@relation 'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,46,44-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,46,44,48'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
7,1,0,0.503732,-0.030914,2.643878,-0.087691,-0.268467,0.726729,-0.082892,1.01772,0.122197,0.260031,0.471407,0.14839,0.03603,1.155072,0.482114,0.307729,-0.052038,0.295113,-0.000212,-0.033279,0.158583,0.787815,0.471211,0.344143,0.522621,0.312619,-0.358818,-0.177514,-0.045182,-0.487221,-0.358999,0.496999,0.580646,-0.542212,-1.40458,-0.655521,-1.489494,-0.558879,0.305445,0.622218,0,0.586872,0,0.491584,2
2,0,0,-1.538365,-1.204168,0.344056,0.769302,0.445456,-1.081114,-0.411874,-0.042822,-0.470546,-0.354861,-0.463832,-0.556267,0.035952,-0.892686,-0.279683,-0.739823,-1.161632,-0.870239,-0.771518,-0.402365,-0.564582,-0.201317,-0.577731,-0.853217,0.321622,-0.151411,-1.564156,-0.388168,-0.367185,-0.689043,-0.602404,0.161654,0.235189,0.504328,0.492543,-0.165965,0.164592,-0.331019,0.892642,-0.279845,0,0.012598,1,-1.585701,1
4,0,0,0.952007,0.605222,2.533009,-1.003667,-1.652336,-0.633256,-0.380336,-0.652771,-0.151446,-0.354885,0.604041,0.828644,0.036205,0.472967,-0.152767,-0.495012,0.739933,-0.58298,-0.348646,-0.425321,-2.030504,-2.859027,-1.471909,-0.325077,-1.103544,-1.574909,1.557429,-0.237398,-0.296655,-0.689043,-0.602404,-1.9298,-2.016563,-1.62795,0.466427,-0.086154,0.316206,-0.523998,0.45487,-1.561594,0,-1.283143,1,-1.585701,1
2,0,0,0.915669,0.49544,-0.278427,-0.561292,-1.783934,0.194659,-0.176545,-0.533288,-0.921027,-0.063025,-0.833038,-0.299768,0.035976,0.230625,0.170289,1.208009,2.223765,0.71844,0.081732,-0.008681,1.7118,-0.609775,-0.371405,0.860324,-1.867997,-0.863359,1.415919,-0.187713,-0.204147,0.75493,0.023262,-0.716009,-1.781499,-1.30657,-0.774435,1.168486,0.522644,1.704712,-0.896897,0.883974,0,0.083751,0,-0.023664,2
4,0,0,0.392308,0.499436,-1.601301,-0.663645,-0.667397,-0.309108,-0.351619,-1.656446,-0.700687,-0.009926,0.270257,0.730767,0.035878,0.315609,-0.035906,0.268177,0.955993,0.131475,0.519658,-0.275156,0.266002,-1.424402,-1.103692,-0.174664,-0.295036,-0.775312,1.845801,0.124812,-0.082124,2.244911,1.455741,-0.846824,-0.742285,-0.67413,0.273919,-0.307229,0.072035,-0.473458,0.154683,-0.961566,0,-1.292916,0,0.315023,1
0,0,0,-1.582673,-1.933729,0.211331,-0.077282,-0.077492,-1.414181,-0.407317,-0.922764,-0.358098,-0.183266,-0.554653,0.133173,0.035991,-0.04797,-0.107045,-0.728098,-0.917687,-0.880196,-0.628791,-0.382894,-0.513663,-1.062214,-1.145178,-0.205916,0.284756,0.277202,-0.846676,-0.376905,-0.345283,-0.689043,-0.602404,-0.21245,-0.128415,-0.192928,0.055326,-0.572202,-0.112518,-0.414279,0.973562,-0.865454,0,0.28366,1,-1.585701,1
2,1,0,-0.243964,-0.715237,-0.649824,-0.255967,0.811766,0.619856,0.025279,-1.053049,-0.72729,-0.110462,-0.753108,-0.090511,0.035984,0.101901,-0.03922,1.211859,0.691823,0.870675,1.07561,-0.241865,-0.440187,0.366635,-0.692071,1.107737,-0.382829,-0.273428,0.659873,0.091972,-0.902679,1.049581,3.552332,1.178601,1.243144,1.091037,-0.112464,0.542359,-0.228139,-0.521946,0.091717,1.526042,0,0.803573,0,1.523915,1
3,0,0,-0.759843,-1.204726,-1.19415,-0.804165,0.996697,-0.002287,-0.254293,-0.2939,-0.401593,-0.156776,-0.36552,-0.006361,0.035991,0.209084,-0.113281,0.369824,-0.153251,-0.099821,-0.121892,-0.39123,-0.509768,-0.01857,-0.877198,0.672392,-0.466426,-0.662129,-0.535894,-0.282103,-0.065709,-0.049337,-0.602404,0.871688,0.52891,1.144318,0.384692,0.267836,1.107087,-0.465251,0.817706,0.444556,0,1.047851,1,-1.585701,1
5,1,0,1.503639,1.316234,-0.399504,-0.530066,-0.267185,1.421977,0.760138,1.009697,0.191572,0.233374,0.085376,0.301109,0.036031,0.274759,0.431371,0.896829,0.885893,1.175894,1.333992,0.626023,1.391864,0.643694,0.380779,1.21924,-1.574418,-0.697917,0.688969,0.320571,0.916273,-0.293704,-0.142049,0.368226,0.427481,-1.036381,-1.910097,-1.474761,-2.085909,-0.24549,-0.081775,1.265485,0,0.906784,0,0.502721,2
6,0,0,-1.408305,-0.689247,-1.554354,0.706849,0.58913,-1.198639,-0.40998,-0.805288,-0.401844,-0.498343,0.004963,-0.441099,0.035917,-0.842773,-0.245196,-0.753195,-1.005723,-0.810762,-0.748043,-0.417694,-0.651985,-0.577911,-0.795674,-0.57362,1.023569,0.967674,-0.767116,-0.407728,-0.360523,-0.689043,-0.602404,-0.101263,-0.069202,-0.066109,0.074821,-0.765296,0.127681,-0.43415,0.526432,-0.420754,0,-0.161673,1,-1.585701,2
