@relation train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute sector numeric
@attribute In_SP500 numeric
@attribute In_NASDAQ numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent numeric
@attribute _debtToEquity numeric
@attribute has_benefits numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
4,0,0,-0.357879,0.001507,-0.449734,0.265922,-0.326871,-0.166465,-0.184131,-0.325538,-0.089087,0.015468,-0.670607,-0.102312,0.054019,0.248354,0.082907,-0.302012,-0.29113,-0.2755,-0.249794,-0.166651,-0.167031,-0.145838,-0.234744,-0.401187,-0.143696,-0.132438,-0.385241,-0.23481,-0.184779,-0.506614,-0.127025,-0.257242,-0.238539,-0.220583,1.649914,2.631869,4.139674,-0.455802,1.323077,-0.316449,0,-0.279531,0,-0.114654,4
5,0,0,-0.38759,-0.224928,-0.675198,4.962531,2.842109,-0.16345,-0.182404,-0.35338,-0.06799,-0.899705,-0.013373,-0.571273,0.055976,-0.959144,-0.372001,-0.314127,-0.357915,-0.279681,-0.259359,-0.179255,-0.227691,-0.133499,-0.238032,-0.411082,0.73723,1.188105,-0.439443,-0.23505,-0.228525,-0.654697,-0.136099,0.021474,0.035523,1.905158,2.015867,-0.89632,1.150087,-0.365138,-2.568411,-0.382892,0,-0.288637,1,-0.200347,0
8,0,0,-0.348992,-0.214944,0.575344,-0.5104,0.152587,-0.150646,-0.148846,-0.385554,-0.085131,-0.105336,-0.310706,0.031824,0.053873,-0.13593,-0.181586,-0.241305,-0.303078,-0.224229,-0.192536,-0.179581,-0.218213,-0.139763,-0.24438,-0.105152,-0.324319,-0.47327,-0.300876,-0.194021,-0.090669,2.124309,0.938257,-0.015718,0.00383,0.521773,0.397672,-0.334437,0.304155,-0.5391,1.120546,-0.102443,0,-0.008845,1,-0.200347,2
5,0,0,0.508577,0.036616,0.254278,0.022803,-0.361804,-0.137501,-0.137611,-0.322499,-0.080506,0.263595,0.306529,0.198414,0.054882,0.114431,0.127884,-0.258264,0.076401,-0.207295,-0.180677,-0.103429,0.655663,-0.118705,0.157247,-0.209488,13.177276,11.959471,1.340544,-0.121041,-0.134159,-0.647472,-0.135691,-0.276005,-0.259605,-0.509025,-0.759271,-0.626325,-0.742871,-0.225413,0.377718,-0.300074,0,-0.285214,0,-0.119421,1
5,0,0,0.14644,-0.023202,0.448353,0.354329,-0.216485,0.048897,0.048243,0.351041,-0.069039,0.080597,-0.131968,0.084536,0.05456,-0.038073,0.11541,-0.177382,-0.213747,-0.154276,-0.118117,-0.114593,-0.094998,-0.022376,-0.029129,0.574578,-0.414631,-0.543147,-0.264513,0.293046,0.117405,0.571497,0.191635,-0.085629,-0.068224,-0.202579,-0.515303,0.085151,-0.639643,0.522182,-0.310431,-0.306706,0,0.476294,0,0.177314,2
7,1,0,0.941534,0.170033,-0.029345,0.29493,-0.295771,0.014768,0.017598,0.394772,-0.080082,0.112976,-0.087473,0.012774,0.054454,0.485851,0.379391,-0.083886,0.092579,-0.059753,-0.070034,-0.023201,0.332146,-0.107681,-0.113055,-0.129842,-0.370507,-0.419792,0.014145,-0.041372,0.054919,-0.025975,-0.050561,-0.190704,-0.171589,-0.446189,-0.816451,-0.640919,-0.84878,-0.528352,-0.160343,0.168673,0,-0.207506,0,-0.009168,2
6,0,0,-0.298302,-0.178304,-0.09728,2.249549,-0.298916,-0.161406,-0.184376,-0.357992,3.189489,-0.073003,-1.241712,-0.28528,-1.779776,-1.456569,-0.401042,-0.31696,-0.361408,-0.287327,-0.273955,-0.18737,-0.320576,-0.066463,0.283168,-0.412664,11.554246,10.507491,-0.209391,-0.249849,-0.200085,-0.654697,-0.136099,-0.243841,-0.239981,-0.126863,1.684222,2.78511,1.749345,0.027686,1.082052,-0.381889,0,-0.302873,1,-0.200347,0
8,1,0,0.601381,0.172971,0.868608,-0.507637,-0.333157,-0.08468,-0.073574,-0.251896,-0.063613,0.581871,0.764586,0.676824,0.05536,0.022731,0.148661,-0.262383,-0.174661,-0.191867,-0.115695,-0.048604,0.579838,-0.143321,-0.225173,0.085806,-0.509587,-0.588306,0.913281,-0.105914,0.000998,0.991648,-0.022549,-0.239465,-0.220792,-0.458383,-0.648723,-0.060793,-0.636962,-0.442714,0.719583,-0.348954,0,-0.244242,0,-0.102569,3
2,1,0,-0.081939,-0.0469,1.028493,0.495227,-0.151312,-0.084256,-0.066208,-0.337955,-0.089203,0.00606,-0.681351,-0.045584,0.054086,0.310587,0.037379,0.255363,0.181343,-0.016956,0.11235,-0.016033,0.073079,-0.029279,-0.039904,0.198506,-0.226008,-0.252942,0.231384,0.066742,0.135174,-0.654697,-0.136099,-0.083776,-0.066076,-0.317489,-0.730681,-0.826997,-0.768343,-0.501222,0.642436,2.502172,0,-0.16017,0,-0.112622,2
0,0,0,0.099844,-0.100269,-0.558751,-0.23551,-0.222695,0.326597,0.336447,0.370962,-0.071283,0.396093,0.486581,0.573483,0.056364,1.863555,0.61685,0.02677,-0.267573,0.209461,0.53797,0.381737,0.074975,0.181518,-0.095638,0.132506,0.558929,0.580598,-0.286826,0.350947,0.510914,0.176364,-0.052586,0.519697,-0.182179,-0.116581,-0.932717,0.238392,0.182158,7.248541,-4.28716,-0.053767,0,0.178863,0,-0.063677,4
