@relation 'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,49,45,47-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NominalToBinary-R3,4,46-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R2-3,45'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.000237,0.048368,-0.011606,1.15845,0.029942,-0.364312,-0.154327,-0.181053,-0.000124,-0.037988,0.373193,0.575041,0.353984,0.053208,0.993449,0.531704,-0.306261,-0.323444,-0.273385,-0.24233,-0.159133,0.218267,-0.14426,-0.071336,-0.408118,0.319122,0.182299,-0.246261,-0.214361,-0.187599,0.102828,-0.071845,-0.290588,-0.278582,-0.458067,-0.119082,0.674768,-0.225206,0.396272,0.366212,-0.276255,-0.352638,-0.113428,2
0.219853,-0.599763,-0.399598,0.570379,-0.547208,0.096338,-0.166335,-0.169856,-0.35387,-0.039209,-0.127839,-0.372451,0.001354,0.052285,-0.170051,-0.179377,-0.261582,-0.381968,-0.248311,-0.21743,-0.196792,-0.436264,-0.156106,-0.277805,-0.154454,-0.303632,-0.442278,-0.366879,-0.21277,-0.12386,2.290193,1.011735,-0.047863,-0.026408,0.44419,0.408248,-0.306723,0.311903,-0.532961,1.120783,-0.120187,-0.022135,-0.282303,2
0.951907,-0.461135,0.688467,-0.492921,-0.323984,-0.111973,-0.14272,-0.135443,-0.376718,-0.039536,0.005876,0.250183,0.415424,0.052687,0.422872,-0.035933,-0.114528,-0.197281,-0.0166,0.19163,-0.105137,-0.13864,-0.162468,-0.288373,0.003317,-0.398986,-0.529976,0.178792,0.20051,-0.449013,0.814317,-0.050402,-0.075831,-0.055771,-0.266126,-0.652228,-0.857315,-0.652452,-0.492641,-0.064491,-0.265891,-0.223772,-0.163966,1
0.829898,0.575564,0.081672,-0.442774,-0.212373,-0.030736,0.38543,0.48481,0.079267,-0.038997,0.122899,-0.175262,0.05797,0.052644,0.457227,0.503139,0.60595,0.004182,0.636392,0.77399,0.617348,0.650185,0.634916,0.319557,2.057753,-0.283198,-0.342145,-0.099696,0.463255,0.759235,0.323405,-0.053405,0.304862,0.298939,-0.170069,-0.888751,-0.937111,-0.930501,-0.529062,-0.520772,0.93962,0.977977,-0.109867,2
0.097844,-0.373414,-0.265463,0.299315,0.320719,-0.257662,-0.15699,-0.166537,-0.269114,-0.039489,0.038019,0.064368,-0.009688,0.052521,0.412866,0.178767,-0.217964,-0.180586,-0.173588,-0.179438,-0.133588,-0.029753,-0.146404,-0.220204,-0.234889,-0.301588,-0.193582,-0.20823,-0.191914,-0.148416,0.22247,-0.083202,-0.213857,-0.194865,-0.347838,-0.373054,-0.446366,-0.408311,-0.492995,0.22812,-0.153275,-0.232592,-0.164275,3
0.097844,0.511744,0.51438,0.445243,-0.940786,-0.264067,-0.137432,-0.182323,-0.288947,-0.039948,-0.054357,-1.025609,-0.241516,0.052189,0.3963,0.315862,0.645714,5.065065,-0.007687,-0.086853,-0.029672,2.041517,0.495148,5.611513,-0.197349,-0.124275,-0.26121,1.01029,-0.19268,-0.119363,-0.664803,-0.129392,-0.28019,-0.262045,-0.413947,0.045708,-0.605958,-0.01633,-0.422279,0.534844,-0.069206,-0.3343,-0.211384,3
0.707889,-0.364474,-0.317332,0.586654,0.128336,-0.253471,-0.168382,-0.183305,-0.327763,-0.03977,-0.000795,-0.303981,-0.157339,0.052376,0.32092,0.209306,-0.183713,0.191772,-0.174667,-0.211903,-0.136746,0.230366,-0.141454,-0.127193,-0.311237,-0.429635,-0.266882,0.007725,-0.200088,-0.207885,-0.238736,-0.115913,-0.267671,-0.249564,-0.261954,0.836703,-0.250865,1.60178,-0.417494,1.286768,-0.009156,-0.318545,-0.209953,2
-0.756219,-0.648435,-0.463591,-0.360008,-0.357762,-0.115043,-0.174316,-0.19854,-0.17406,-0.039604,0.054313,1.293132,-0.084538,0.052028,-0.212411,0.121095,-0.298715,-0.428732,-0.246979,-0.259174,-0.174984,-0.38303,-0.129103,-0.241486,-0.432177,-0.26549,-0.406064,-0.543023,-0.229388,-0.096647,-0.664803,-0.129392,0.028222,-0.034526,-0.130638,-0.630902,-0.430407,-0.694498,-0.31266,0.349398,-0.256475,-0.363623,-0.109044,0
-0.756219,-0.391169,-0.319769,0.388099,-0.128664,-0.306999,-0.148702,-0.141174,-0.290837,-0.039329,0.164039,1.049616,0.325756,0.052735,0.349716,0.399853,-0.192221,-0.207047,-0.035963,-0.019419,-0.054357,0.270291,-0.067967,-0.012246,0.093164,-0.35199,-0.430497,-0.177093,-0.060032,0.119765,2.96135,-0.083053,-0.166506,-0.218912,-0.445583,-0.855793,-0.781509,-0.750108,3.218178,-2.59314,-0.117245,-0.030767,-0.219862,3
-0.512201,-0.550408,0.313445,-0.357296,0.621777,-0.227958,-0.17424,-0.185678,-0.378119,-0.039447,0.348914,1.099383,1.03077,0.053095,1.01435,0.378604,-0.27372,-0.293895,-0.199099,-0.072665,-0.103203,0.319895,-0.16203,-0.281545,-0.276548,-0.281382,-0.361561,-0.109074,-0.087329,-0.300947,2.983831,-0.08649,-0.23647,-0.220498,0.37666,3.118569,2.765424,3.892632,-0.273049,1.5581,-0.284794,-0.285721,-0.255696,2
0.951907,-0.232116,0.32706,-0.660011,-0.642665,-0.230979,-0.137415,-0.140165,-0.278491,-0.039072,0.063278,0.495643,0.105507,0.052481,0.086108,0.031047,-0.227545,-0.248143,-0.151181,-0.154128,-0.129172,-0.070888,-0.091639,-0.046385,-0.084339,-0.039364,-0.1205,-0.012365,-0.087201,-0.123904,-0.664803,-0.129392,-0.190336,-0.173544,-0.122257,0.198867,0.43538,0.149143,-0.362995,0.451933,-0.153947,-0.212884,-0.090034,3
0.951907,0.980645,0.234881,0.029688,-0.951066,-0.23256,0.288617,0.354518,-0.335064,-0.039425,0.148969,-0.512227,-0.015223,0.052667,-0.02863,0.116567,1.012081,0.59986,0.672168,0.92793,1.108361,2.325833,0.337122,0.31883,0.994213,-0.447798,-0.539793,2.656624,1.368369,2.54397,-0.045226,-0.104975,0.066884,0.060712,-0.446683,-1.036094,-1.140591,-1.033583,0.114826,-0.346518,0.23104,-0.259621,-0.193831,3
0.951907,-0.255149,0.027759,0.541084,0.941926,-0.151339,-0.155774,-0.184149,-0.204929,-0.008383,-0.095818,-1.388446,-0.303842,-0.324278,-1.788278,-0.637574,-0.321445,-0.445999,-0.323116,-0.321424,-0.25505,-1.066598,-0.035177,0.396115,-0.418827,3.254897,2.999546,-0.210695,-0.292603,-0.282055,-0.664803,-0.129392,-0.243164,-0.224254,0.367818,3.38805,1.899637,2.472548,-0.392415,-0.528545,-0.280663,-0.362188,-0.282303,2
-1.122246,-0.662341,-0.43667,-0.652416,1.990488,-0.262019,-0.181239,-0.198214,-0.296701,-0.039812,-0.021739,-0.158917,-0.169688,0.052193,-0.146704,0.774795,-0.266846,-0.327337,-0.242909,-0.252098,-0.172741,-0.326167,-0.15734,-0.268616,-0.355155,-0.357439,-0.466057,-0.538705,-0.243513,-0.205188,-0.664803,-0.129392,-0.18708,-0.213606,0.137252,0.958842,4.165844,0.427192,-0.08403,-0.254456,-0.144868,0.27128,-0.245377,3
-0.390192,0.152292,-0.145109,-0.447511,-0.942254,-0.346893,-0.135337,-0.144589,-0.304682,-0.039392,0.18125,-0.351232,0.070421,0.052705,0.018065,0.240193,-0.185759,0.062472,-0.181875,-0.115657,-0.03877,1.097831,-0.137339,-0.13166,-0.222214,-0.375601,-0.486563,0.670214,-0.090604,0.060349,-0.321907,-0.117198,-0.253186,-0.23468,-0.487127,-0.758858,-0.386519,-0.789442,-0.48307,-0.262119,-0.240562,-0.328984,-0.201715,1
0.097844,0.209904,0.097198,2.33242,-0.428253,-0.121883,0.098363,0.100134,0.389695,-0.038126,0.329989,0.889544,0.309804,0.05313,1.3798,0.874133,-0.104477,-0.295992,0.112855,0.142319,0.179372,0.289648,-0.055173,-0.172046,0.018071,-0.287739,-0.240485,-0.361763,0.084675,0.266992,-0.080388,-0.081454,0.111711,0.135066,-0.213636,-0.81508,-0.56606,-0.87896,-0.529239,0.461801,-0.119647,0.180731,-0.097132,2
-0.63421,-0.26831,-0.308327,-0.567786,-0.046424,-0.215205,-0.148926,-0.166293,1.084649,-0.038097,0.627527,1.080553,0.631213,0.053672,2.020864,3.31971,-0.294968,-0.379805,-0.243461,-0.195422,-0.110458,0.115429,-0.122949,-0.120983,-0.331321,0.972072,1.199553,-0.517113,-0.19143,-0.13726,-0.664803,-0.129392,-0.216953,-0.198692,-0.091341,0.625384,0.403462,0.625217,-0.434597,0.637324,-0.281179,0.122029,-0.167753,2
-0.878228,-0.654581,-0.444792,-0.288941,-0.046424,-0.210493,-0.180744,-0.196354,-0.387746,-0.039792,-0.112754,-0.514139,-0.177315,0.052199,-0.124245,-0.212199,-0.259489,-0.298515,-0.253943,-0.250512,-0.193292,-0.441103,-0.162188,-0.284669,-0.339983,-0.387861,-0.223032,-0.445517,-0.21681,-0.164734,0.315691,0.132115,-0.201968,-0.202155,-0.136394,0.270599,0.227911,0.473308,-0.412531,0.955679,-0.04999,-0.181117,-0.282303,4
-1.000237,-0.243477,-0.126979,0.776529,0.088685,-0.37015,-0.171834,-0.193385,-0.354584,-0.039877,-0.034636,-0.807996,-0.194982,0.052221,0.336374,0.080706,-0.170103,0.807643,-0.22617,-0.223576,-0.15207,0.411844,-0.127974,0.176681,-0.398727,-0.151065,0.021737,0.495348,-0.223192,-0.242172,-0.132203,-0.110982,-0.297179,-0.278971,-0.516154,-0.628964,-0.526162,-0.569715,-0.452675,0.403312,-0.192787,-0.364089,-0.204523,2
0.829898,-0.140794,-0.132401,-0.541068,-0.670568,-0.239128,-0.108038,-0.1403,-0.172613,-0.039173,0.194775,0.30731,0.032328,0.052751,0.943973,0.3231,-0.215898,-0.275397,-0.149605,-0.16357,-0.066224,0.098492,0.017236,0.159212,-0.430276,0.090045,-0.002696,-0.171329,-0.138658,-0.089821,-0.664803,-0.129392,-0.138056,-0.150443,-0.191113,-0.320708,0.168064,-0.288954,-0.357323,0.746088,-0.253953,-0.370511,-0.127699,3
-0.024165,1.331281,0.279765,-0.452911,-0.829174,-0.274886,0.094412,0.108453,1.60322,-0.039923,-0.086654,-1.280085,-0.282878,0.052135,0.007726,2.111417,7.028096,11.493251,0.36246,0.206031,0.078553,0.765121,0.003028,0.126889,0.238274,-0.376736,-0.427007,-0.380223,-0.052949,0.048637,-0.361051,-0.096248,-0.139465,-0.127115,-0.297742,-0.55917,-0.36258,-0.394748,-0.165734,0.177294,0.327119,0.530905,-0.03335,1
-0.878228,-0.591009,-0.447419,0.455369,-0.500213,-0.390148,-0.18146,-0.20185,-0.340495,-0.037738,0.103408,1.07297,0.4756,0.053008,-0.049421,-0.059505,-0.32032,-0.421847,-0.295497,-0.270462,-0.1878,-0.366092,-0.163652,-0.285032,-0.41111,-0.101798,-0.230886,-0.37798,-0.250372,-0.222267,2.235707,0.240364,-0.310032,-0.293057,-0.552137,-1.005074,-1.216397,-1.006456,-0.070294,-1.102687,-0.284842,-0.343092,0.005887,2
0.829898,0.887461,0.316646,-0.424365,-0.520773,-0.315801,0.065272,0.124007,-0.201385,-0.038424,0.100914,-0.372993,0.22259,0.052717,0.164156,0.033524,-0.042431,-0.052172,-0.063379,0.185013,0.032731,0.438461,0.010454,0.089191,0.782325,-0.256863,-0.342581,0.724388,0.087412,-1.248754,0.598336,0.02152,-0.110574,-0.090525,-0.290664,-0.623148,0.694717,-0.743326,-0.501857,0.205463,-0.022968,-0.133058,-0.013708,2
1.073916,1.179927,0.377222,-0.134871,1.313475,-0.224229,0.176639,0.239372,0.136336,-0.038506,0.22496,0.205736,0.219409,0.052845,0.498252,0.755113,0.07656,0.021757,0.22891,0.376759,0.319157,1.213977,-0.10897,-0.192929,0.872741,-0.465734,-0.573825,0.05608,0.410266,0.299078,-0.296158,-0.102165,-0.061132,-0.053964,-0.085545,-0.384686,0.618911,-0.462565,-0.515238,0.024594,0.987059,0.159323,-0.115557,1
-1.000237,-0.39837,-0.183184,-0.581891,-0.384196,-0.34915,-0.174632,-0.191292,-0.363005,-0.039781,-0.042301,-0.469501,-0.17024,0.052272,0.191951,0.002037,-0.229364,0.217361,-0.228603,-0.236547,-0.169303,-0.033383,-0.153572,-0.176041,-0.348044,-0.055938,-0.164567,0.20346,-0.211151,-0.168173,-0.664803,-0.129392,-0.290668,-0.273527,-0.475376,-0.293566,-0.442376,-0.120768,-0.21598,0.581536,-0.246951,-0.344286,-0.172708,3
-0.146174,-0.481249,-0.147234,-0.708433,0.126868,-0.285619,-0.17196,-0.191946,-0.399685,-0.039775,-0.280785,0.976972,-0.161944,0.052106,-0.241096,-0.298609,-0.236303,-0.119136,-0.130483,-0.237213,-0.256755,-1.088375,-0.082119,0.204392,-0.338137,0.107754,0.001012,0.569687,-0.231756,-0.211293,-0.664803,-0.129392,-0.259871,-0.248288,-0.293766,0.321006,0.112206,0.526205,-0.299545,0.809539,-0.185701,-0.351079,-0.282303,1
0.951907,0.65329,0.081218,-0.571583,-0.810082,-0.257774,0.199729,0.281809,0.170433,-0.038821,0.077996,-0.123041,0.121822,0.05257,0.437214,0.485509,0.233617,-0.012425,0.285093,0.464002,0.194747,0.402165,-0.131043,-0.251547,1.156109,-0.318843,-0.437478,-0.145975,0.396931,0.083649,-0.001456,-0.059547,0.071055,0.093488,-0.369669,-0.952729,-0.629897,-0.97526,-0.515238,-0.324963,0.455624,0.583322,-0.043547,2
2.294006,-0.385582,-0.306827,1.129155,-0.459093,-0.108204,-0.119455,-0.146764,-0.088833,-0.038105,0.328688,1.222209,-0.116994,0.052433,0.040968,0.253236,-0.281084,-0.405687,-0.210114,-0.251276,-0.119522,-0.21728,-0.063224,-0.129009,-0.427276,-0.187844,-0.296769,-0.403798,-0.197159,-0.120729,-0.664803,-0.129392,-0.031029,-0.010431,-0.240051,-0.689064,-0.849336,-0.695855,-0.49654,0.604193,-0.222932,-0.363384,-0.060382,1
-0.63421,0.190348,-0.058066,0.87852,0.181205,-0.331847,-0.135167,-0.153333,-0.043085,-0.038966,0.130977,-0.193709,0.11004,0.052751,0.904282,0.418626,-0.254575,-0.173371,-0.232329,-0.187741,-0.128031,0.256982,-0.116208,0.00693,-0.338455,0.000594,0.077366,-0.141193,-0.176905,-0.156639,-0.453855,-0.111594,-0.256461,-0.243934,-0.38413,-0.150102,0.279778,-0.320149,0.263347,0.388924,-0.213324,-0.316039,-0.092353,0
-0.146174,-0.523154,-0.167343,0.689729,1.552853,-0.165832,-0.171939,-0.198383,-0.278147,-0.033484,-0.095818,-1.388446,-0.303842,0.016298,-2.673939,-0.958734,-0.320929,-0.444268,-0.318134,-0.320028,-0.245287,-0.957711,-0.077894,0.133898,-0.422839,1.010213,0.848106,-0.371308,-0.294928,-0.265759,-0.664803,-0.129392,-0.232876,-0.227165,0.36894,2.934391,1.145565,2.098199,-0.43185,0.805459,-0.27927,-0.359146,-0.282303,0
0.097844,1.675771,16.334046,-0.612271,0.47492,-0.266848,-0.152979,-0.176491,0.801583,-0.03623,0.271163,-0.239876,0.026691,0.052635,0.282229,0.783833,-0.312187,-0.260351,-0.289925,-0.26488,-0.174282,0.331993,-0.101638,1.37035,-0.404645,-0.082728,-0.058544,-0.204023,-0.241727,-0.204514,-0.664803,-0.129392,-0.317177,-0.29949,-0.385163,3.139895,-0.55808,2.041233,-0.13782,-0.311512,-0.281516,-0.352491,0.178606,1
-0.63421,-0.462004,-0.292729,-0.263986,1.353127,-0.274582,-0.171098,-0.19401,-0.286,-0.038643,-0.011734,0.85934,-0.110456,0.052381,-0.117352,-0.103842,-0.311206,-0.404074,-0.278829,-0.268633,-0.18535,-0.372142,-0.139968,-0.143137,-0.429731,0.614039,0.559051,-0.281623,-0.244109,-0.213936,-0.664803,-0.129392,-0.255535,-0.236781,-0.242065,0.642832,1.225361,0.287489,-0.495299,1.003584,-0.275487,-0.369342,0.504696,1
0.341862,-0.170656,-0.06633,1.027235,0.521914,-0.188947,-0.103969,-0.094031,-0.31462,-0.03966,-0.017517,-0.776931,-0.073148,0.052381,0.281451,0.036001,0.137145,0.176346,-0.066083,0.055813,-0.046176,0.121479,-0.055622,-0.04969,0.119232,-0.217132,-0.240049,0.255188,0.016612,0.109323,-0.664803,-0.129392,-0.115403,-0.096469,-0.353684,-0.73947,-0.845346,-0.773166,-0.494236,0.625747,1.408004,-0.201733,-0.142471,2
0.707889,0.531548,0.01701,0.506636,-1.199254,-0.272394,0.044352,0.020028,-0.283302,-0.039786,0.038692,-0.604912,-0.14098,0.052396,0.088665,0.375469,1.214775,1.38392,0.701366,0.506781,0.615655,2.157663,0.631774,1.174595,0.102228,-0.422824,-0.527576,0.976206,0.758814,0.37261,0.22024,-0.102404,-0.069315,-0.0494,-0.410963,-0.910077,-0.75757,-0.91965,-0.485994,-0.479042,0.375158,-0.284099,-0.213467,2
-0.63421,-0.616649,-0.442308,-0.083876,-0.206499,-0.383477,-0.174803,-0.19478,-0.262452,-0.03914,-0.14092,0.767006,-0.05089,0.052373,-0.068766,-0.187253,-0.305832,-0.420843,-0.270053,-0.262315,-0.191298,-0.422956,-0.152662,-0.260953,-0.396985,-0.101117,-0.107847,-0.493853,-0.239454,-0.213516,-0.664803,-0.129392,-0.152158,-0.301882,-0.513103,-1.045787,0.391492,-0.272678,0.163831,0.091848,-0.261363,-0.250839,-0.282303,2
-0.63421,-0.615531,-0.18983,-0.273751,-1.973193,-0.296565,-0.181068,-0.203015,0.444413,0.049522,-0.095818,-1.388446,-0.303842,-0.052298,-7.116808,-3.827596,-0.322295,-0.449042,-0.303259,-0.296618,-0.217713,-0.889959,-0.149639,-0.15356,-0.423921,0.681695,0.545962,-0.554533,-0.274331,-0.251943,-0.664803,-0.129392,-0.283894,-0.287772,-0.008397,3.711815,1.827821,2.715332,-0.422102,1.163781,-0.28214,-0.21688,-0.282303,0
-0.146174,-0.040657,0.038174,-0.661435,0.470514,-0.264602,-0.082939,-0.110389,-0.295425,-0.039218,0.343635,0.24499,0.25833,0.052804,0.814893,0.215053,-0.15758,-0.214629,-0.075943,0.014014,0.09117,0.667123,0.06491,0.214416,-0.398572,0.476911,0.304247,0.32052,-0.077146,-0.054702,1.521121,-0.045381,-0.113433,-0.09744,-0.108308,-0.245099,0.83436,-0.381185,-0.385503,-0.542382,-0.188547,-0.36243,-0.19558,4
-1.000237,-0.622857,-0.307732,-0.720771,-1.923261,-0.320046,-0.181186,-0.204496,-0.328293,-0.035791,-0.095818,-1.388446,-0.303842,0.022418,-3.649878,-1.440909,-0.322088,-0.447839,-0.310787,-0.301495,-0.231793,-1.093215,-0.136173,-0.040611,-0.432434,0.754119,0.615772,-0.457879,-0.277285,-0.247873,-0.664803,-0.129392,-0.280563,-0.275739,-0.393671,0.220193,0.211951,0.032498,1.151285,-0.610684,-0.283425,-0.37083,-0.282303,3
0.707889,0.007766,-0.197863,-0.456031,3.35773,0.824013,-0.06834,-0.085831,2.37391,-0.035807,-0.073619,-0.423111,-0.193151,0.052082,-0.138921,-0.05668,-0.28449,-0.397255,-0.269248,-0.262268,-0.185729,-0.399968,-0.120959,-0.202009,-0.332227,0.203108,0.464372,-0.522377,-0.244398,-0.229373,-0.664803,-0.129392,-0.099043,-0.106621,1.153804,2.102683,-0.621917,2.122613,0.11518,0.292343,-0.259838,0.172297,7.287563,3
0.341862,-0.502792,-0.384203,-0.400696,-1.545838,-0.291061,-0.172221,-0.196778,-0.262561,0.029005,-0.095818,-1.388446,-0.303842,-0.08638,-2.987356,-0.826186,-0.322166,-0.44866,-0.320227,-0.315578,-0.235867,-0.877861,-0.113853,-0.013663,-0.431322,2.258218,2.078279,-0.366601,-0.289001,-0.271015,-0.664803,-0.129392,-0.246496,-0.233124,-0.195876,0.693239,0.551084,0.40956,-0.457283,1.619015,-0.283809,-0.370097,-0.282303,1
-0.024165,0.495044,1.685654,0.564954,2.124128,-0.336352,-0.165788,-0.188939,0.199951,0.079715,-0.095818,-1.388446,-0.303842,-0.036138,-4.559665,-1.327192,-0.322148,-0.446453,-0.312775,-0.303945,-0.224471,-1.914706,-0.141423,0.228689,-0.433031,0.917583,0.751464,-0.213475,-0.277128,-0.252775,-0.664803,-0.129392,-0.313589,-0.30072,-0.446193,1.265159,0.419421,0.579102,-0.519669,1.221168,-0.28399,-0.37227,-0.282303,1
1.439943,0.879142,0.251065,-0.199971,-0.121321,-0.199251,0.01149,0.033162,-0.155125,-0.039068,-0.058212,0.107062,-0.089317,0.05235,-0.078773,-0.080735,0.023356,0.165905,0.130066,-0.043653,-0.137438,-0.166467,0.099336,0.43454,0.279606,-0.293188,-0.41719,0.503892,-0.082294,-0.029544,-0.664803,-0.129392,-0.158104,-0.147198,-0.359567,-0.654167,-0.729642,-0.766384,-0.030062,0.343941,0.043026,-0.203199,0.639706,1
-1.000237,-0.582318,-0.292586,-0.558021,0.096028,-0.331985,-0.177219,-0.197729,-0.326137,-0.039759,-0.009163,-0.612367,-0.126626,0.052447,0.385071,0.129069,-0.277279,-0.280089,-0.270549,-0.25041,-0.17356,-0.255996,-0.137902,-0.143064,-0.390106,-0.093625,-0.232195,-0.388081,-0.226589,-0.188525,-0.664803,-0.129392,-0.247059,-0.230669,-0.44989,-0.596006,-0.286774,-0.567003,-0.349259,0.348296,-0.235902,-0.311985,-0.187803,3
-0.390192,0.363121,-0.077915,0.234029,-0.074327,-0.164389,-0.039424,-0.01008,0.851119,-0.039601,-0.068616,-0.83871,-0.192091,0.05212,-0.013065,0.194655,0.359361,0.627355,0.01186,-0.037331,-0.124885,-0.1338,-0.150497,-0.257394,0.302829,-0.396488,-0.420899,-0.413565,0.010467,0.228467,-0.208057,-0.020216,-0.139915,-0.120229,-0.35699,-0.69488,-0.913172,-0.736545,-0.363349,0.28672,-0.097585,0.829389,0.263219,2
0.707889,-0.36733,0.334214,1.840915,0.338342,-0.076592,-0.160622,-0.184259,-0.347655,-0.039162,-0.070926,1.297083,-0.309465,0.051957,-0.395525,-0.135717,-0.288378,-0.345704,-0.223829,-0.27595,-0.185708,-0.421746,0.002026,0.501583,-0.314935,-0.343362,-0.280189,0.134663,-0.214288,-0.178296,-0.664803,-0.129392,-0.232406,-0.23153,-0.023598,1.193427,-0.55409,1.447157,0.433225,0.286113,-0.256991,-0.329573,-0.282303,2
-0.390192,0.322457,0.001197,1.565433,-0.014115,-0.312974,-0.060469,-0.0817,-0.118767,-0.038637,0.062926,0.598714,0.026734,0.052561,0.305688,0.046026,-0.200624,-0.226396,-0.098601,-0.149651,-0.112331,-0.032173,0.033268,0.265842,-0.250212,-0.005309,0.159174,0.041939,-0.076033,-0.139004,-0.664803,-0.129392,-0.161651,-0.142292,-0.43409,-0.834467,-0.534141,-0.826063,-0.485994,0.037218,-0.09923,-0.296134,0.102218,2
-0.268183,-0.287431,0.149797,1.003295,0.748074,-0.368097,-0.178363,-0.194994,-0.364941,-0.039753,-0.265577,-0.64579,-0.133774,0.052288,-0.149483,-0.610654,-0.262477,0.602558,-0.262664,-0.243552,-0.229418,-2.351463,-0.100903,1.43398,-0.298525,-0.299091,-0.383812,0.533398,-0.210262,-0.251662,-0.664803,-0.129392,-0.316309,-0.302879,-0.472891,0.974352,0.547095,1.407823,1.382308,0.335617,-0.213564,-0.341232,-0.282303,3
0.463871,-0.560093,-0.308327,-0.665327,5.043653,3.146949,-0.150854,-0.170154,-0.292344,-0.036289,-0.36366,-0.252844,0.575889,0.056087,-0.288681,-0.209586,-0.309754,-0.436738,-0.287738,-0.24079,-0.202442,-0.461671,-0.14018,-0.259972,-0.375553,-0.27775,-0.324038,-0.40137,-0.313857,-0.253534,-0.664803,-0.129392,0.037599,0.034964,2.321714,2.312064,-1.096703,1.354926,0.042338,-1.572419,-0.275979,-0.285177,-0.282303,0
0.58588,-0.218458,-0.305914,0.185204,-0.945191,-0.311376,-0.146751,-0.153602,-0.336821,-0.03552,0.335053,1.406909,0.951489,0.053304,-0.080218,-0.080464,-0.307014,-0.403246,-0.264026,-0.215288,-0.163967,-0.210021,-0.163529,-0.289281,-0.218395,-0.249825,-0.380758,0.349673,-0.200876,-0.140484,1.16437,0.140648,-0.223301,-0.206044,-0.128706,0.576916,2.885118,0.523492,-0.376021,1.416591,-0.284482,-0.312818,0.051358,1
-0.390192,-0.592748,-0.358859,-0.096896,-0.340139,-0.311588,-0.178893,-0.201627,-0.325022,-0.038573,-1.877253,-3.179531,-1.599227,0.050185,-1.497542,-0.713553,-0.318918,-0.434136,-0.304684,-0.289157,-0.213197,-0.698802,-0.130754,-0.065198,-0.418992,0.671706,0.540726,-0.408283,-0.270085,-0.254262,-0.664803,-0.129392,-0.262939,-0.250865,-0.157073,1.360156,1.392932,1.398329,-0.428305,1.331917,-0.28238,-0.350053,-0.282303,1
-0.512201,0.648509,0.048589,-0.585146,-0.495808,-0.363907,-0.147797,-0.128754,-0.223714,-0.039821,-0.060507,-0.817714,-0.217007,0.052231,0.3963,0.380094,0.315189,4.700838,0.002806,-0.102384,-0.099664,1.514021,-0.159258,-0.230627,0.182521,-0.451658,-0.447295,0.644304,-0.272396,-0.052664,-0.664803,-0.129392,-0.296808,-0.280196,-0.502702,-0.475805,-0.55808,-0.5236,-0.438141,0.237547,0.016064,-0.243132,-0.181646,2
-0.146174,-0.617332,-0.416367,-0.287856,0.924303,-0.081018,-0.174002,-0.176266,-0.393595,-0.039342,-0.061548,-0.426074,0.022187,0.052291,-0.135363,-0.108584,-0.26223,-0.355272,-0.251537,-0.214136,-0.181025,-0.381821,-0.140096,-0.233242,-0.116567,-0.243695,-0.36985,-0.250264,-0.206942,-0.152612,5.114822,0.675243,-0.133384,-0.116887,0.882021,2.054216,2.318566,2.225694,-0.36716,0.953308,-0.28429,-0.119807,0.028195,3
-0.390192,-0.653215,-0.413476,-0.667606,-0.777774,-0.069126,-0.178192,-0.199925,0.121975,-0.039193,-0.319232,0.867337,-0.447164,0.051732,-1.029918,-0.908881,-0.313365,-0.437347,-0.282801,-0.279367,-0.197018,-0.442313,-0.146123,-0.255287,-0.417573,0.346593,0.314064,-0.558796,-0.261147,-0.232695,-0.664803,-0.129392,-0.092006,-0.079607,0.286281,0.402432,0.706687,0.117947,-0.320636,-1.121705,-0.280639,-0.004842,-0.282303,0
