@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.Remove-R3-9,12,14-19,21,25-27,29-31,36-46'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute enterpriseToRevenue numeric
@attribute totalRevenue numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute totalDebt numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-0.667575,9,0.824484,0.741443,-0.949839,1.319253,-0.12113,0.036217,0.06099,0.640794,0.040916,0.018854,-0.690137,-0.584779,0.468641,1
-0.912175,2,-1.112816,-1.193014,-1.102272,-0.35149,-0.350276,-0.380401,-0.346055,-0.649146,-0.379665,-0.336055,-0.690137,-0.584779,0.594281,2
0.800029,3,0.890039,1.017951,-0.308608,1.140826,0.373438,0.494653,1.01683,1.210062,0.367926,0.626883,1.681948,0.158031,-0.16496,4
-0.422974,8,0.135884,-0.002263,1.686528,-1.137916,-0.350598,-0.344069,-0.257165,0.030252,-0.321607,-0.299244,1.04807,0.810885,0.489693,0
0.066227,7,0.684742,0.628735,-0.424188,0.862164,-0.047671,-0.116971,-0.131333,0.477065,-0.267771,0.156497,-0.323055,-0.046273,0.693092,2
0.92233,6,-0.882312,-0.906722,-1.192338,-0.027896,-0.18429,-0.415749,-0.459255,-0.021152,-0.324852,-0.256029,-0.690137,-0.584779,-1.592794,3
0.92233,9,-0.353893,-0.499902,0.207572,-0.597997,-0.305764,-0.412151,-0.382346,-0.44381,-0.33583,-0.228373,-0.690137,-0.584779,-1.592794,2
-1.034476,3,0.012455,-0.1354,-0.095177,-0.059942,-0.282127,-0.306608,-0.224653,-0.394017,-0.287309,-0.215474,-0.690137,-0.584779,0.400462,1
-0.545274,6,-0.893471,-0.981135,0.779409,-1.424276,-0.372049,-0.412773,-0.365883,-0.721917,-0.411724,-0.365684,-0.690137,-0.584779,-1.592794,0
-0.422974,3,-0.047086,0.270639,-0.566777,0.62979,-0.123139,-0.092744,-0.187538,0.895445,-0.14235,-0.125953,-0.690137,-0.584779,0.22141,2
0.066227,2,-0.019176,-0.088466,0.132429,-0.17026,-0.237425,-0.22623,-0.277347,0.536978,-0.249266,-0.279053,0.113274,-0.003778,0.283891,2
-0.545274,7,-0.811076,-0.793612,-0.818138,-0.176406,-0.322148,-0.349002,-0.316929,-0.2435,-0.352448,-0.290394,0.99981,0.425991,0.236472,4
-0.300674,9,0.130648,-0.043534,0.739626,-0.538013,-0.291538,-0.396028,-0.322637,-1.662757,-0.356496,-0.23045,-0.690137,-0.584779,1.226279,1
0.92233,2,-0.368531,-0.286545,-1.082446,0.466281,-0.15568,-0.273791,-0.185354,0.248244,-0.275619,-0.305078,-0.244687,-0.413903,-0.132982,2
-0.300674,8,0.040768,0.245605,1.004981,-0.451712,-0.303626,-0.246297,-0.554246,0.713369,-0.277008,-0.307212,2.305637,1.902594,-1.592794,3
-1.034476,5,-1.0036,-1.064874,-0.50508,-0.635959,-0.347971,-0.360274,-0.292219,-0.560414,-0.401783,-0.31249,1.61808,0.111823,-0.175816,4
-0.789875,9,-0.99418,-1.226592,0.278577,-1.311919,-0.366167,-0.405599,-0.336873,-0.724792,-0.388166,-0.331002,-0.036789,0.005787,0.421962,1
-0.667575,8,-1.606623,-1.462757,0.955026,-1.98406,-0.384001,-0.409046,-0.356792,-0.5527,-0.401451,-0.335723,2.342332,1.879438,0.67388,2
-0.667575,5,0.29762,0.104266,0.305455,-0.110123,-0.18972,-0.265376,-0.034561,-1.691945,-0.227681,-0.161929,-0.118529,-0.250259,0.122754,2
-0.789875,8,-0.843231,-0.551325,1.169337,-1.292913,-0.371371,-0.387028,-0.371947,0.235103,-0.394682,-0.421775,0.307629,-0.584779,-1.592794,3
-0.667575,2,-0.582362,-0.298876,-0.649921,0.163745,-0.218588,-0.296289,-0.280503,0.420449,-0.387426,-0.238035,-0.690137,-0.584779,0.090241,3
-0.789875,6,-0.914001,-0.962229,-1.036258,-0.184143,-0.336859,-0.362733,-0.308975,-0.239016,-0.341936,-0.263823,-0.690137,-0.584779,0.017922,3
1.411531,4,0.698452,0.746522,-0.806088,1.227057,0.048918,0.659001,0.520911,0.966693,0.622977,0.432539,0.773309,-0.036651,-0.090255,2
1.16693,7,0.75304,0.956022,0.160078,0.768471,0.343628,0.662703,0.336965,1.278223,0.622083,1.032449,-0.128825,-0.273452,0.098128,3
-0.056073,6,-0.376499,-0.5619,-0.956941,0.129328,-0.344734,-0.41843,-0.385172,-0.556142,-0.39455,-0.332399,-0.690137,-0.584779,-1.592794,1
-0.178373,9,-0.236682,-0.410894,0.159349,-0.484051,-0.310023,-0.413797,-0.378352,-0.76991,-0.36794,-0.288016,-0.690137,-0.584779,-1.592794,1
-0.789875,6,-1.770629,-1.918041,0.171182,-1.873523,-0.383932,-0.418407,-0.365713,-1.69309,-0.409873,-0.347176,-0.690137,-0.584779,-1.592794,1
-0.178373,7,0.424579,0.339568,-0.114019,0.388019,-0.209201,-0.172351,-0.079457,0.305694,-0.165337,-0.036354,-0.690137,-0.584779,0.324668,1
-0.545274,6,-1.037707,-0.619223,-0.415126,-0.288056,-0.283416,-0.345921,-0.598164,0.290478,-0.392327,-0.33183,-0.690137,-0.584779,-1.592794,4
-0.545274,6,-1.450229,-1.781171,0.807882,-2.17682,-0.386583,-0.43345,-0.36289,-1.335333,-0.426305,-0.368618,-0.690137,-0.584779,-1.592794,0
-0.422974,7,0.355363,0.256997,0.27263,0.05203,-0.264639,-0.217983,-0.156091,0.130039,-0.217605,-0.195878,-0.469592,-0.362135,0.425015,0
-0.056073,0,0.521894,0.388782,2.591103,-1.388652,-0.388592,-0.438418,-0.409057,-0.063841,-0.425436,-0.429315,-0.690137,-0.584779,-1.592794,1
-1.034476,9,0.035854,-0.091518,0.016289,-0.094824,-0.295064,-0.312011,-0.31027,-0.088238,-0.299944,-0.210429,-0.197956,0.407504,0.957738,2
0.188528,6,-0.308533,-0.47336,-0.161426,-0.3253,-0.27917,-0.300119,-0.232676,-0.264203,-0.259847,-0.216478,-0.690137,-0.584779,0.10738,1
4.102139,9,2.181172,2.046618,1.649047,0.765462,0.182146,-0.037524,0.749687,0.023576,0.118969,0.065607,-0.690137,-0.584779,1.170562,2
-0.912175,9,0.192846,0.040857,1.025722,-0.653342,-0.327705,-0.384244,-0.264834,-1.54648,-0.359087,-0.271992,-0.690137,-0.584779,0.733159,1
-0.178373,9,0.937976,0.8043,0.514218,0.39099,-0.011946,-0.130004,-0.103369,0.438089,0.034822,-0.158299,-0.690137,-0.584779,0.847663,2
0.92233,7,0.89674,0.782833,1.488844,-0.285096,-0.334401,-0.390121,-0.349836,0.159839,-0.3865,-0.350865,-0.690137,-0.584779,2.672603,3
0.677729,3,1.167874,1.132158,-0.177828,1.15756,0.432804,0.511032,0.799421,0.890778,0.420445,0.547201,1.255716,0.43995,0.174808,3
0.92233,7,0.172105,0.05688,-0.088338,0.111688,-0.298865,-0.266776,-0.223654,-0.416551,-0.231175,-0.478791,-0.690137,-0.584779,0.489262,2
1.04463,2,0.197402,0.144978,-0.199334,0.267017,-0.219437,-0.29077,-0.231705,0.29115,-0.250808,-0.22639,-0.690137,-0.584779,0.5458,2
0.92233,9,0.793494,0.817025,0.949227,0.109658,-0.219608,-0.375319,-0.33632,0.92635,-0.182534,-0.254542,-0.690137,-0.584779,2.176623,1
-0.667575,6,-0.807281,-1.025939,0.319291,-1.155446,-0.371045,-0.449418,-0.401388,-1.147073,-0.427732,-0.364068,-0.690137,-0.584779,-1.592794,0
-0.422974,5,0.096249,0.041756,-0.672668,0.491507,-0.17173,-0.112765,0.047035,0.148819,-0.529703,-0.671283,0.207046,-0.275481,-0.180412,1
-0.667575,9,-0.471704,-0.631264,-0.085746,-0.52102,-0.316859,-0.386468,-0.344555,-0.224669,-0.386839,-0.28557,-0.690137,-0.584779,1.165599,1
0.555429,4,-0.220623,-0.357872,0.111606,-0.403248,-0.26473,-0.194302,-0.189746,-0.452309,-0.162281,-0.258962,0.510235,-0.078333,-0.018019,2
0.433128,7,-0.636443,-0.693273,-1.24304,0.20185,-0.34293,-0.341074,-0.313664,-0.397699,-0.361975,-0.290251,-0.049665,-0.061099,0.342646,2
-0.545274,6,-1.006408,-1.244441,0.433301,-1.432499,-0.373073,-0.438108,-0.406165,-1.536285,-0.421172,-0.349789,-0.690137,-0.584779,-1.592794,3
2.879135,9,1.248384,1.105865,-0.37662,1.267286,0.705768,-0.034329,1.040088,0.809941,-0.062898,-0.083828,-0.690137,-0.584779,0.155458,2
-0.178373,3,0.23675,0.317571,-0.327252,0.511472,-0.222148,-0.118615,-0.221736,0.609927,-0.154623,-0.135332,0.372522,0.472916,0.547622,3
-0.422974,7,0.194693,0.127113,-0.365799,0.362726,-0.273736,-0.271667,-0.237419,0.026788,-0.29756,-0.312095,-0.690137,-0.584779,0.578294,0
0.677729,6,0.074716,-0.285461,4.351317,-3.192156,-0.438193,-0.546589,-0.576904,-2.502149,-0.555068,-0.472248,-0.690137,-0.584779,-1.592794,0
-0.667575,9,0.03109,-0.117204,0.101522,-0.175779,-0.304748,-0.336375,-0.249104,-0.537616,-0.317691,-0.246704,-0.690137,-0.584779,0.478256,1
-1.401377,1,-1.340647,-1.130781,0.207343,-1.176257,-0.36665,-0.396366,-0.378124,-0.336956,-0.387843,-0.458823,-0.334654,1.050892,-1.592794,3
1.16693,6,1.942097,2.007999,0.004723,1.837383,5.081477,5.543677,4.720354,1.892772,3.99406,7.034544,2.60458,0.684686,0.03195,3
0.188528,7,-0.262551,-0.36546,-1.115034,0.416269,-0.284638,-0.277584,-0.30169,-0.338025,-0.217588,-0.327261,0.065668,0.273277,0.58319,3
-0.545274,2,-1.412502,-0.648134,-1.554335,0.452721,-0.310436,-0.250545,-0.341666,0.435323,-0.28447,-0.257939,-0.690137,-0.584779,0.135123,3
0.310828,2,0.779348,0.948158,-0.811339,1.415764,0.291678,0.632717,-0.194311,1.208631,0.215302,-0.962955,0.977081,3.16121,1.535331,1
0.066227,5,0.108666,-0.026976,2.387362,-1.632553,-0.387826,-0.410045,-0.433982,-0.81554,-0.453221,-0.492896,-0.690137,-0.584779,-1.592794,1
0.555429,0,0.5725,0.893397,-1.148907,1.592639,-0.004512,0.51955,-0.831854,1.316915,-0.054547,-0.698003,5.313806,3.529647,-1.592794,3
-0.178373,9,0.407032,0.251294,1.136986,-0.5354,-0.322626,-0.351685,-0.256285,-1.797889,-0.321114,-0.221577,-0.690137,-0.584779,0.887345,2
-0.422974,8,-1.225137,-1.166788,0.932977,-1.697865,-0.375303,-0.399369,-0.358922,-0.18662,-0.392225,-0.321152,4.936336,4.355331,1.195367,2
-0.545274,3,0.472391,0.428996,-0.712642,0.872981,-0.162586,-0.106031,-0.00365,0.453547,-0.142766,-0.187355,1.589618,0.623006,0.206423,3
-0.056073,7,0.641578,0.556882,-0.7854,1.03934,-0.254675,-0.130584,-0.041473,0.504587,-0.144715,-0.062693,-0.331669,-0.226674,0.437275,1
-1.279077,7,-0.931588,-0.710444,-0.755271,-0.142392,-0.309251,-0.2698,-0.211814,0.179181,-0.255257,-0.321704,1.193152,-0.26468,-0.551402,4
4.71364,9,2.258551,2.127805,0.580308,1.559653,3.170993,2.358939,2.794938,1.117084,3.408226,6.057231,-0.378602,-0.163628,0.620957,1
-1.401377,1,-1.021903,-1.313135,-1.122567,-0.447355,-0.339939,-0.392481,-0.324996,-2.956073,-0.376027,-0.330761,-0.474457,-0.445184,0.148149,0
-0.300674,6,-0.970378,-1.158108,1.303468,-1.939459,-0.384746,-0.420649,-0.369997,-1.784788,-0.408385,-0.338644,-0.690137,-0.584779,-1.592794,0
-0.667575,2,-0.500365,-0.27645,-0.064663,-0.209788,-0.291399,-0.319687,-0.323146,0.232748,-0.311919,-0.279113,-0.690137,-0.584779,0.629221,2
-0.178373,6,-0.322975,-0.47201,0.927624,-1.057394,-0.352375,-0.428342,-0.388778,-0.571655,-0.410285,-0.351002,-0.690137,-0.584779,-1.592794,0
-0.667575,7,0.361931,0.307981,-0.031847,0.303672,-0.279342,-0.240421,-0.163287,0.260365,-0.275388,-0.322067,-0.690137,-0.584779,0.477724,1
-1.279077,5,0.317378,0.177225,-0.770921,0.681822,0.241163,-0.118018,0.062221,0.179343,-0.064122,0.964449,0.584,-0.042509,-0.022498,2
0.92233,6,-0.231436,-0.473774,2.868571,-2.366193,-0.420358,-0.494586,-0.4915,-1.185973,-0.485728,-0.423697,-0.690137,-0.584779,-1.592794,0
-1.279077,0,-0.382716,-0.418246,0.699599,-0.854556,-0.350791,-0.384953,-0.32337,-0.128964,-0.355483,-0.350467,-0.690137,-0.584779,0.731131,1
-0.545274,10,-0.12939,0.164718,0.302372,-0.052582,-0.270746,-0.212969,-0.232915,0.705837,-0.219706,-0.490636,1.030656,0.444071,0.244348,2
0.188528,6,-0.269999,-0.473775,4.372828,-3.379264,-0.416648,-0.486384,-0.479932,-3.398533,-0.468405,-0.400732,-0.690137,-0.584779,-1.592794,1
-1.034476,2,-0.902816,-0.636745,-1.14557,0.187613,-0.171559,-0.314626,-0.269148,0.155712,-0.336111,-0.27747,-0.690137,-0.584779,-0.241125,3
-1.156776,2,-1.17727,-1.092067,-1.075255,-0.276831,-0.359107,-0.377644,-0.321054,-0.357404,-0.383672,-0.317157,-0.690137,-0.584779,-0.03679,1
0.066227,2,0.76379,0.694101,-0.616292,1.051296,0.062345,-0.113293,-0.085523,0.459064,-0.06995,-0.1285,-0.516967,-0.337885,0.638369,1
-0.789875,6,-0.5888,0.19753,-0.466952,0.495524,0.020925,-0.012213,-0.029479,0.984641,-0.173223,-0.204649,3.61531,-0.035901,-0.672917,4
-1.401377,7,-1.581444,-2.107105,-0.723442,-1.444504,-0.380884,-0.408177,-0.350852,-2.527596,-0.401664,-0.325708,0.880283,0.554452,0.379129,2
-0.912175,9,-1.325752,-1.462421,-0.082519,-1.28489,-0.384253,-0.416391,-0.368849,-1.250925,-0.393357,-0.350867,-0.690137,-0.584779,-1.592794,1
-0.056073,2,0.328285,0.335319,0.056132,0.269586,-0.073008,-0.173519,-0.630218,0.527826,-0.212191,-0.133251,1.077152,0.710146,-1.592794,1
0.92233,8,0.440786,0.847399,0.942412,0.142078,-0.152848,0.041151,-0.358701,1.275873,-0.055121,0.154774,1.925019,9.868676,3.445015,2
-0.422974,7,-0.414591,-0.606348,-1.458103,0.425901,-0.145955,-0.367039,-0.2767,-0.697498,-0.312945,-0.24349,2.592917,1.045952,0.218734,4
-0.789875,6,-1.281695,-1.654657,0.402345,-1.787742,-0.378274,-0.408212,-0.336807,-3.656074,-0.404056,-0.347812,-0.690137,-0.584779,0.035602,2
-1.156776,5,-1.169116,-0.313464,0.086833,-0.345856,-0.221302,-0.322291,-0.403264,0.609519,-0.376835,-0.585464,-0.690137,-0.584779,-1.592794,1
-0.789875,8,-1.069595,-0.655929,0.921837,-1.222099,-0.366515,-0.373888,-0.353036,0.2184,-0.371105,-0.307519,4.057009,3.379264,0.918065,3
-0.789875,7,-0.908401,-0.432203,-0.297365,-0.195906,-0.345494,-0.377956,-0.378097,0.392921,-0.331671,-0.321441,-0.690137,-0.584779,-1.592794,2
-0.178373,7,0.231565,0.299187,0.006468,0.269899,-0.224715,-0.182718,-0.242577,0.584038,-0.248113,-0.195252,-0.690137,-0.584779,0.644499,3
2.756835,2,1.572678,1.364553,0.595809,0.849545,0.727716,0.225559,0.882311,0.34849,0.837115,1.207506,-0.690137,-0.584779,0.534217,3
-0.422974,9,-0.712201,-0.753553,0.111092,-0.765505,-0.335922,-0.39023,-0.368538,-0.320575,-0.374128,-0.317076,-0.690137,-0.584779,-1.592794,2
-0.178373,9,0.604488,0.718366,0.582242,0.266337,0.000134,0.046195,-0.078265,0.986581,-0.016536,0.253886,0.196893,0.244731,0.474058,2
-0.422974,2,-0.403061,-0.323146,-0.747552,0.207223,-0.289672,-0.314166,-0.301312,0.142037,-0.313182,-0.252303,0.053225,0.116964,0.450022,1
-0.300674,9,0.679481,0.581196,0.539425,0.169469,-0.102813,-0.241443,-0.225241,0.156154,-0.322336,-0.187222,-0.690137,-0.584779,0.999481,1
-0.178373,9,0.735765,0.764651,0.656663,0.258664,-0.013283,0.114345,0.136184,0.952858,0.200955,0.207118,-0.690137,-0.584779,0.265903,2
-0.545274,6,0.835681,0.744245,0.380256,0.426118,-0.104613,-0.054135,-0.05424,0.30263,-0.04602,0.066968,-0.24458,0.006961,0.64514,2
-0.178373,3,1.178008,1.192962,-0.144292,1.190807,0.468463,0.40687,0.365551,1.125054,0.435824,0.466205,0.37234,0.351107,0.372492,2
-0.422974,4,-0.233486,-0.081498,0.475048,-0.394662,-0.293446,-0.250781,-0.252783,0.414113,-0.278163,-0.370866,0.821813,0.271353,0.229033,0
1.533831,8,0.662753,0.698347,1.247625,-0.200095,-0.241074,-0.127494,0.018052,0.859889,-0.113405,0.07565,1.140113,0.586017,0.308197,3
-0.300674,0,0.135175,0.086915,0.250831,-0.089256,-0.313727,-0.236847,-0.146502,0.102935,-0.252568,-0.234848,-0.493226,-0.444262,0.203652,3
-0.056073,2,-0.271822,-0.206922,-1.052043,0.519061,-0.23611,-0.247004,-0.117356,0.278407,-0.298432,-0.233333,0.075672,-0.324483,-0.192274,4
0.92233,7,1.025976,1.171432,-1.057036,1.785598,1.939772,1.546084,1.199188,1.573178,2.305617,0.699969,-0.690137,-0.584779,-0.118967,1
-0.056073,8,-0.162554,-0.068571,1.062962,-0.778715,-0.334274,-0.315278,-0.328434,0.37072,-0.311405,-0.261652,0.993391,1.727877,0.967385,2
0.066227,7,-0.809151,0.016978,-1.035281,0.712486,-0.13623,-0.307664,-0.54387,1.011153,-0.426533,-0.801079,-0.690137,-0.584779,-1.592794,4
-0.667575,4,-0.758239,-0.841685,-0.520496,-0.420944,-0.349951,-0.358529,-0.324567,-0.261548,-0.423341,-0.297635,-0.690137,-0.584779,0.410795,2
0.92233,2,1.148158,1.174566,0.044816,1.046471,0.022087,0.015287,-0.09437,0.814313,-0.202819,-0.2578,-0.690137,-0.584779,1.139192,2
-0.789875,5,0.074488,0.081127,-0.09485,0.138328,-0.154202,-0.2752,-0.22284,0.292141,-0.251934,-0.087025,-0.239858,-0.169073,0.39606,2
1.04463,9,0.054579,-0.097477,1.156405,-0.868152,-0.335451,-0.445627,-0.409794,-0.169515,-0.373404,-0.253197,-0.690137,-0.584779,-1.592794,1
0.677729,2,-0.779202,-0.918572,-0.944551,-0.205626,-0.256448,-0.378485,-0.330251,0.071524,-0.338034,-0.269791,-0.690137,-0.584779,0.559748,4
2.389934,9,1.351062,1.313366,0.486921,0.876016,0.392498,0.580636,0.656377,1.103792,0.316568,0.296546,0.185937,0.195464,0.428357,1
0.677729,4,1.374203,1.548957,-1.256829,2.265934,0.975935,1.45482,0.649272,1.55356,1.463281,0.448161,0.253458,0.23939,0.456315,2
-0.056073,8,-0.221347,-0.095312,0.97915,-0.746812,-0.334189,-0.313223,-0.274677,0.388802,-0.314577,-0.220428,2.475666,1.289693,0.387046,2
0.433128,7,1.299095,1.25874,-0.397282,1.421253,0.176036,0.629164,1.094509,1.261281,0.885746,-0.256163,-0.068355,-0.197664,0.161689,3
1.04463,3,0.257613,0.436596,-0.644947,0.834519,0.116147,0.156758,0.130286,0.840729,0.063925,-0.047724,1.126745,0.022161,-0.153657,3
0.677729,5,1.553358,1.554798,0.537549,1.063223,0.514459,0.872436,0.871891,1.31877,0.50082,1.09169,-0.311035,-0.169715,0.508059,2
-0.178373,4,-0.675181,-0.224518,-0.531292,0.151856,-0.160096,-0.00588,-0.350102,0.532129,0.048016,-0.66489,1.990067,1.73236,-1.592794,0
0.92233,1,1.097545,1.01837,-0.49149,1.264531,0.303658,0.068858,-0.101536,0.958909,0.129398,0.478419,-0.690137,-0.584779,1.001008,1
0.800029,9,-0.47225,-0.689177,0.269214,-0.813052,-0.33946,-0.448143,-0.412567,-1.193069,-0.402226,-0.294624,-0.690137,-0.584779,-1.592794,0
-0.789875,9,0.552818,0.393906,5.536306,-3.367461,-0.391393,-0.437395,-0.439111,-2.294263,-0.428503,-0.370942,-0.690137,-0.584779,-1.592794,0
-0.789875,3,-1.543003,-1.430353,-0.677806,-0.854473,-0.363656,-0.384357,-0.364157,-0.586549,-0.375449,-0.285192,0.240136,0.746723,-1.592794,0
-0.178373,6,-1.464808,-1.687323,0.14414,-1.643836,-0.376849,-0.456547,-0.444199,-0.646562,-0.438396,-0.377498,-0.690137,-0.584779,-1.592794,1
-0.667575,7,-0.393669,-0.431137,0.187807,-0.521668,-0.327614,-0.351753,-0.29929,-0.026588,-0.357593,-0.290541,-0.690137,-0.584779,0.42342,3
0.066227,2,-0.540388,-0.241412,-0.239764,-0.059789,-0.274246,-0.329213,-0.506252,0.460921,-0.328821,-0.299568,-0.690137,-0.584779,-1.592794,2
0.555429,7,0.012208,0.25726,-0.989645,0.902197,-0.163293,-0.213967,-0.331198,0.769984,-0.292188,-0.169771,-0.690137,-0.584779,1.299486,1
0.188528,2,-0.794106,0.045539,-1.470976,1.032506,0.355213,-0.12173,-0.262044,0.86285,-0.14972,-0.157781,1.91541,0.432273,-0.216847,4
-1.156776,5,-1.233492,-1.679854,-0.707959,-1.063033,-0.369453,-0.432489,-0.366107,-1.402004,-0.404335,-0.321202,-0.690137,-0.584779,-1.592794,2
0.800029,9,0.674058,0.706039,0.292225,0.450426,-0.152802,-0.151288,-0.399197,0.600244,-0.22905,-0.105861,-0.690137,-0.584779,-1.592794,1
-0.422974,7,-0.080898,-0.120888,0.211929,-0.253493,-0.324366,-0.330292,-0.355807,0.064436,-0.313886,-0.315464,-0.690137,-0.584779,2.174857,2
-0.422974,5,0.32438,0.181272,0.622176,-0.252873,-0.339719,-0.278957,-0.14947,-0.828128,-0.126832,0.065624,-0.621599,-0.519773,0.374771,3
0.92233,0,0.816015,0.84102,-0.374807,1.023475,0.365086,0.216068,0.240979,0.947802,0.017703,-0.0671,0.574387,0.206769,0.233312,2
-0.789875,0,1.119414,1.020965,0.484593,0.609554,-0.006719,0.486208,0.493912,0.354597,0.468902,0.071833,0.275355,-0.105944,0.269533,3
0.188528,9,-0.418273,-0.778925,-0.00582,-0.710089,-0.314895,-0.432592,-0.387043,-1.591289,-0.354789,-0.246055,-0.690137,-0.584779,-1.592794,2
-0.422974,9,-1.553907,-2.279675,-1.275996,-1.230022,-0.37501,-0.41496,-0.359924,-1.786756,-0.398375,-0.342114,-0.690137,-0.584779,0.967615,0
1.289231,4,1.167444,1.390379,-0.101082,1.342655,1.624649,2.795301,0.458388,1.452058,3.111392,1.729627,0.362559,0.271096,0.392072,3
-0.300674,9,-0.019902,-0.160557,-0.142563,-0.051126,-0.291374,-0.336479,-0.233208,0.075368,-0.321799,-0.238923,-0.690137,-0.584779,0.352183,1
-0.789875,8,-0.657926,-0.428796,0.491063,-0.723829,-0.344825,-0.342433,-0.34188,0.306447,-0.336669,-0.121867,0.228063,0.35591,0.554345,3
1.289231,3,0.859555,0.951111,0.192031,0.742474,0.188697,0.461287,0.218102,1.064146,0.390617,0.575218,0.678332,0.334019,0.295914,2
-0.545274,2,-0.815064,-0.228874,-0.688827,0.254316,-0.240268,-0.29664,-1.068635,0.661314,-0.333884,-0.333764,-0.690137,-0.584779,-1.592794,3
0.800029,8,0.272446,0.21616,1.472702,-0.793692,-0.334339,-0.313483,-0.248999,0.151343,-0.281189,-0.184879,0.803008,0.981475,0.676569,1
2.879135,9,0.154293,-0.075001,-0.814354,0.479676,-0.143594,-0.399604,-0.317374,-0.136252,-0.108714,0.094143,-0.690137,-0.584779,1.151277,3
0.92233,5,1.322381,1.183509,-1.148907,1.858611,1.499669,1.38619,2.341175,0.940292,2.123976,0.931889,0.235171,-0.256283,-0.160726,2
-0.422974,7,-0.595048,-0.721259,0.295136,-0.859856,-0.364313,-0.428027,-0.390216,-0.548732,-0.412508,-0.355842,-0.690137,-0.584779,-1.592794,2
-0.056073,8,-1.097275,-0.789327,0.903215,-1.331872,-0.373818,-0.387947,-0.375009,0.012043,-0.383392,-0.371596,1.665194,1.027293,-1.592794,2
0.433128,5,0.871637,0.737724,0.548749,0.30663,-0.135184,-0.07252,0.0635,0.182714,-0.425169,0.126149,-0.188643,-0.072062,0.484017,4
-0.545274,6,-1.304905,-1.737643,0.029116,-1.61251,-0.382426,-0.439082,-0.402725,-1.021521,-0.464625,-0.415832,-0.690137,-0.584779,-1.592794,2
0.92233,4,-0.172498,-0.163363,-1.246779,0.690017,-0.163526,-0.131951,-0.137946,0.366379,-0.042651,0.026233,0.420014,0.111127,-0.089856,3
-0.545274,7,0.65357,0.507542,0.131425,0.376732,-0.083914,-0.081087,0.119392,0.099321,-0.091659,-0.047753,0.47781,0.149176,0.215828,3
-1.279077,3,-0.768239,-0.894407,-0.77813,-0.295957,-0.336666,-0.376426,-0.32132,-0.873594,-0.370817,-0.328728,-0.621491,0.496655,0.33025,2
0.677729,8,0.376734,0.469837,-0.048098,0.463026,-0.190705,-0.027546,-0.048899,0.77181,0.001744,0.24472,1.630278,0.633616,0.199034,2
1.900732,4,1.16746,1.276546,0.350022,0.934452,0.783005,1.949835,1.44691,1.234468,1.7871,-0.546561,0.623271,0.052072,-0.110842,1
-1.279077,0,-1.879462,-1.622886,-1.743403,-0.314089,-0.378385,-0.398198,-0.376527,-0.54046,-0.426126,-0.340111,-0.690137,-0.584779,-1.592794,1
-0.667575,9,-1.778383,-1.8938,-0.800869,-1.196367,-0.361162,-0.419976,-0.36962,-0.876867,-0.403642,-0.329967,-0.690137,-0.584779,-1.592794,3
1.656132,1,2.326632,2.427903,0.340032,1.996622,5.824856,7.384284,5.424682,2.196035,6.994027,1.985816,0.039812,-0.049441,0.329386,2
0.188528,4,-0.692589,-0.255756,-1.55077,0.810399,-0.368663,-0.411729,-0.770089,0.552081,-0.469796,-0.515592,0.760456,2.198953,-1.592794,3
-1.034476,2,-0.686075,-0.819559,-0.200072,-0.616577,-0.37791,-0.393816,-0.327338,-1.071026,-0.390971,-0.328774,-0.312764,-0.166669,0.514339,0
-0.667575,3,-1.175972,-0.814983,-0.94543,-0.110551,-0.282838,-0.346847,-0.330346,0.124102,-0.378656,-0.307672,0.718645,0.142748,0.115914,2
2.023033,9,0.775509,0.66092,0.147845,0.506277,-0.110188,0.013852,-0.140409,0.566196,0.118708,0.109696,-0.690137,-0.584779,0.830276,2
-0.545274,9,0.987565,0.661755,6.315413,-3.646639,-0.391198,-0.47251,-0.528194,-0.356132,-0.451746,-0.623074,-0.690137,-0.584779,-1.592794,3
-0.300674,4,-0.203358,-0.248029,-0.902543,0.380295,-0.197907,-0.157505,-0.13321,0.223578,-0.18628,-0.194791,0.054659,-0.301201,-0.1382,1
-1.034476,7,-1.369426,-1.575841,-1.642689,-0.338358,-0.379639,-0.397701,-0.353003,-1.306664,-0.359524,-0.269607,-0.690137,-0.584779,0.719504,1
0.677729,6,0.203191,0.056254,1.25879,-0.796208,-0.35185,-0.389569,-0.367588,-0.213451,-0.374562,-0.281102,-0.690137,-0.584779,-1.592794,1
-0.789875,6,-1.142526,-1.419548,0.789628,-1.833035,-0.381214,-0.434638,-0.383782,-1.25709,-0.428215,-0.365157,-0.690137,-0.584779,-1.592794,0
-0.300674,2,-0.743479,-0.102087,-0.901707,0.513753,-0.275265,-0.198878,-0.481821,0.72761,-0.269846,-0.223327,-0.690137,-0.584779,-1.592794,2
