@relation 'train_processed_std_bal_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.034476,7,0,0,0.408001,-0.21144,-0.568716,0.631846,-0.827931,-0.396359,-0.428453,-0.279248,-0.642471,-0.098447,-1.021985,-0.396523,0.099708,0.128029,-0.214694,0.039931,0.916447,-0.328556,-0.358261,-0.34735,-0.417524,-0.838155,-0.373115,0.007286,-0.007879,0.613467,0.679024,-0.410052,-0.314596,-0.690137,-0.584779,-0.968548,-0.95796,-1.276447,-0.397519,-1.050753,-0.684711,-0.362238,-0.130763,0.107796,-0.375783,0,1.273503,0
0.066227,4,0,0,-0.967315,-1.559863,-0.402272,-0.788764,0.976592,-0.571286,-0.586378,-0.976,-1.126901,0.01292,-0.936731,-0.126324,0.08814,-0.267836,0.007052,0.221365,-0.004176,-0.295857,-0.274971,-0.272903,-0.354986,-1.882209,-1.579346,-0.256302,-0.24908,-0.393165,-0.208573,-0.241278,-0.392559,0.568406,-0.091396,0.27073,0.334631,0.483677,0.375647,-1.188274,0.440508,-0.215981,0.338445,0.117145,-0.154025,0,0.057411,3
-0.178373,6,0,0,1.913918,1.682445,1.659886,0.431007,-0.910085,0.544476,0.407642,3.407689,0.708243,0.419506,1.011743,0.189546,0.116324,1.929307,2.596625,-0.103274,0.853681,-0.214159,-0.297083,-0.16291,1.983571,-1.158054,-0.59728,-0.924836,-1.18847,-1.832646,-0.850488,-0.234707,-0.147457,-0.690137,-0.584779,-1.269575,-1.342388,-0.754085,0.730983,1.13851,0.619598,1.500726,0.342011,0.144236,-0.500504,0,0.683358,4
-1.034476,9,0,0,-1.537862,-2.01673,0.436839,-1.041193,-0.464097,-0.918637,-0.96462,-0.577201,0.15667,-0.110937,1.551056,-0.113512,0.10485,-0.102102,-0.278553,-0.989724,-1.536801,-0.346025,-0.402061,-0.359683,-0.567237,-0.744495,-1.220245,-0.500443,0.012574,-0.478969,-1.16522,-0.386247,-0.287944,-0.690137,-0.584779,0.397608,-0.323973,-0.52559,-1.360065,-0.046678,-0.495024,-0.447119,0.426829,-0.468137,0.127356,0,2.495356,2
0.188528,7,1,0,1.454086,1.078093,-0.23822,0.587625,0.888179,2.457418,2.355938,1.72328,0.846113,0.41662,-0.493319,0.285358,0.116264,0.162138,0.987453,1.589753,0.356565,1.150048,2.105835,3.23165,0.76123,2.069271,1.043537,1.363362,-0.497581,-0.701691,0.094414,1.490556,2.038737,-0.48967,-0.187278,1.922979,1.978245,0.777004,-1.591627,-0.43958,-1.857734,-0.563541,-0.645516,1.294872,1.39262,0,0.73552,1
0.188528,10,1,0,0.686225,0.076746,-0.403372,-1.326789,0.33149,1.124854,1.27044,-0.08947,0.655572,0.394561,-0.024297,0.902073,0.116936,-0.0612,0.120591,0.723072,0.142504,0.076411,0.472823,0.426748,0.418216,-1.568177,-1.591579,1.376397,-1.265189,-1.503068,0.816815,0.552381,-0.815998,0.706237,0.421712,0.874625,0.953342,0.749185,-0.099783,0.808319,-0.280852,-0.566957,-0.450371,0.225654,0.998435,0,0.350556,3
-1.034476,5,0,0,-0.123757,-0.443561,1.453787,0.959821,-0.910869,-0.4438,-0.55536,0.968351,-0.022783,0.565366,0.070453,0.64541,0.125937,1.726634,1.592289,-0.493796,-0.249117,-0.331549,-0.327951,-0.244065,0.147217,-0.041852,0.189169,-0.607795,0.956623,0.616966,-0.961895,-0.3088,-0.244574,2.608841,0.585798,-0.460931,-0.444572,-0.305948,0.234932,1.541887,0.417685,-0.311008,-0.00544,-1.086196,-0.101336,0,-0.040144,4
1.289231,2,1,0,1.92226,1.734002,0.097209,-0.184406,-0.583893,0.842586,0.756677,1.114832,-0.237061,0.175961,-0.044398,-0.096614,0.104992,1.772065,1.276676,0.853258,1.818075,0.187901,0.032648,0.208001,4.365716,-0.1881,0.373646,0.349683,-1.698504,-0.323693,1.119971,-0.036769,0.03738,-0.690137,-0.584779,-0.858479,-0.742902,-0.859941,-0.034975,-0.690684,-0.061798,-0.555304,0.427751,0.780139,-0.261691,0,0.297348,2
1.656132,6,1,0,0.524463,0.223696,-1.481452,-0.704006,1.340167,1.863482,1.836286,-0.196016,0.307299,0.272365,0.883039,0.399218,0.113346,0.156618,0.024043,1.476247,0.071671,2.20553,1.878527,1.846203,0.116895,1.867622,0.520365,1.530817,0.125774,0.144376,0.733458,1.66059,1.706394,0.698288,0.551892,2.09028,2.143454,0.61782,-2.088288,-1.713146,-2.326286,-0.55209,-0.24699,1.603104,1.209289,0,0.448423,2
-1.034476,6,0,0,-1.429718,-0.737972,-0.663289,-0.506853,0.585681,-0.686921,-0.039076,1.889051,-0.168875,-0.36917,-0.676693,-0.150331,0.093054,-0.365777,-3.786863,0.077799,-0.451124,-0.294506,-0.311104,-0.475969,-0.768118,-0.166447,-0.872857,0.764139,-0.728728,-0.991652,-3.158349,-0.349461,-0.499141,-0.690137,-0.584779,0.607319,0.681432,0.794113,0.359457,0.381699,-0.003967,-0.315427,0.53021,0.886895,2.594249,1,-1.592794,3
3.368337,3,1,0,0.620155,-0.001672,-1.604185,-0.926955,2.037613,3.076821,3.010835,1.152098,-0.679741,-0.036853,-0.780651,-0.513107,0.094447,0.499833,0.464435,3.217575,0.976965,19.664016,10.015112,9.748697,-0.06693,1.955204,-0.809715,1.925617,-1.795131,-1.045228,-0.316577,10.740286,3.495857,-0.299801,-0.014576,3.696781,3.197381,1.597166,-2.936266,-0.95604,-3.126273,3.961574,-3.386398,3.238221,2.221058,0,0.705181,0
-1.034476,7,0,0,0.105755,-0.557213,-0.035773,-0.099648,-0.495866,-0.497152,-0.633444,0.865906,-0.770203,0.005463,-1.211238,-0.427467,0.100329,0.704347,0.601714,-0.061946,0.51325,-0.351577,-0.372522,-0.309884,-0.167371,-1.305795,-1.060011,-1.055098,-0.89242,-0.125256,-0.626668,-0.345346,-0.265347,-0.492829,-0.380966,-0.784065,-0.680215,-0.665438,0.155639,-1.041939,0.14509,-0.423814,1.209376,0.09828,-0.765068,0,0.460662,1
-0.545274,9,0,0,-0.791244,-1.550176,-0.921361,2.97926,3.119785,0.139691,-0.024988,1.983935,2.552766,-6.864441,-0.139189,-5.220982,-0.05488,-3.811092,-2.782398,-1.742122,-2.306183,-0.38558,-0.453749,-0.46782,-0.697999,-0.21882,-1.175131,-2.575654,1.482675,1.261407,-2.550756,-0.445428,-0.354982,-0.690137,-0.584779,1.009321,1.06532,2.628198,2.484024,-1.602691,2.095952,-0.446114,-2.708092,-0.892949,-1.291011,1,-1.592794,1
-0.789875,9,0,0,-1.828157,-1.99535,-0.638181,2.128,0.935501,-1.104099,-1.154763,-0.15039,0.581647,-2.494999,-3.211176,-2.970476,-0.003218,-2.115821,-1.471462,-1.450207,-1.933887,-0.400418,-0.447653,-0.434857,-0.728321,-0.323737,-0.922439,-0.503374,1.163197,1.122363,-1.843502,-0.432085,-0.370158,-0.690137,-0.584779,0.449863,0.528533,2.003811,2.451355,2.485998,2.134754,-0.338531,0.439122,-0.846157,0.507337,1,-1.592794,0
1.04463,6,0,0,1.123701,0.679542,-0.128065,0.642901,-0.087495,0.653592,0.903642,0.428944,-0.529664,0.084202,-0.128419,0.115314,0.109961,0.583337,0.666995,1.18521,1.705287,0.587868,0.634177,0.341868,2.447872,1.206213,2.0932,1.168264,0.301234,-0.064932,0.845265,0.30235,0.05621,-0.690137,-0.584779,-0.262112,-0.163686,-0.609553,-0.525027,-1.122821,-0.491776,-0.50538,0.546744,1.474576,0.761627,0,0.0138,1
-0.056073,2,0,0,0.407903,0.540436,-1.000137,0.469701,0.394695,-0.195234,-0.157157,0.031754,-0.591469,0.041195,0.635375,0.332733,0.124364,1.447532,0.206414,0.254117,0.839296,-0.106419,-0.157879,-0.249004,0.128265,-0.299749,0.025942,0.230638,-0.204936,-0.196823,0.412867,-0.169918,-0.086716,-0.690137,-0.584779,-0.68501,-0.597406,0.262326,1.43727,-0.334741,1.185628,-0.244208,0.844532,0.290206,0.011423,0,0.35392,3
0.555429,6,1,0,1.414639,1.014687,-0.324015,-0.558444,-0.73021,0.838396,0.84221,-0.106302,-0.245977,0.039631,-0.647713,-0.200982,0.103582,0.137653,0.008538,0.937628,1.462702,0.049023,0.023294,0.000551,1.147831,0.386297,0.719522,0.84529,-0.026831,-0.2278,1.617003,0.07852,0.123249,-0.213442,-0.039202,-0.315987,-0.213489,-0.595154,-0.422885,0.684839,-0.434744,-0.547971,0.55375,1.44181,-0.016785,0,0.553438,1
1.533831,6,1,0,0.425269,0.21394,-1.36324,-1.476036,1.798613,2.203258,2.157002,0.34243,0.210556,0.61915,1.377464,1.119109,0.138177,1.350866,0.853533,1.835412,0.029371,5.328302,6.474324,7.409779,0.660789,1.90268,-0.027252,1.630431,-0.306436,-0.297467,0.165828,4.964936,6.821015,1.078115,0.20836,2.676267,2.716902,1.337902,-1.8352,-1.188274,-1.961767,-0.575394,-0.64189,1.463975,1.635531,0,0.036191,2
-0.056073,6,0,0,-0.683956,-0.627243,0.850589,1.720795,0.152821,-0.531035,-0.698969,0.880999,0.061053,-0.162378,0.435434,-0.609004,0.085965,-0.711257,-0.37691,-0.681751,-0.928808,-0.339778,-0.412482,-0.36541,-0.584293,-0.09128,-0.340159,-0.72776,0.671547,0.447141,-1.491493,-0.379019,-0.332303,-0.690137,-0.584779,-0.108741,-0.157458,0.554008,0.84927,0.977842,0.713458,0.172463,0.270897,-0.381374,0.070547,1,-1.592794,2
0.92233,4,0,0,-0.273769,-0.875818,-0.444608,-0.25258,1.091279,0.541467,0.429274,0.390682,-0.50719,0.163001,-0.937882,-0.051283,0.109661,0.62792,0.678914,0.735219,-0.056356,-0.159007,-0.026304,0.083015,-0.171161,0.610981,-0.35236,0.182656,-0.440272,-0.620737,-0.629549,0.084585,0.205542,-0.427059,-0.404849,1.089603,1.159237,0.968818,-0.079996,-1.246284,-0.112975,-0.49634,0.537709,0.823056,0.549287,0,0.191781,1
2.145333,4,1,0,-0.374461,0.156377,-0.951605,-0.17335,1.374234,0.735485,0.798165,-0.861507,-0.458427,0.388489,0.276107,1.270255,0.121793,0.796909,0.378902,1.040429,0.030241,0.555113,1.464312,0.986042,0.272293,0.95624,-0.23099,0.993337,-0.094012,-0.492457,0.333033,1.564257,-0.969412,0.981225,-0.132528,1.471801,1.532538,0.979283,-0.620939,-0.989921,-0.783664,-0.50317,-0.821423,-0.362199,0.86541,0,-0.300132,1
-1.156776,0,0,0,-0.356205,-0.324394,-0.863376,2.483613,0.21731,-0.446645,-0.519832,0.306376,-0.627761,-0.006561,-1.390666,-0.318928,0.093003,0.357735,0.12437,-0.053557,0.056143,-0.36332,-0.356728,-0.308273,-0.34172,-1.233931,-1.269583,-0.371965,-0.734419,-0.033258,-0.646356,-0.395805,-0.325168,-0.690137,-0.584779,-0.213821,-0.602496,0.231246,0.697398,-0.168587,0.994976,3.830083,-1.789896,-0.226994,-0.029436,0,0.461554,0
1.656132,9,1,1,0.95945,0.777681,-1.264239,0.097505,1.426597,2.089054,1.982972,0.760739,0.305249,0.646567,0.484227,0.588459,0.123867,1.516034,1.150508,1.612204,0.364145,2.405894,2.955439,5.120594,1.394194,1.990156,0.891358,1.222266,0.456486,0.732158,0.384237,3.261405,2.1681,0.294385,-0.017545,1.938236,1.994438,1.29197,-0.825526,-0.32279,-0.99969,-0.569367,-0.624127,1.253425,1.079286,0,0.14485,3
0.310828,9,0,0,-0.387124,-0.539335,1.307441,-0.049899,0.065056,-0.192765,-0.06285,-0.692663,-0.377073,-0.040002,-0.586465,0.039549,0.108828,0.012114,-0.168504,0.196297,0.028291,-0.262855,-0.245619,-0.308302,-0.427,0.399251,0.2136,0.50666,0.473094,0.521769,0.174932,-0.24991,-0.135333,0.018238,0.394037,0.177359,0.266987,0.12209,-0.044491,0.306998,-0.256549,-0.465602,1.048466,0.753047,0.438548,0,0.72,2
1.04463,4,0,0,-1.146675,-1.631212,-1.388393,0.235697,1.767994,0.319749,0.354548,-1.257602,-0.071951,0.52369,1.239841,2.474401,0.129538,0.560975,0.132736,0.373362,-0.878886,0.045741,0.524942,0.178675,-0.273496,0.174682,-1.119726,0.629592,-0.773184,-1.340962,-0.16116,0.678881,-0.474501,1.873404,0.113353,1.611728,1.609607,1.553873,0.056512,-0.972903,-0.300096,-0.518539,0.034265,-1.187581,0.75875,0,-0.247296,0
0.433128,5,1,0,0.908862,0.571136,0.463716,-0.164138,0.687972,1.654754,1.648675,-0.004702,1.135894,0.764568,2.306012,1.869817,0.15658,-0.189569,0.066712,0.746309,-0.27087,0.733524,1.045472,1.061353,0.418216,0.642774,-0.555397,1.355558,-3.781773,-0.740375,0.984473,1.001927,1.480759,-0.120598,0.019247,1.380857,1.444464,0.28716,-1.550029,-0.857972,-1.808874,-0.487902,0.147787,0.544671,0.881642,0,0.512784,1
-0.545274,7,1,1,-0.10237,-0.558676,-1.503072,-0.258108,1.301605,1.207151,1.476075,0.419396,1.532236,0.831284,0.134455,1.014784,0.137118,1.184424,0.306354,0.321151,-1.154683,-0.137152,0.055569,0.37429,-0.267811,1.558334,-0.299597,-1.096732,1.94841,1.967975,-0.469211,0.109321,0.04796,-0.690137,-0.584779,1.84254,2.42466,1.450468,-0.440078,-0.185098,-0.518008,0.286877,-0.255841,0.584154,-0.898155,0,0.479667,2
-0.422974,6,0,0,-1.310441,-0.605415,-1.490642,0.784778,0.726761,-0.975416,-1.024219,-0.736372,-0.230912,-0.58956,-0.001894,-0.824423,0.068246,-0.94988,-0.670332,-0.783273,-1.077834,-0.35666,-0.422237,-0.410317,-0.724531,-0.418883,-0.768259,-0.452155,1.084756,0.993544,-0.78372,-0.408819,-0.350549,-0.690137,-0.584779,0.071904,0.107066,0.125367,0.116898,-0.772434,0.14509,-0.452141,0.545207,-0.385678,-0.036902,1,-1.592794,2
0.555429,7,0,0,-2.192534,2.783062,-1.490642,1.960327,3.520183,-0.27957,-0.301189,-0.298116,0.773718,-16.221069,-4.538618,-6.311949,-0.028017,-2.54438,-2.971682,-0.797163,-2.120516,-0.443747,-0.633303,-1.294307,-1.001216,-0.507349,-1.540502,-0.041048,-0.921664,-0.156123,-2.110206,-0.588023,-0.56932,-0.690137,-0.584779,2.005464,2.007306,3.621696,2.658496,0.091627,2.15885,-0.05094,-3.306496,-0.183829,1.148302,1,-1.592794,3
0.92233,9,0,0,0.965996,0.509296,1.221614,0.464173,0.709211,0.39551,0.331846,1.214884,0.867174,-0.081646,-0.449993,-0.609515,0.088509,-0.901334,-0.210624,-0.279814,-0.012925,-0.3288,-0.404647,-0.348771,-0.500909,0.564222,1.19465,0.410961,0.98742,1.132314,0.002794,-0.376248,-0.330293,-0.690137,-0.584779,-0.455436,-0.362719,0.583247,1.593842,-0.683429,1.283687,-0.516329,1.731197,0.442918,0.434277,0,2.183414,1
-0.789875,5,1,0,0.905783,0.438966,-0.846042,-0.818244,-0.827471,0.842769,0.699483,-0.634405,-0.316187,0.329145,-0.947747,0.115569,0.12401,0.062216,0.143621,0.854124,0.862898,-0.109166,0.174938,0.501017,1.614026,0.69417,0.616523,-0.094929,-0.271883,-0.683386,1.51984,0.342972,0.340762,0.352095,-0.078792,0.239906,0.318217,-0.954001,-1.785119,0.09638,-1.857734,-0.422809,-1.278032,0.110055,-0.959078,0,0.04568,2
0.92233,7,1,0,1.226444,1.086174,-1.048988,0.922969,-0.15235,0.939795,0.906697,0.588246,0.560872,0.194763,0.524347,0.549598,0.115373,0.330703,0.121592,0.453415,0.506249,-0.007428,0.022443,-0.05804,0.403055,-0.334666,-0.649048,0.705608,-0.528257,-1.077828,0.819824,-0.009775,0.045776,-0.344969,-0.026179,0.030219,0.129691,-0.293132,-0.466304,-0.051815,-0.647279,-0.530794,0.414598,0.628194,0.285315,0,0.755976,2
-0.422974,3,1,0,0.538949,0.216814,1.294486,-0.973019,0.314525,0.715265,0.749052,-0.971344,-1.514199,-0.047849,-1.551638,-0.619645,0.092352,-0.046056,0.114066,1.705928,2.118867,-0.028208,0.035487,0.291661,1.31081,1.791979,2.288029,1.132813,-0.148519,0.17625,1.412351,-0.116061,-0.851924,0.668449,-0.102219,0.456524,0.385404,0.127741,-0.444412,-0.48454,-0.544818,1.144426,-1.017306,1.105061,0.40374,0,-0.124926,1
-0.912175,4,0,0,-2.199748,-1.861856,-0.524661,0.02196,0.038722,-1.975124,-1.565262,-2.120035,-0.983187,-0.10726,0.452699,1.525216,0.14256,-0.133806,-0.266311,-0.772686,-0.720796,-0.346995,-0.327972,-0.358657,-0.553972,-1.658047,-1.418381,-0.449041,-0.870477,-0.98857,-0.559399,-0.358761,-0.288865,0.982008,2.278125,-0.376176,-0.347158,-1.395366,-1.57066,-4.247826,-1.808874,-0.398199,-0.015827,-0.766382,-0.160294,0,0.726583,3
0.555429,3,1,0,0.706043,0.818821,-1.061823,-1.214394,0.226564,0.5336,0.509455,2.762013,-0.148109,0.207834,0.051667,0.060619,0.116371,1.363321,5.174698,0.566779,0.660637,-0.019148,-0.080357,0.022623,0.666475,-0.407141,-0.721793,0.46312,-0.785104,-0.973268,-1.60115,-0.128248,0.147468,1.266505,0.520792,0.019998,0.120447,0.221346,0.340701,-0.229864,0.135443,-0.521553,-0.002797,0.26909,1.395495,0,0.233149,4
-0.789875,5,0,0,-1.107249,-1.499038,-1.598787,-0.084908,0.673121,-0.738559,-0.839889,0.297865,0.396645,0.347963,0.223573,0.629534,0.1316,0.786861,0.165424,-1.036983,-1.426421,-0.366288,-0.384607,-0.332829,-0.491433,-0.081067,-0.447564,-0.34721,0.23593,-0.284997,-1.449277,-0.37591,-0.303997,-0.253306,-0.076802,0.186178,0.17274,1.410762,1.926009,1.921086,1.933684,0.349156,0.708576,-1.402284,0.450304,0,0.551594,1
0.800029,7,0,0,-1.279454,-1.894541,0.155695,0.747927,1.815878,0.464892,1.008985,-0.621748,-0.270485,0.006913,-0.993375,-0.414357,0.096895,-0.264157,0.057507,1.107019,-0.385727,0.022435,-0.046285,0.028781,-0.445951,1.106225,-0.548636,1.516698,1.364522,1.329877,-0.848349,0.578583,-0.251401,0.433293,0.059087,2.068161,1.81522,1.997329,0.068234,0.36125,0.323513,2.425879,-1.198867,1.088385,2.087713,0,0.155211,2
-0.300674,9,0,0,-1.104101,-0.678679,0.712323,0.224641,0.361987,-0.851323,-1.100142,-0.45255,-0.124443,-0.090865,0.779739,-0.632287,0.080173,-0.479993,-0.262952,-0.924758,-1.217726,-0.352354,-0.415897,-0.357804,-0.559657,-0.116675,-0.375483,-1.34182,0.447477,0.048457,-0.803926,-0.385599,-0.300892,-0.690137,-0.584779,0.010294,-0.147085,-0.001361,-0.006841,-0.890086,-0.178877,-0.235267,-0.177905,-0.684259,-0.969043,0,1.833605,3
0.310828,9,1,1,1.876787,1.770547,-0.677145,-0.318912,-0.430047,1.353972,1.315318,-0.118278,0.905769,0.472908,1.026294,0.904542,0.125934,0.097741,-0.027283,0.595704,0.807943,0.20562,0.297426,0.368204,2.127599,-0.188933,-0.372102,0.982692,-1.139388,-1.726726,2.125799,0.286507,0.620639,-0.387298,-0.189383,-0.088692,0.008883,-1.197706,-1.679079,-1.80387,-1.940236,-0.545159,0.375631,0.730327,-0.158427,0,0.623044,2
0.555429,2,0,0,0.337691,0.048889,-0.951605,0.502867,-0.20083,0.019126,0.223583,1.105462,0.149322,0.19389,1.141638,0.671715,0.124426,0.671937,1.224607,0.104355,0.31996,-0.125776,-0.155802,-0.195732,0.179433,-0.527396,-0.609366,0.706275,0.069859,-0.016634,-0.581394,-0.235607,-0.178361,-0.690137,-0.584779,-0.307075,-0.286743,0.145302,0.702759,0.705432,0.601246,-0.510503,-1.436053,0.210344,1.077426,0,0.26157,2
-0.178373,6,0,0,-0.997072,-0.66176,0.388385,-0.390772,-0.262991,-1.105788,-1.422736,-0.619115,0.554601,-4.263474,-4.115389,-4.571577,-0.0119,-1.967071,-1.235955,-1.677695,-1.659059,-0.40136,-0.452228,-0.442074,-1.016377,0.165339,0.504069,-0.760459,1.577444,1.387479,-0.545977,-0.450781,-0.4039,-0.690137,-0.584779,-0.450361,-0.42761,0.501791,1.46126,1.369148,1.4556,-0.458369,1.441461,-1.534316,-0.498157,1,-1.592794,1
-0.178373,6,0,0,-0.000371,0.270568,0.393217,-1.490777,-0.25128,-0.586501,-0.535646,-0.126469,-0.141182,0.229142,0.611327,0.392238,0.115352,0.43303,0.299667,-0.395884,0.084721,-0.299876,-0.330403,-0.283673,0.050566,-0.076059,0.485366,0.057718,-0.175788,-0.058237,0.10779,-0.347162,-0.245244,-0.690137,-0.584779,-0.795327,-0.688276,-0.409012,0.565517,-0.504149,0.52353,-0.467008,1.646932,-0.217829,0.000335,0,0.129717,2
-1.156776,8,0,0,-1.689256,-1.303977,-0.049815,0.488127,-1.327766,-1.843607,-1.526093,-2.077482,-0.227854,-0.037744,0.156118,0.463448,0.107642,-0.280716,-0.251905,-1.245362,-0.971762,-0.374583,-0.398358,-0.360402,-0.563447,-1.739447,-1.336576,-0.500182,-2.233943,-2.731143,-0.045101,-0.393162,-0.317321,1.687554,4.276174,-0.780823,-0.684665,-1.479347,-1.104531,-0.305006,-1.140507,-0.319948,0.047172,-2.954168,-0.505007,0,1.705904,2
1.04463,8,0,0,-0.347973,-0.955624,1.163422,-0.772181,0.462231,0.501461,0.51451,-0.61919,1.03919,0.560764,0.491462,1.403014,0.121409,-0.207685,-0.089689,-0.22821,-1.147281,-0.275085,-0.196237,-0.166246,-0.358776,-0.020349,-0.978463,0.731302,-0.543945,0.2424,0.154315,-0.171767,-0.075316,0.921215,0.79558,0.997819,0.948648,0.366246,-0.873068,-0.676202,-0.743112,0.195868,0.00464,-0.512616,0.688442,0,0.513971,2
-0.545274,2,0,0,-1.621238,-0.374614,-0.115446,0.204373,1.497509,-0.717673,0.174954,-2.145825,-1.4252,-0.059422,-1.065147,-0.445812,0.089978,-0.276328,-0.000344,1.120317,0.747066,-0.005442,-0.070865,-0.15784,-0.290552,0.499253,-0.217417,0.988931,-0.832121,-0.565433,0.086741,-0.268395,-0.531111,-0.690137,-0.584779,0.770886,0.815582,1.278169,0.865091,-0.420641,0.78252,-0.150186,0.29241,1.4265,0.999842,0,-0.523962,3
-1.034476,9,0,0,0.104332,-0.58804,-0.784387,0.830842,0.493346,-0.030249,-0.119265,0.154583,-0.155443,-0.023729,-0.972945,-0.199322,0.100075,0.05429,-0.100445,-0.004579,0.051754,-0.329565,-0.333009,-0.316899,-0.400468,0.172164,0.173875,-0.024545,0.415622,0.151318,-0.01969,-0.343752,-0.373121,-0.690137,-0.584779,-0.124551,-0.036645,-0.029266,0.166497,-1.122821,0.267476,-0.399003,0.559221,0.675323,-0.01491,0,0.98152,0
-0.545274,2,0,0,0.456806,0.416321,-1.429422,0.25228,-1.309312,-0.664486,-0.575407,-0.692872,-1.103328,-0.01154,-0.837172,-0.380646,0.099128,0.193841,0.063224,0.215494,1.417794,-0.285935,-0.332738,-0.288933,0.564139,-0.325653,0.735397,0.04919,0.079392,0.566626,1.085515,-0.314258,-0.260873,1.723814,0.525313,-1.399127,-1.302177,-0.812797,0.830025,1.238345,0.897528,-0.201014,1.27502,0.487857,-0.560925,0,0.1055,3
-0.545274,2,0,0,-0.294887,-0.791234,-1.420623,0.099348,0.106438,-0.555967,-0.605788,-0.017124,-0.70463,-0.011777,-0.125871,-0.355108,0.092046,0.637403,0.078696,-0.080959,0.228875,-0.281737,-0.364467,-0.317924,-0.328454,-0.641866,-0.643414,-0.326191,-0.080825,0.141208,-0.303465,-0.368811,-0.351121,0.43721,0.419689,-0.434124,-0.344889,0.343138,1.193677,0.340572,1.196203,-0.354201,1.320194,-0.140445,-0.174553,0,0.472637,2
2.267634,3,1,1,2.380066,2.392878,0.407581,-0.387087,0.429837,2.62292,2.498089,1.563112,-0.583929,-0.040893,-1.276679,-0.578315,0.093772,0.760111,0.700588,2.683071,2.517659,3.714125,2.69698,3.47511,2.872375,2.237955,2.251905,1.036289,-0.819647,-0.705384,1.230349,3.456393,2.367852,-0.440531,-0.111544,1.155848,1.228487,0.226373,-1.316646,-0.537301,-1.598315,-0.566354,-1.158917,2.278108,0.404164,0,0.848497,2
-0.056073,9,0,0,-0.446399,-0.761398,1.377768,1.004042,0.172721,-0.088808,-0.213604,0.646154,0.786587,-0.401392,0.02762,-0.447558,0.086866,-0.523868,-0.507567,-0.725539,-1.256929,-0.352341,-0.406026,-0.393514,-0.639251,-0.557862,-1.085576,-0.548506,0.508374,0.921321,-1.034323,-0.386974,-0.325417,-0.690137,-0.584779,0.387895,0.134291,0.599133,0.382524,1.194348,0.781381,2.7423,-0.333406,-0.062054,0.002451,1,-1.592794,0
-1.279077,7,0,0,-1.416695,-0.969258,-1.185037,0.899016,-0.757915,-1.773854,-1.459735,-1.224846,-1.609673,-0.321382,-1.423839,-0.926151,0.087282,-1.272997,-1.041729,-0.253825,0.38298,-0.373255,-0.435076,-0.413067,-0.989845,-1.032343,-0.704292,-0.389487,-0.435993,-0.090545,-0.480471,-0.381687,-0.362557,0.998291,-0.399437,-0.938493,-0.885462,-0.94636,-0.050874,0.385761,0.117883,-0.150989,0.69487,0.144236,-0.141711,1,-1.592794,2
0.677729,6,0,0,0.240504,-0.018921,1.561146,0.373888,0.060626,0.445347,0.260175,1.417704,1.651235,1.008442,1.900869,0.984265,0.138183,1.36785,0.492698,-0.873556,-1.420521,-0.330029,-0.360986,-0.249669,-0.347405,0.539589,0.202853,-2.111501,1.775744,1.631506,-0.953348,-0.327552,-0.24608,-0.690137,-0.584779,0.119734,0.197005,0.016761,-0.529657,0.082085,-0.444066,-0.352293,0.014167,-0.900531,-1.700953,0,0.917122,2
-1.034476,3,0,0,0.896744,0.36413,-0.83617,-0.575027,-1.067872,-0.074847,-0.166597,0.206606,0.116987,0.261683,0.532773,0.170094,0.111002,0.623391,0.245692,-0.231481,0.524706,-0.273655,-0.323564,-0.25083,0.581195,-0.302705,0.396851,-0.157062,-0.497581,-1.0025,0.790634,-0.31485,-0.231069,-0.690137,-0.584779,-1.043465,-0.949632,-1.493449,-0.735399,-0.898203,-0.63627,-0.330796,0.411709,0.015596,-0.613122,0,0.413149,0
