@relation 'train_std_bal_main_finantial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.132358,5,0,0,0.437707,0.190817,1.255396,-0.262709,-0.35156,-0.13186,-0.147155,-0.062323,-0.034811,0.209774,0.563966,0.074636,0.046999,0.581637,0.385491,-0.231824,-0.01407,-0.17503,-0.189807,-0.118261,0.426576,-0.112592,0.250016,-0.328158,-0.254944,-0.388774,0.152338,-0.170415,-0.115606,-0.289197,-0.105168,-0.268638,-0.270002,-0.521579,-0.820998,-1.054017,-0.739458,3.097085,-1.55357,-0.127949,-0.296454,0,-0.092052,1
0.03805,9,1,1,0.080297,-0.072725,-0.682694,-0.386939,-0.121879,0.030832,0.02972,0.302318,-0.033487,0.390856,0.92511,0.437784,0.047488,0.885206,0.680186,-0.150017,-0.277994,-0.011697,0.028094,0.061294,0.08244,-0.014104,-0.114086,-0.056172,-0.387774,-0.355871,-0.319512,0.011875,0.146161,0.749602,0.009607,0.057524,0.042495,0.061794,-0.468905,-0.134094,-0.577657,0.373144,-0.382178,-0.03178,0.047463,0,-0.063429,4
-0.781236,9,0,0,0.159744,-0.083576,-0.129963,0.098558,-0.378965,-0.164154,-0.180363,-0.126474,-0.034945,0.062951,-0.137814,-0.010097,0.046843,0.471651,0.138721,-0.273451,-0.067131,-0.245654,-0.236366,-0.170674,0.045593,-0.154655,-0.112398,-0.379699,-0.129667,0.07549,0.042905,-0.22621,-0.207373,-0.580924,-0.12341,-0.301108,-0.283522,-0.539842,-0.614463,-0.441972,-0.645074,-0.353048,0.182772,-0.196949,-0.311157,0,-0.018446,0
-0.781236,9,0,0,-0.177834,-0.125611,0.178539,-0.105636,-0.359084,-0.158557,-0.171452,1.71407,-0.034945,-0.49992,0.436546,0.0797,0.046998,0.197541,-1.821922,-0.260465,-0.228917,-0.220896,-0.219294,-0.219718,-0.608613,-0.1562,-0.281569,-0.319008,-0.486746,-0.460385,-0.478649,-0.204723,-0.165298,-0.650203,-0.134552,-0.262138,-0.257123,-0.499616,-0.683308,-0.427134,-0.508891,-0.37724,0.532402,-0.230516,0.190723,1,-0.208271,4
-1.132358,7,0,0,-0.190107,0.690391,-0.392058,2.607431,-0.267229,-0.160106,-0.178762,0.095122,-0.033065,0.01882,-0.395662,-0.198916,0.046614,-0.08965,-0.016038,-0.281503,-0.341259,-0.254438,-0.245981,-0.175979,-0.199126,-0.141695,-0.115862,-0.398428,0.127398,0.138876,-0.382845,-0.230428,-0.211332,-0.650203,-0.134552,-0.265575,-0.250697,-0.419726,0.060217,-0.757268,-0.233829,-0.216686,-0.817084,-0.255128,-0.317744,0,0.555908,0
-0.430113,2,0,0,-0.383259,-0.246505,-0.013418,-0.142763,-0.244992,-0.163528,-0.175641,-0.125739,-0.035429,-0.046703,0.399846,-0.101375,0.046631,0.144879,0.016883,-0.249945,-0.319416,-0.207287,-0.226274,-0.173203,-0.21303,-0.15367,-0.300134,-0.308063,-0.427884,-0.496675,-0.463391,-0.217914,-0.197768,-0.650203,-0.134552,-0.152246,-0.256054,-0.111209,-0.010595,-0.063616,4.776611,-0.542233,1.09872,0.013057,0.073504,0,0.109776,1
-1.015317,6,0,0,-0.417963,-0.244151,-0.446903,0.189945,-0.290972,-0.169948,-0.188839,-0.327915,-0.035633,-0.138793,0.365849,-0.504683,0.045674,-0.772994,-0.177529,-0.2829,-0.376644,-0.252572,-0.250201,-0.179197,-0.230411,-0.136974,-0.228806,-0.397069,0.611056,0.601446,-0.459166,-0.232063,-0.2036,-0.650203,-0.134552,-0.181331,-0.181545,-0.245444,-0.17779,0.989843,-0.231133,0.253838,-1.462883,-0.253686,-0.311746,1,-0.208271,3
1.091417,3,1,0,0.32892,0.076843,-0.608976,-1.335084,-0.232382,-0.002547,0.003876,0.113166,-0.034885,0.147297,-0.068545,0.074902,0.046609,0.846421,0.572832,-0.019394,-0.009382,0.00662,0.031792,0.048842,0.296569,-0.080259,-0.120437,0.010621,-0.365896,-0.292486,-0.124787,0.020474,0.0077,0.610551,-0.020979,-0.159889,-0.200657,-0.152065,-0.356786,0.607779,-0.225739,-0.518128,-0.087814,-0.037354,-0.101765,0,-0.081295,3
-1.015317,1,0,0,-0.380536,-0.222008,-0.5927,-0.247001,-0.368679,-0.170351,-0.186601,-0.353488,-0.035727,-0.048932,-0.041657,-0.097344,0.046575,-0.16142,-0.078285,-0.270104,-0.229377,-0.241167,-0.237675,-0.176049,-0.194259,-0.158526,-0.299157,-0.373785,-0.459398,-0.568286,-0.26257,-0.224457,-0.21037,0.267669,-0.041593,-0.286964,-0.27195,-0.516923,-0.643968,-0.211991,-0.565522,-0.098163,-0.627237,-0.226796,-0.297676,0,-0.065672,0
0.974376,7,1,1,0.39077,0.032726,-0.426633,-0.19274,0.037078,0.402166,0.512766,0.086968,-0.034857,0.160095,-0.130644,0.096989,0.047026,0.468467,0.527086,0.661853,0.03202,0.633086,0.797978,0.670398,0.384168,0.771327,0.426604,2.169207,-0.285157,-0.349581,-0.071551,0.500319,0.750955,0.295325,-0.055201,0.339837,0.338525,-0.115403,-0.87804,-0.905642,-0.913394,-0.542146,-0.495551,0.974018,0.874801,0,-0.090678,2
-1.015317,2,0,0,-0.373384,-0.200059,-0.337213,1.006721,-0.381486,-0.171099,-0.184791,-0.372131,-0.035843,-0.093539,-0.580259,-0.245005,0.046547,-0.091243,-0.213047,-0.245056,0.398923,-0.234414,-0.239674,-0.179861,-0.277686,-0.153587,-0.126211,-0.331015,-0.45471,-0.366032,-0.093129,-0.220927,-0.184551,-0.650203,-0.134552,-0.295131,-0.283585,-0.431766,1.905259,8.063602,2.36982,2.073541,-0.471991,-0.235327,-0.285091,1,-0.208271,2
-0.078991,8,0,0,-0.27886,-0.218839,0.310377,-0.372659,-0.239194,-0.139735,-0.143971,-0.282003,-0.03218,0.413049,1.136565,0.897758,0.047541,-0.029482,-0.006409,-0.268484,-0.357458,-0.221282,-0.186331,-0.143506,-0.138641,-0.156766,-0.311948,-0.188638,-0.42007,-0.507078,-0.191029,-0.180727,-0.13981,1.046671,0.047917,-0.120277,-0.100249,-0.198665,-0.388258,0.125561,-0.39563,-0.538404,0.309319,-0.26092,-0.184088,0,-0.055165,3
1.091417,7,1,0,1.707924,0.423615,-0.567227,0.401279,-0.074998,0.928421,1.082857,0.411775,-0.034683,0.171158,-0.344742,0.051683,0.046914,0.628725,0.908818,1.211436,0.508786,0.888762,1.223089,1.222604,1.139877,0.226345,0.099499,2.380651,-0.331517,-0.338936,0.17925,1.114194,0.741731,-0.194194,-0.089735,0.168996,0.195688,-0.19755,-0.850502,-0.616312,-0.894517,-0.532138,-0.993157,1.106105,0.503598,0,-0.071733,2
-0.664195,6,0,0,-0.367776,-0.189117,-0.456395,1.262321,-0.185998,-0.161124,-0.178782,0.447177,-0.032352,-1.088591,0.573536,-1.152527,0.045093,-1.93643,-1.2948,-0.282682,-0.377633,-0.251457,-0.258692,-0.196243,-0.283248,-0.142569,-0.262605,-0.38382,0.166205,0.024927,-0.490131,-0.243403,-0.211415,-0.650203,-0.134552,-0.155615,-0.17245,-0.085847,0.081854,0.166364,-0.016746,-0.346522,0.422583,-0.254522,-0.169917,1,-0.208271,1
-0.430113,2,0,0,-0.1298,-0.165357,-0.62093,-0.319826,-0.372674,-0.160793,-0.160771,-0.256282,-0.035906,-0.06493,-0.814834,-0.246871,0.046497,0.248951,0.175158,0.061341,2.532784,-0.124909,-0.182141,-0.154823,0.086612,-0.141432,-0.046,-0.114646,-0.463305,-0.414418,0.011542,-0.173639,-0.181197,0.127305,-0.087846,-0.289228,-0.280636,-0.464273,-0.069605,2.128618,0.966195,2.231397,-1.063017,-0.131148,-0.207198,0,-0.123737,3
-0.313072,7,0,0,0.391421,-0.003554,0.664897,-0.586849,-0.262082,-0.089439,-0.099879,0.563757,-0.033922,0.091679,-0.550424,-0.07724,0.046718,0.352226,0.39542,-0.219547,-0.175036,-0.218116,-0.20444,-0.134553,-0.003768,-0.1566,-0.30231,-0.294174,-0.128886,-0.254019,-0.286209,-0.172323,-0.161974,-0.448698,-0.08691,-0.218108,-0.200219,-0.43823,-0.6361,-0.812908,-0.654512,-0.515604,0.360922,-0.156596,-0.223152,0,0.113989,1
-0.547154,6,0,0,-0.082092,-0.139541,-0.534444,-0.596844,-0.376172,-0.163449,-0.181816,-0.074678,-0.033685,0.258533,0.812213,0.142695,0.047138,0.48348,0.131749,-0.281983,-0.316435,-0.249322,-0.241079,-0.171253,-0.084414,-0.131962,0.30651,-0.386005,2.487085,2.714221,-0.233112,-0.2269,-0.19958,-0.293884,-0.079747,-0.288698,-0.274059,-0.496365,-0.085341,0.830341,-0.109782,0.128353,0.268485,-0.254134,-0.308833,0,0.00687,2
0.03805,9,0,1,3.748716,1.154512,-0.446461,0.1314,-0.212114,1.608519,1.590508,0.893787,-0.032319,0.416776,0.313957,0.310844,0.047371,1.493141,0.931612,0.477195,-0.376889,0.735726,1.028901,1.226493,1.719694,0.28741,0.267781,-0.214203,-0.364594,-0.346194,0.338716,1.045446,1.746397,-0.377069,-0.093183,0.086529,0.11153,-0.45199,-1.049169,-1.131913,-1.021261,-0.549107,-3.93839,0.26464,-0.27385,0,-0.02106,2
0.623254,0,1,0,-0.246309,-0.123542,0.870427,-0.419781,0.134696,-0.105966,-0.070377,-0.33307,-0.035832,-0.071976,-1.023251,-0.196618,0.046502,-0.044155,-0.119996,0.630159,0.421335,-0.061895,0.047522,-0.155981,-0.194259,-0.009997,-0.083085,0.512573,-0.316671,-0.233455,0.130656,0.045514,-0.093151,4.400842,1.655046,0.018262,-0.027027,0.155739,-0.270239,-0.56809,-0.495408,1.232567,-0.888912,-0.019662,-0.028309,0,0.292235,3
0.623254,5,1,0,0.907643,0.175025,3.633721,-0.639682,-0.333599,-0.02864,-0.027215,-0.162721,-0.034923,-0.059433,0.023116,0.122707,0.04689,0.185484,-0.110787,-0.054701,0.274224,-0.010994,0.024524,-0.15791,-0.123346,0.013812,0.586182,0.006129,-0.435697,-0.390467,0.922961,-0.067091,0.072515,-0.173274,0.245024,-0.211796,-0.193715,-0.40773,-0.545618,0.489079,-0.560128,-0.528831,0.41083,0.331762,-0.260558,0,0.920184,2
0.857335,9,0,0,-0.246919,-0.149578,-0.663497,0.451256,-0.179247,-0.137733,-0.15594,-0.091608,-0.033572,0.140251,0.76983,-0.022989,0.046905,0.123724,0.017682,-0.265485,-0.34989,-0.221951,-0.230613,-0.16013,-0.176878,-0.139923,-0.25994,-0.393011,0.050044,0.132344,-0.35524,-0.211249,-0.172572,-0.357944,-0.06628,-0.139575,-0.127207,-0.340013,-0.640034,-0.790652,-0.708446,-0.525873,0.625987,-0.226711,-0.310704,0,0.117387,2
1.325499,6,1,1,-0.163367,-0.068039,-0.661009,0.416986,0.120374,-0.055775,-0.07423,0.220271,-0.034228,0.14294,0.497917,0.039757,0.046934,0.347335,0.311818,-0.185448,-0.312628,-0.110781,-0.150929,-0.093412,-0.128213,0.095642,0.011471,-0.222756,-0.182799,-0.294905,-0.396959,-0.116791,-0.11836,-0.650203,-0.134552,0.090643,0.114046,0.085812,-0.500377,-0.850002,-0.527768,-0.515169,0.377649,-0.138419,-0.002356,0,0.03059,1
0.740295,8,1,0,0.816045,0.26423,-0.037676,-0.439772,-0.305634,0.068375,0.114482,0.257246,-0.031732,0.564604,0.921525,0.855917,0.047816,0.440373,0.233749,-0.174591,-0.203036,-0.056178,0.104221,0.061088,0.410586,-0.063492,-0.04067,0.313425,-0.362771,-0.514819,-0.014834,0.138936,0.306191,1.031121,0.069655,-0.13182,-0.130322,-0.415909,-0.834766,-0.423425,-0.821707,0.336073,-0.426347,-0.190526,-0.02518,0,-0.037431,2
0.03805,5,1,0,0.003695,-0.131884,-0.687547,-0.478326,-0.140386,0.08458,0.094112,-0.278978,-0.034838,0.177472,-0.030021,0.042938,0.047013,-0.147202,0.038698,0.090167,-0.190245,0.126889,0.113999,0.183507,0.081745,0.655947,0.456494,0.622729,-0.232545,-0.367726,0.3702,0.07325,0.640135,0.219546,-0.058634,0.237112,0.262131,-0.187534,-0.880007,-0.527287,-0.913394,0.366879,-1.666943,-0.108196,-0.081629,0,-0.084724,4
0.272132,3,1,0,-0.37188,-0.245321,0.784996,-0.729642,2.61632,-0.041401,-0.023678,-0.240667,-0.035301,0.076174,0.479293,0.072487,0.046977,0.435369,0.126795,0.07191,-0.33342,0.256924,0.12471,0.032244,-0.174793,-0.066509,-0.295515,0.197725,-0.37397,-0.426031,-0.41374,0.013984,0.194288,1.847342,0.036057,1.658148,1.721074,1.125725,-0.807229,-1.309963,-0.785301,-0.546584,0.608276,0.004574,0.937934,0,-0.104445,3
-0.078991,8,1,0,-0.338151,-0.16863,0.684799,-0.172749,0.075682,-0.096323,-0.092871,-0.29948,-0.035111,-0.015728,-0.763277,-0.068545,0.046635,-0.108531,-0.087215,-0.120512,-0.321307,-0.187712,-0.137309,-0.136832,-0.200516,-0.108196,-0.283834,-0.044617,-0.372668,-0.411515,-0.282088,-0.125053,-0.103476,0.839876,0.202188,0.428754,0.460075,0.19818,-0.738384,-0.386331,-0.76238,-0.521348,-0.043482,-0.147629,-0.002106,0,0.107887,1
-0.898276,9,0,0,0.013326,-0.096782,-0.540616,-0.828169,-0.370441,-0.158428,-0.176331,0.2627,-0.032847,-0.000649,0.600029,-0.138869,0.046557,0.086418,-0.04001,-0.280698,-0.31628,-0.248312,-0.244634,-0.176168,-0.192173,-0.154979,-0.231782,-0.396372,-0.26979,-0.393612,-0.334614,-0.227976,-0.197368,-0.650203,-0.134552,-0.283149,-0.268229,-0.470153,0.081854,1.53141,-0.042365,-0.18005,0.854482,-0.235363,-0.315472,0,0.912967,0
-0.898276,3,0,0,-0.314662,-0.240219,0.073068,-0.691088,-0.285768,-0.152896,-0.169161,-0.154772,-0.035135,0.196005,-0.127302,0.157403,0.047493,0.961639,0.375523,-0.2507,-0.316889,-0.224099,-0.20138,-0.14052,-0.110832,-0.148021,-0.279526,-0.368061,-0.35053,-0.481917,-0.387018,-0.199351,-0.147248,-0.650203,-0.134552,-0.160656,-0.155611,-0.448094,-0.862304,-0.868548,-0.860809,0.279683,0.291226,0.123331,-0.267605,0,-0.118704,1
-0.547154,2,0,0,0.147309,-0.065417,-0.665557,-0.485466,-0.373135,-0.152719,-0.168139,-0.216726,-0.035334,0.101141,-0.045637,-0.008231,0.04692,0.646355,0.202945,-0.238025,0.075745,-0.208873,-0.207171,-0.144702,0.28336,-0.154868,-0.2376,-0.360535,-0.227076,0.000975,0.283575,-0.213062,-0.186895,-0.650203,-0.134552,-0.280591,-0.268323,-0.512692,-0.57709,0.589232,-0.477879,0.384544,-0.187903,-0.216132,-0.308355,0,-0.109016,1
0.03805,8,0,0,-0.390208,-0.216382,-0.128381,0.956744,-0.132672,-0.16649,-0.173303,-0.380592,-0.035274,-0.108363,-0.55246,0.025865,0.046743,-0.252866,-0.156793,-0.252656,-0.303319,-0.237991,-0.216039,-0.187789,-0.263782,-0.136842,-0.221611,-0.220411,-0.162745,-0.232487,-0.123921,-0.19994,-0.161563,-0.490885,0.062648,-0.19021,-0.174249,0.342222,1.877721,0.544719,2.255211,-0.356268,1.534063,-0.261296,-0.224116,1,-0.208271,3
-0.196032,5,1,0,0.113702,-0.090069,-0.431238,-0.902421,-0.328109,-0.123525,-0.12824,-0.285375,-0.035333,0.225006,-0.298441,0.111264,0.047098,0.019198,0.255664,-0.147876,0.085881,-0.146635,-0.088724,-0.020081,0.641401,-0.128792,-0.125189,-0.181294,-0.39116,-0.509739,0.647862,-0.065867,0.074003,-0.322117,-0.121818,-0.22878,-0.211482,-0.473643,-0.746252,-0.39375,-0.773166,-0.496982,-0.239068,-0.216798,-0.279879,0,-0.153314,1
-1.366439,7,0,0,-0.341564,-0.223457,-0.430028,0.692577,-0.370891,-0.168922,-0.182823,-0.354503,-0.035931,-0.088808,-0.735204,-0.288379,0.046411,-0.350681,-0.175511,-0.182167,0.548283,-0.211557,-0.239648,-0.180414,-0.25822,-0.157139,-0.277794,-0.337877,-0.289063,-0.170553,-0.074079,-0.209045,-0.181425,0.787444,0.050601,-0.278882,-0.269918,-0.493077,-0.362687,0.496498,-0.364619,-0.171174,0.478995,-0.211127,-0.28974,1,-0.208271,4
0.506213,6,0,0,-0.315109,-0.219531,-0.38573,-1.489301,-0.263619,-0.160757,-0.181392,-0.244527,0.047005,-0.083209,-1.287478,-0.317828,-0.119537,-3.055394,-0.845087,-0.287388,-0.386414,-0.278469,-0.287983,-0.227501,-0.493901,-0.101417,0.01911,-0.39687,2.630333,2.334633,-0.32095,-0.268678,-0.246963,-0.650203,-0.134552,-0.221963,-0.209878,-0.144563,0.727028,0.477951,0.418768,-0.471658,1.626281,-0.260435,-0.316202,1,-0.208271,1
0.155091,2,1,0,-0.259679,-0.079528,-0.627653,0.117121,0.003203,-0.144108,-0.077252,-0.3471,-0.035772,-0.051843,-0.90929,-0.251435,0.046443,-0.132302,0.023995,0.38384,0.869971,-0.052622,-0.129507,-0.100899,0.010137,-0.112699,-0.156856,0.920162,-0.439344,-0.067249,0.216571,-0.090672,-0.297568,-0.650203,-0.134552,-0.161188,-0.142324,0.146273,0.760467,-0.542124,0.399892,-0.513516,1.139609,0.1021,0.05177,0,-0.1442,3
-1.132358,5,0,0,-0.255249,-0.218994,-0.274985,-1.376494,-0.370417,-0.164208,-0.180394,-0.328531,-0.035647,0.061368,-0.200947,-0.078772,0.046709,-0.241492,0.073717,-0.2484,-0.116419,-0.224274,-0.223034,-0.15745,0.008051,-0.14288,-0.108268,-0.361341,-0.47164,0.062184,0.066336,-0.16162,-0.170655,0.711297,-0.070837,-0.270159,-0.253415,-0.533764,-0.929182,-0.883386,-0.887775,-0.417009,0.725366,-0.240816,-0.304951,0,-0.141989,2
2.261825,6,1,0,-0.030725,-0.139645,-0.449671,-0.81389,0.507992,0.483246,0.5235,-0.003329,-0.033443,0.147399,0.779796,0.105934,0.046941,0.2684,0.086522,0.151514,-0.302066,0.478275,0.246216,0.193601,-0.110137,-0.113255,-0.304309,0.421652,-0.353916,-0.330711,-0.248317,0.274043,0.408407,-0.650203,-0.134552,1.209204,1.25933,0.396362,-0.899677,-0.946445,-0.928226,-0.533792,0.180641,0.380234,0.319807,0,0.09257,0
-0.430113,2,0,0,-0.373262,-0.230842,-0.668222,0.565491,1.165587,-0.160903,-0.170243,-0.308743,-0.035788,-0.019524,-0.16373,-0.152078,0.046621,0.228136,0.098967,-0.16251,-0.192081,-0.144708,-0.19285,-0.148989,-0.156022,-0.148769,-0.287032,-0.262442,-0.400797,-0.269986,-0.352607,-0.185291,-0.191355,0.791946,-0.058056,-0.138096,-0.134209,0.677041,1.759701,-1.076273,2.034083,0.053602,0.393447,-0.15296,-0.142254,0,-0.133626,4
-0.078991,6,0,0,-0.414834,-0.238137,-0.644133,-0.305547,0.237958,-0.166448,-0.185377,-0.088949,0.002615,-0.083209,1.750664,-0.317828,0.00566,-2.719523,-1.180114,-0.287362,-0.386759,-0.258346,-0.257134,-0.192011,-0.250572,-0.132549,-0.269356,-0.394608,2.691539,2.355681,-0.494789,-0.2436,-0.217664,-0.650203,-0.134552,-0.03189,-0.113438,1.877932,2.414711,2.562614,1.632277,0.414479,0.260122,-0.261138,-0.265512,1,-0.208271,0
-0.547154,9,0,0,0.110572,0.027759,1.446298,0.599761,-0.240537,-0.142917,-0.164476,-0.202996,-0.034381,0.24502,0.332156,0.108965,0.046956,0.373267,0.066265,-0.26295,-0.244323,-0.22646,-0.220006,-0.148577,0.053241,-0.081777,0.490826,-0.39777,1.451271,1.658196,0.184186,-0.201486,-0.168256,-0.650203,-0.134552,-0.261631,-0.244848,-0.44058,-0.205328,-1.087401,-0.25001,-0.482014,0.844752,-0.243228,-0.317885,0,-0.038919,1
-0.781236,8,0,0,-0.370133,-0.249586,-0.550143,-0.900993,-0.361905,-0.169879,-0.185021,-0.354544,-0.033651,-0.447093,0.964606,0.687535,0.046998,-0.251956,-0.257176,-0.284207,-0.355208,-0.252699,-0.238955,-0.183837,-0.317314,-0.15862,-0.301689,-0.357106,-0.406787,-0.496917,-0.208745,-0.224744,-0.195922,3.521164,0.254293,-0.278122,-0.26283,-0.482171,-0.248602,0.151527,-0.37136,-0.174307,-1.46988,-0.261575,-0.290058,1,-0.208271,0
0.506213,3,1,0,-0.358591,-0.227363,-0.65089,-1.637805,0.862975,-0.132615,-0.116057,-0.348713,-0.035606,0.043141,-0.512873,-0.03165,0.046731,0.186508,0.048686,-0.015706,-0.224757,-0.08782,-0.041291,-0.052056,-0.10388,-0.098943,-0.255498,0.166063,-0.417466,-0.406677,-0.18779,-0.050864,0.025826,2.642981,-0.011117,0.179131,0.20397,0.570468,-0.213196,-0.820327,-0.267538,-0.494545,0.181898,-0.040263,0.038687,0,-0.154868,4
-0.196032,9,0,0,0.00914,0.001646,-0.251255,-0.713935,-0.34617,-0.153761,-0.171883,-0.139959,-0.034304,0.117446,0.783563,0.047869,0.046805,0.395105,0.056297,-0.270851,-0.260739,-0.230729,-0.231671,-0.165934,-0.075376,-0.150441,-0.194252,-0.397948,-0.213793,-0.222326,-0.076902,-0.214165,-0.179135,-0.650203,-0.134552,-0.27302,-0.256495,-0.459396,-0.126648,0.036536,-0.134052,-0.467307,0.722031,-0.228298,-0.317807,0,0.046487,2
-0.781236,8,0,0,-0.387079,-0.254149,-0.224359,-0.219871,-0.085846,-0.159987,-0.170422,-0.357419,-0.035113,0.133069,0.032929,0.212936,0.047045,0.027046,-0.033478,-0.253748,-0.346679,-0.222572,-0.200241,-0.151386,-0.174098,-0.158484,-0.317411,-0.28679,-0.462003,-0.575544,-0.276823,-0.188665,-0.147056,2.934246,0.06257,-0.068647,-0.064719,0.23894,0.186104,0.815503,0.378318,0.065698,-0.190417,-0.261235,-0.220523,0,-0.130873,2
-0.898276,2,0,0,0.190954,-0.068004,-0.619875,1.246614,-0.292851,-0.136206,-0.151458,0.085479,-0.035044,0.039567,-0.531436,-0.07016,0.046729,0.730976,0.272763,-0.225713,-0.051617,-0.220853,-0.207219,-0.150355,0.015699,-0.148967,-0.214949,-0.355911,-0.217179,-0.16523,-0.176915,-0.2101,-0.198002,-0.650203,-0.134552,-0.258051,-0.241644,-0.293545,0.850949,0.737606,0.45787,-0.410395,1.118836,-0.128724,-0.292007,0,0.016149,0
-0.196032,6,0,0,-0.395612,-0.228216,-0.27815,0.883919,-0.2113,-0.168363,-0.180952,-0.32009,-0.035817,-0.722563,-0.688174,-0.312831,0.046332,-0.506276,-2.151676,-0.222658,-0.181302,-0.227237,-0.247031,-0.331172,-1.018795,-0.152744,-0.280592,-0.313943,-0.295054,-0.416112,-0.398206,-0.24426,-0.201162,-0.650203,-0.134552,-0.218723,-0.207707,-0.044924,1.100757,0.767281,1.245302,-0.505423,1.155953,-0.086311,-0.164352,1,-0.208271,4
-0.547154,9,0,0,1.23173,0.277475,0.278736,-0.191312,-0.324857,-0.106909,-0.128384,0.048666,-0.034827,0.082301,-0.920197,-0.133556,0.046674,0.551496,0.212254,-0.206375,0.25623,-0.234609,-0.208165,-0.128886,0.411281,-0.078349,0.841027,-0.398311,0.022697,0.06291,0.450037,-0.194944,-0.190884,-0.650203,-0.134552,-0.275257,-0.258542,-0.467874,-0.15812,-0.534706,-0.14349,-0.516213,1.250467,-0.062596,-0.318074,0,0.019131,2
-0.898276,0,0,0,-0.410648,-0.233998,-0.145256,-0.232722,-0.326905,-0.170748,-0.183588,-0.367663,-0.035805,-0.069253,-0.638683,-0.082403,0.046581,0.128046,-0.082001,-0.24383,-0.169074,-0.235783,-0.220556,-0.176006,-0.208164,-0.15611,-0.286588,-0.320089,-0.384649,-0.396758,-0.366444,-0.219914,-0.213696,-0.064166,-0.086692,-0.254294,-0.238677,-0.511798,-0.834766,-0.979829,-0.876989,-0.27499,0.357205,-0.241931,-0.206938,0,-0.099813,4
-0.078991,9,1,0,-0.090666,-0.134687,-0.580851,-0.07565,0.391527,0.150409,0.168643,-0.028431,-0.034341,0.014906,-0.211732,0.055381,0.046831,0.125544,0.021178,0.049712,-0.274255,0.035807,0.086379,-0.056673,-0.161584,-0.029794,-0.242974,0.181014,-0.341674,-0.300469,-0.272632,0.024652,0.020944,-0.095162,0.051382,0.567454,0.530731,0.124309,-0.8387,-1.109657,-0.858112,0.166556,-0.831023,0.420223,0.178734,0,0.249488,1
-0.430113,6,0,0,-0.388907,-0.114284,-0.262329,-1.904828,-0.269976,-0.169688,-0.187744,0.441076,0.071704,-0.083209,-1.287478,-0.317828,-0.078704,-7.279887,-3.943237,-0.28752,-0.386766,-0.262301,-0.269087,-0.208395,-0.500853,-0.143127,-0.151971,-0.38924,0.821761,0.635316,-0.496556,-0.253682,-0.228489,-0.650203,-0.134552,-0.26007,-0.266204,0.067268,3.789641,1.664948,2.71095,-0.437111,1.174867,-0.258751,-0.180837,1,-0.208271,0
-0.078991,2,1,0,0.213914,0.02071,-0.535367,-0.329821,-0.326091,-0.116769,-0.119347,-0.059325,-0.035496,0.055275,-0.419481,-0.045459,0.046768,0.622469,0.48869,-0.080107,0.357684,-0.112596,-0.097843,-0.072704,0.39251,-0.137525,-0.174666,-0.156533,-0.361729,-0.411031,-0.022056,-0.137404,-0.083744,0.315369,-0.071929,-0.231882,-0.214671,-0.465964,-0.689209,-0.530996,-0.736761,-0.08189,0.365787,0.162109,-0.217055,0,-0.117137,2
-1.132358,9,0,0,-0.366922,-0.223431,-0.002871,1.533627,-0.17753,-0.163292,-0.181919,-0.100229,-0.035653,-0.17535,0.028737,-0.303004,0.04637,-0.738759,-0.497494,-0.254061,-0.307933,-0.223022,-0.246573,-0.189585,-0.270039,-0.137678,-0.226985,-0.394444,-0.234629,-0.277002,-0.453329,-0.222461,-0.183996,-0.650203,-0.134552,-0.187843,-0.187551,-0.216197,-0.028298,-0.174897,-0.010005,-0.330423,0.26034,-0.241325,-0.303047,1,-0.208271,3
