@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,47,49,45-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NominalToBinary-R3,4,46-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R2-3,45'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-1.396547,-1.077043,-0.623705,-0.538138,-0.796189,-1.230779,-1.341648,-1.122332,-1.371696,0.228227,-0.449309,0.72444,0.426875,0.077686,-0.599403,-0.377951,-1.180416,-0.978329,-0.357429,-0.394627,-0.366905,-0.686823,-1.44389,-1.199948,-0.331579,-0.656204,-1.16821,0.011093,-0.390444,-0.473004,-0.346138,0.987951,-0.687438,-0.751204,-0.582876,0.138897,1.32957,0.316672,-0.135208,-0.680963,-0.744651,-0.356331,-1.562232,3
0.545078,1.704025,1.456959,-0.661699,-0.253118,-0.373066,1.389235,1.325052,0.460501,-0.361507,0.16611,-0.741534,-0.118611,0.105937,0.631184,0.544334,1.455313,1.783415,0.590692,0.841438,1.002062,3.444902,1.299492,1.774831,0.98028,-0.243921,-0.1128,1.441634,0.406367,0.230261,0.096754,-0.022498,0.126407,0.2191,-0.963269,-1.617292,-1.258207,-1.71611,-0.55091,-0.240387,1.430341,0.218352,0.27438,3
-0.304383,-1.725716,-0.691179,0.410349,1.09616,0.753092,-1.675329,-1.249968,-1.221213,-0.577515,0.014231,-0.857086,-0.283346,0.101141,-0.150858,-0.04946,-0.757304,-0.571516,-0.362752,-0.398011,-0.336292,-0.478169,-1.773088,-1.43744,-0.247985,-1.761111,-2.333477,-0.815742,-0.3908,-0.372001,-0.693431,-0.579137,-0.448749,-0.429459,0.652347,1.667935,-0.278935,1.366516,0.060999,0.319151,0.331056,0.200231,0.039886,2
-1.153844,0.148211,2.021207,-0.179002,3.427072,-0.132119,-0.514474,-0.71166,0.99557,1.061366,0.074907,-0.60292,-0.475114,0.099548,-0.171595,-0.080785,-1.362473,-0.938428,-0.373136,-0.414042,-0.343291,-0.489447,-0.28606,0.217788,-2.637851,0.848624,0.79342,-0.690118,-0.407011,-0.370742,-0.693431,-0.579137,-0.860094,-0.786109,-0.518121,0.489845,-0.87445,0.161336,-0.200377,-0.974291,-1.084245,-2.393898,1.498355,0
-0.06168,-0.606178,-0.256475,1.169239,-0.206463,0.951381,0.635524,0.646006,-0.548722,0.059777,0.00661,-1.096803,-0.139776,0.100397,-0.195173,-0.19364,0.551405,-0.68489,-0.246614,-0.16395,-0.222024,-0.493207,0.329919,-1.009773,0.736001,-0.672325,-0.704888,-0.18433,-0.15014,-0.122155,0.897245,1.600693,1.59063,1.65738,0.925072,-0.880326,-0.204286,-0.974057,-0.55031,-0.106025,0.385191,0.881397,0.965716,1
0.787781,-0.810199,-1.094885,-0.035841,2.962383,1.236625,-0.382941,-0.716472,0.665627,-0.893238,-0.153449,-1.282805,-0.796057,0.090878,-0.614743,-0.429453,-0.057328,-0.197103,-0.346909,-0.420524,-0.358787,-0.598474,0.150319,-0.063462,-0.449099,-0.299054,-0.111228,-1.440406,-0.531186,-0.481356,-0.693431,-0.579137,0.081789,-0.440342,1.25256,1.807643,-0.176353,2.221777,4.027411,-0.992881,-0.54501,0.341719,-1.562232,3
0.059672,-0.341641,0.296439,-1.488446,0.198507,-0.069963,-0.534897,-0.594962,-1.783112,-1.08411,-0.546189,1.229221,-0.362521,0.090086,-0.366751,-0.531824,0.181608,0.463632,-0.075873,-0.330957,-0.570987,-1.613547,0.691305,1.267261,0.136041,0.904355,0.606754,1.154006,-0.357604,-0.319536,-0.693431,-0.579137,-0.418973,-0.402318,0.148775,0.763512,0.38442,0.930686,-0.315322,0.867155,0.317861,-0.51,-1.562232,1
0.302375,0.030164,-0.303759,-1.524345,-0.365092,0.397136,0.283699,0.279739,-1.095767,-1.594477,-0.138574,-1.591951,-0.678408,0.094961,-0.475549,-0.309535,1.324134,1.357622,-0.228622,-0.263039,-0.389864,-0.639829,0.559225,0.231156,0.509527,-0.321957,0.020783,0.967684,-0.107087,0.147984,1.118831,1.624495,0.396884,0.417736,0.436193,0.111335,-0.017015,-0.243787,0.20483,-0.532489,0.082908,-0.01018,-1.562232,2
-1.153844,1.453451,1.431311,0.508322,0.086534,-2.040825,-0.344406,-0.462579,0.230515,0.204161,0.219765,0.044393,0.12217,0.109335,0.512301,0.102386,-0.560246,0.974627,-0.330019,-0.366263,-0.301649,1.121512,-0.745033,0.746763,-0.681403,0.17191,0.364238,1.368138,-0.366939,-0.295977,-0.489531,-0.322788,-2.048742,-1.920807,-1.099368,1.333616,2.196884,1.483714,-0.497436,1.792112,-0.133874,-1.494256,0.600603,2
0.909133,0.96401,0.502057,1.231924,0.470976,0.705007,0.400067,0.337449,1.219402,0.88943,-0.074283,-0.45598,-0.612985,0.089868,-0.902363,-0.205518,-0.286888,-0.021513,-0.321238,-0.402851,-0.338408,-0.496967,0.561309,1.182147,0.414836,0.99897,1.151507,-0.002813,-0.378897,-0.338346,-0.693431,-0.579137,-0.461047,-0.370163,0.580819,1.576893,-0.690289,1.275085,-0.518226,1.737753,0.443944,0.439534,2.175892,1
0.545078,1.05961,0.61345,-0.765197,-0.120617,-0.095459,1.213222,1.099643,0.302787,0.686503,0.556139,-0.343693,0.572073,0.121205,0.575791,0.179734,0.546812,0.158258,-0.104648,0.114322,0.310754,0.602696,0.356846,-0.240479,0.335138,-0.13422,-0.119895,0.882422,0.108702,0.324573,-0.399998,-0.249381,0.583205,0.667648,-0.610122,-1.740776,-0.999539,-1.856071,-0.547912,-0.060071,0.815793,-0.145991,0.529758,2
0.302375,1.536236,1.42705,-0.071051,-0.241921,-0.474712,0.733869,0.632,1.122842,0.761369,0.592252,0.607868,0.703517,0.122103,1.172762,0.889074,0.068495,0.56356,-0.181783,-0.16336,-0.046185,1.516263,0.048823,0.48698,0.185421,-0.016685,-0.027613,0.695692,-0.200008,-0.137041,-0.693431,-0.579137,-0.615872,-0.506408,-0.83574,-0.345571,-0.556397,-0.379846,-0.567502,0.508547,0.271768,-0.198285,0.536804,3
-0.183031,0.004848,0.261109,0.402849,-1.509086,-0.263035,-0.585088,-0.528355,-0.112455,-0.121022,0.279387,0.597867,0.395342,0.114741,0.436739,0.294869,-0.40258,0.0762,-0.293581,-0.329122,-0.27521,0.050045,-0.082215,0.476571,0.062302,-0.170251,-0.054386,0.101197,-0.349933,-0.249242,-0.693431,-0.579137,-0.802914,-0.69874,-0.421136,0.552607,-0.509397,0.515009,-0.469149,1.653638,-0.210522,0.008455,0.142907,2
-0.91114,0.047425,0.036357,-0.559872,0.176113,-1.242505,-0.786026,-0.806556,-0.474259,-0.033658,0.023397,-0.520715,-0.006275,0.102618,-0.04277,-0.159622,-0.715835,-0.031778,-0.354201,-0.384266,-0.33427,-0.369142,-1.090522,-0.621226,-0.402525,-0.056719,0.405413,0.455828,-0.378839,-0.321199,-0.38269,-0.015585,-1.133433,-1.020109,-1.336466,-0.353548,0.612053,-0.40358,-0.410477,0.464741,-0.309898,-0.683121,0.847227,0
0.302375,1.693402,1.482492,2.395793,0.771438,-0.261826,0.690023,0.643007,1.611632,1.085285,0.16831,-0.625288,0.288104,0.107799,-0.303971,0.003088,-0.13839,0.451053,-0.313363,-0.290107,-0.264329,0.160951,-0.59021,-0.231324,0.491208,-0.361293,0.031374,0.447738,-0.403544,-0.012897,-0.693431,-0.579137,-0.849884,-0.895138,-0.345757,0.7364,0.444981,0.68059,-0.511629,0.603829,-0.455124,0.264973,1.284033,1
-0.668437,-1.939168,-1.330418,-0.818954,1.68402,1.201573,-1.382478,-1.647803,0.086822,3.330123,-0.127803,-1.801055,-0.780976,-6.393663,-4.929612,-2.101559,-3.739322,-2.522636,-0.388958,-0.443509,-0.402416,-0.743216,-0.622113,-1.03097,-2.321159,1.276992,1.155928,-2.16193,-0.437468,-0.377943,-0.693431,-0.579137,0.198702,0.186314,1.572876,2.123793,1.185787,1.855022,0.346363,-1.904156,-1.761212,-1.225946,-1.562232,0
-0.06168,-1.905977,-1.2711,-1.176697,-0.380022,1.196999,-0.980406,-1.26919,0.534416,3.269406,-0.127803,2.280619,-0.780976,-1.55982,-3.455719,-1.926496,-3.352042,-2.52645,-0.380546,-0.439709,-0.392954,-0.62855,-0.045654,-0.8299,-1.347162,2.502847,2.505256,-2.508203,-0.43912,-0.385336,-0.693431,-0.579137,0.730456,0.423737,1.916101,1.872183,2.076744,1.554012,0.524578,0.234729,-2.158489,-0.001574,-1.562232,0
-1.275195,0.514815,0.44504,-0.897191,0.067872,-1.132739,-0.450188,-0.481784,-1.000789,-0.87148,0.349467,-0.768514,0.137294,0.105981,0.692969,0.340004,0.142794,1.122335,-0.284098,-0.238968,-0.123113,2.196738,-1.026399,-0.517089,-0.222663,-0.562798,-1.080445,1.408428,-0.236852,-0.214128,-0.028753,-0.411257,-1.17061,-1.069429,-1.061275,0.116895,0.363787,0.246759,-0.393985,0.006251,-0.019413,-1.032785,-0.338737,3
4.428328,1.151795,0.713114,0.510181,-0.372557,1.457927,1.957691,1.807415,1.790135,1.413936,0.284707,1.195466,-0.163297,0.106564,-0.053991,0.268864,0.707434,-0.422645,0.370442,-0.097126,0.171091,-0.263876,1.265844,0.165278,-0.440202,-0.29654,-0.830176,-0.287737,0.658327,1.274367,-0.693431,-0.579137,1.534147,1.587236,1.899306,0.680398,1.557232,0.299986,-0.492538,-0.540403,0.66344,-0.301749,1.411167,1
2.729406,0.414349,0.035713,-0.653674,-0.141145,1.353943,1.463936,1.29401,2.358856,1.03523,0.876241,1.516897,0.62914,0.12431,1.359396,4.947693,0.491132,-0.796936,0.190753,0.085705,0.541581,-0.092817,1.531981,0.45388,0.007153,0.100885,-0.386808,-1.567106,0.278336,0.557944,-0.693431,-0.579137,1.643853,1.569508,1.183798,-0.566288,-0.267254,-0.663069,1.101903,-1.146815,0.623888,0.895145,0.593083,3
-0.06168,-0.21722,-0.880261,0.865569,-0.467734,0.033096,0.103997,0.175658,-0.399857,1.285581,0.830521,1.455591,2.345718,0.137118,-0.096459,-0.065519,-0.700384,-1.228899,-0.310268,-0.276768,-0.242699,-0.325908,-1.333384,-1.476275,0.492347,-1.067653,-1.323167,0.107394,-0.285856,-0.205898,1.118001,0.888869,0.395067,0.484292,0.294023,-0.100187,0.444981,-0.088616,-0.569901,0.289947,-2.043187,0.458943,0.533632,3
-0.304383,-0.872256,-0.374486,0.075406,1.114823,0.064171,-0.894183,-1.028121,-0.01449,0.289583,-2.167692,0.473825,-1.776364,0.068571,-1.78525,-1.486765,-1.135138,-1.216217,-0.358046,-0.439664,-0.446848,-1.02894,-0.668168,-0.780178,-0.925066,-0.092165,-0.190576,-0.926758,-0.432577,-0.351623,-0.693431,-0.579137,-0.279408,-0.236215,0.098707,0.58191,0.697239,0.696457,0.076491,-0.426594,-0.654419,-0.451684,-1.562232,2
1.273187,0.579758,0.513114,1.388206,-0.68235,-0.360123,0.358968,0.407629,-0.235799,1.025427,0.206446,0.70595,1.63931,0.112055,-0.202559,-0.175808,-0.31376,-0.394061,-0.274338,-0.204076,-0.278744,-0.295832,-1.367775,-1.369504,0.593917,-3.794874,-5.009332,0.825451,-0.186316,-0.022836,1.180404,2.005227,-0.098447,-0.011714,-0.462495,-0.533653,-0.132513,-0.458737,-0.449758,0.379584,-0.524114,0.15947,1.051534,3
-0.183031,0.885878,1.29026,0.927229,-0.585306,-0.617413,-0.086813,0.072533,1.444809,0.020214,0.19022,0.011168,0.434887,0.00178,0.354075,0.777233,0.052811,0.906277,-0.235269,-0.215129,-0.221562,0.848946,0.155647,1.159419,0.544579,-0.827876,-1.349536,-0.279314,-0.255064,-0.208852,2.029956,0.897587,-1.063425,-0.956666,-0.148088,1.345394,0.686801,1.278096,-0.430168,1.57118,0.213581,0.733112,0.291657,3
0.787781,-1.303532,-0.977203,-0.228604,0.887143,1.216396,-0.819412,-0.922957,-0.057913,0.383797,0.050757,-0.425694,-0.120968,0.107672,0.055376,-0.164468,-1.10202,-1.587063,-0.366463,-0.403533,-0.340605,-0.542081,-2.518319,-1.634271,-0.97829,0.288054,0.342871,-1.354036,-0.406311,-0.35213,-0.693431,-0.579137,0.298385,0.262186,1.247971,1.486564,0.28323,1.369309,-0.491638,1.220978,-0.656039,-0.265866,1.139823,2
0.302375,0.351767,-0.048472,1.425485,0.480307,0.726194,1.004551,0.939272,-0.006985,0.421244,0.111804,-0.015935,0.356697,0.113694,0.236044,-0.117622,0.57771,-0.220326,-0.023732,0.054166,-0.110007,-0.322148,0.802759,-0.064724,0.717957,0.308538,0.314385,0.384696,-0.001536,0.183532,-0.669224,-0.465106,1.063298,1.140788,0.900161,-0.15385,0.043091,-0.187323,-0.561505,0.753652,0.803483,0.540057,0.943877,2
-0.425734,-0.974636,-1.105942,-1.349639,0.758374,1.944757,-0.557224,-0.356755,-0.637421,-1.061147,-0.000914,-0.291325,-0.354638,0.09983,0.225249,0.101562,0.38437,0.120734,-0.165074,-0.29177,-0.259684,-0.372902,-0.57716,-1.053835,0.290345,-0.888359,-0.127826,-0.505332,-0.296982,-0.3247,0.84608,0.17706,0.308766,0.318881,1.340786,1.612011,-1.742074,1.720616,0.110075,0.384369,0.36022,0.592732,0.115737,4
-0.304383,0.8541,0.566145,1.378523,-0.8895,-0.046053,0.948382,1.078584,-0.156767,0.955073,0.59874,0.659337,1.53113,0.137314,0.007368,0.045341,0.347632,0.024704,-0.050588,0.226121,0.147685,0.478632,-0.387432,-0.965114,1.233387,-1.470015,-2.104699,1.053373,0.148051,-1.009568,0.307024,0.266992,0.433998,0.523935,0.35531,-0.064553,1.084312,-0.104911,-0.569501,0.262216,0.20583,0.705463,0.446128,3
1.273187,1.77138,1.870995,0.36852,-0.143011,0.536116,1.628385,1.583302,-0.019142,1.417418,0.89011,1.510326,0.092008,0.10163,-0.162221,-0.077998,0.499929,0.396988,0.1984,-0.101536,0.186176,0.824509,1.199493,1.290722,1.235497,0.248796,-0.126236,1.923515,0.001177,0.91005,-0.693431,-0.579137,0.390565,0.478276,-0.051413,-0.619309,-2.415802,-0.936338,-0.538916,-0.619794,0.777958,0.214851,0.950984,1
-0.547086,-0.1794,0.245297,-1.176697,-1.678912,-0.568574,-0.893041,-0.972977,2.311295,0.801483,-0.281765,1.242405,-0.195473,0.111917,-0.090493,-0.886795,-1.42763,-0.983045,-0.362592,-0.41092,-0.355021,-0.617272,-1.060071,-0.660154,-0.715766,-0.729859,-1.366035,-2.165781,-0.414224,-0.375425,-0.693431,-0.579137,-1.036313,-1.183592,0.06534,1.630071,1.432903,1.471592,0.987258,-2.051771,-1.292699,0.471045,-1.562232,0
-0.668437,1.345061,1.07841,1.514595,-0.380022,-1.726622,0.204866,0.155075,0.19917,0.061736,0.57167,1.056158,0.592423,0.128668,0.122558,0.731242,0.100692,1.054528,-0.131034,-0.168902,-0.025004,3.411067,0.361063,1.622204,0.288406,-0.095261,0.895287,1.278191,-0.17327,0.175698,0.020297,-0.259924,-1.154011,-1.038158,-1.277583,-0.235143,0.690287,-0.259652,-0.525722,0.24019,-0.356027,-0.419486,0.024697,3
-0.668437,-1.027096,-1.587194,0.915941,0.121992,-0.455712,-0.580909,-0.3576,-0.500403,0.175002,-0.54285,0.096148,-0.201428,0.102548,-0.619856,-0.71376,-0.444606,-0.849757,-0.316841,-0.377527,-0.419345,-0.746975,-0.357079,-0.875611,0.323173,0.558897,0.131462,-0.678755,-0.411161,-0.333982,-0.693431,-0.579137,0.332732,-0.249904,0.729028,0.649622,2.522035,1.205296,-0.244056,1.056061,0.415339,0.725613,-1.562232,2
-1.032492,-1.521179,-2.047455,0.446507,-1.053728,-0.477526,-0.918287,-0.956494,-0.559995,0.17745,-0.107615,1.530979,-0.113727,0.105009,-0.100294,-0.272128,-0.99449,-1.54643,-0.337708,-0.400282,-0.349002,-0.562758,-0.754037,-1.220121,-0.494737,0.019085,-0.48054,-1.159856,-0.388854,-0.293978,-0.693431,-0.579137,0.396957,-0.331057,-0.538853,-1.36541,-0.047811,-0.503436,-0.449358,0.435722,-0.458449,0.134638,2.484688,2
-1.153844,-0.348333,-0.339384,-0.854772,2.516356,0.209239,-0.444785,-0.512572,0.317325,-0.608612,0.011162,-1.39003,-0.320491,0.094032,0.361177,0.122974,-0.061366,0.047602,-0.354246,-0.355264,-0.299092,-0.339066,-1.245952,-1.269201,-0.366517,-0.731769,-0.029086,-0.645865,-0.398372,-0.332977,-0.693431,-0.579137,-0.218027,-0.612165,0.225378,0.68397,-0.170816,0.986405,3.806616,-1.777032,-0.219599,-0.02112,0.471398,0
-0.425734,-0.713314,0.560949,0.106599,2.266282,-0.565047,-1.50042,-1.881478,-0.23711,0.09626,-1.921261,-4.171609,-3.210858,0.039727,-2.335918,-1.062333,-1.786895,-1.206731,-0.389322,-0.435178,-0.377984,-0.981946,-0.319325,0.638391,-1.718553,1.480921,1.538686,-0.565632,-0.434155,-0.384869,-0.693431,-0.579137,-1.309969,-1.257135,-0.001543,1.926196,1.407009,1.999531,0.204131,-0.108294,-1.704084,-1.493904,-1.562232,0
0.545078,0.340389,0.037369,-0.943074,0.510167,-0.212189,0.022477,0.229397,1.110754,0.170086,0.23927,1.124444,0.676654,0.123149,0.676493,1.201856,0.096033,0.3116,-0.12711,-0.155733,-0.189835,0.177869,-0.535838,-0.612437,0.709556,0.076667,-0.012248,-0.581514,-0.238846,-0.17917,-0.693431,-0.579137,-0.311823,-0.293482,0.138594,0.689311,0.711065,0.592717,-0.512428,-1.423824,0.213581,1.078441,0.27343,2
-0.304383,0.70795,0.899639,1.829445,0.786367,-0.703318,-0.088415,-0.127012,0.068172,-0.635204,-0.035856,-0.397367,-0.451036,0.105699,0.101679,-0.034921,0.30913,1.101481,-0.204877,-0.332401,-0.292747,-0.047703,-0.858563,-0.554789,-0.013529,-0.135294,0.380437,0.70404,-0.345351,-0.279538,-0.693431,-0.579137,-0.870898,-0.768856,-0.682872,0.256093,0.248241,0.073512,-0.442662,0.991149,0.288033,-0.413044,0.754815,2
0.423727,-0.175774,0.490188,0.391791,-0.073961,0.344517,-0.211106,0.493431,-1.325693,-0.44646,-0.69497,-0.879903,-0.054217,0.102088,-0.137507,-1.037659,0.750654,1.007185,-0.13233,-0.010967,-1.085138,-3.316615,0.732417,1.023093,1.175514,0.018159,0.17434,0.942194,-0.120667,-0.031983,0.981933,-0.112805,-0.076774,0.019608,0.413258,0.765187,0.221561,0.713318,-0.541015,1.002132,0.465201,0.707338,-1.562232,2
-0.06168,0.366385,-0.151643,0.343903,-0.269914,-0.095806,0.653498,0.502266,-0.702614,-0.796351,0.126388,0.041658,-0.301683,0.107256,-0.448989,0.045309,0.993072,0.766762,0.377228,-0.009335,0.173758,0.367726,1.57632,1.764238,0.633804,-1.348613,-0.253023,0.994134,0.849088,0.451217,1.038897,0.308034,0.551291,0.634844,-0.298827,-1.223947,-0.470034,-1.346525,-0.471148,-0.958278,0.770052,0.106038,0.160636,4
0.909133,0.553622,0.046521,-0.203509,0.528829,1.170236,1.032551,1.175401,-0.317626,-1.03878,0.06309,-0.397367,-0.18789,0.100871,0.140313,0.526533,1.77181,1.536696,1.847929,1.534335,1.164385,1.311368,2.16296,2.422379,1.574718,-0.657983,-1.275857,0.867149,2.291729,0.741038,-0.693431,-0.579137,0.881875,0.958156,0.798207,-0.042381,-0.866402,-0.241163,-0.527421,-0.215355,1.656794,1.171281,-0.103268,1
-0.425734,0.837643,0.535726,1.284436,0.267558,-0.479522,0.359791,0.262745,0.701386,0.293651,0.367964,-0.270509,0.439557,0.121396,1.09649,0.642048,0.043877,0.325781,-0.259888,-0.217483,-0.15135,0.476752,0.374212,0.760488,0.134477,0.699833,0.755458,0.303244,-0.220919,-0.197522,-0.477967,-0.365829,-0.37961,-0.34874,-0.200723,0.273399,0.549266,0.05516,0.319576,0.399033,0.148102,-0.029787,0.435227,0
-0.91114,-0.601058,-0.882672,-1.092895,-1.501621,0.76789,-0.154956,-0.209883,-0.743596,0.342429,0.296859,-0.038057,1.231566,0.112396,0.297261,-0.175079,-0.421498,-0.970566,-0.318956,-0.270556,-0.27446,-0.418016,0.15324,-0.407067,-0.513623,0.052764,0.36966,-0.012497,-0.318225,-0.289658,-0.693431,-0.579137,0.468151,0.551874,0.712764,0.428218,-0.412506,0.057213,-0.523323,-1.220623,-0.353519,-0.535153,0.540911,3
-1.032492,-2.666981,-1.282252,-1.16974,0.219036,0.126793,-1.844775,-1.338061,-1.242014,-1.335357,-0.022024,-0.220549,-0.54195,0.087045,0.038758,0.053829,-0.329977,-0.764029,-0.315793,-0.397856,-0.338808,-0.562758,-1.380196,-1.477195,-0.440075,0.312029,-0.144639,-1.811413,-0.418762,-0.351962,-0.693431,-0.579137,0.342309,0.244958,-0.798562,-1.683171,-1.209304,-1.639264,0.595744,-2.265217,-0.029968,0.561381,1.622023,2
0.302375,1.46669,1.179839,-1.495449,-0.17847,-1.096675,1.122287,1.113886,1.237641,1.125222,0.372494,-0.188549,0.377348,0.118279,0.589994,0.228417,0.265927,0.174743,-0.193247,-0.138173,-0.055205,0.294415,-0.150145,-0.508716,0.385185,0.248054,0.809299,0.522837,-0.171359,-0.125557,-0.659101,-0.486106,-0.684919,0.119803,-0.72556,-1.272116,1.087129,-0.22037,1.700818,-1.081965,0.415339,0.110509,1.013105,2
-0.183031,-0.536974,-1.220358,0.783007,0.986053,0.404761,-0.054295,0.132144,-0.45008,0.143551,0.143025,0.127169,0.292346,0.109448,0.022282,-0.009645,0.024839,-0.449137,-0.233275,-0.247456,-0.246045,-0.372902,-0.369935,-1.010973,0.624857,-1.016051,-1.315161,-0.194008,-0.214909,-0.343995,-0.693431,-0.579137,0.540216,0.360078,0.327059,-0.260941,-0.017015,0.015482,0.677005,-0.65366,1.246745,0.769544,0.429689,1
-0.304383,-0.214053,-0.914081,-1.251925,0.575484,2.977818,0.472111,0.292188,1.846872,4.531905,-0.127803,1.564898,-0.780976,-0.958725,-2.032106,-2.93503,-2.768388,-2.483309,-0.379405,-0.437133,-0.47978,-0.777052,0.521192,-0.329089,-1.53477,3.785504,4.102369,-1.806717,-0.430017,-0.374772,-0.693431,-0.579137,0.921584,0.986416,2.01509,1.732612,-2.397446,1.329612,-0.427269,-2.566031,-1.590968,-0.596946,-1.562232,0
-0.183031,1.019152,0.509181,0.281945,-0.829781,-0.421985,0.954174,0.975777,-0.377291,0.871934,0.699399,0.564112,1.296817,0.127807,0.023276,0.002929,0.30917,0.13571,-0.083912,0.123439,0.181894,0.794433,0.529719,0.324489,0.992825,-0.008101,-0.343786,1.419291,0.171748,-1.166242,0.19488,0.154152,0.261486,0.35258,-0.007392,-0.365608,0.916297,-0.539747,-0.55201,0.712669,0.07924,0.244251,0.410858,3
-0.789789,-0.064769,-0.550537,0.809514,-2.169729,-0.790443,-0.62377,-0.66767,-0.956604,0.137684,0.853495,0.567663,1.19502,0.126391,0.357484,0.115372,-0.703547,-0.311123,-0.329958,-0.329397,-0.240586,0.337649,-0.476849,-0.138079,-0.301627,-0.190446,-0.820618,0.746701,-0.30603,-0.26677,-0.200897,0.569854,-0.781353,-0.84466,-0.435112,0.500177,0.801803,0.584767,1.258829,-0.787839,-0.232433,-0.741351,-0.121825,0
-0.06168,-0.650883,-0.25514,0.558738,-0.029172,0.204765,-0.129293,0.012863,-0.741948,1.007158,0.541272,1.228486,1.723712,0.116733,-0.24034,-0.122754,-0.662923,-1.298451,-0.310788,-0.297337,-0.27095,-0.416137,-0.34914,-0.993107,0.493869,0.065227,0.049529,-0.067548,-0.291076,-0.178325,1.53788,1.023607,0.539662,0.622833,0.463594,-0.055004,0.396691,0.11333,-0.515427,0.712975,-1.564982,0.559636,0.497016,2
-0.547086,1.268529,0.882962,-0.518568,-0.305373,-0.776351,0.841646,0.749045,0.105517,0.4015,0.261925,0.010188,0.376234,0.111856,0.393703,0.024563,0.416749,0.64,-0.106875,-0.054772,-0.052471,0.662849,-0.111414,-0.194884,0.306722,0.19402,0.277144,1.275722,-0.050053,0.077856,-0.258139,-0.012208,-0.170516,-0.070982,-1.289689,-1.683171,-1.152265,-1.788748,-0.553709,0.38897,0.716612,-0.398751,0.653132,2
0.059672,0.1871,-0.190716,-0.439092,-0.674885,0.148026,0.133936,0.290871,-0.324282,-0.93937,-0.024458,-0.522185,-0.446237,0.09661,0.12128,-0.026781,0.89536,1.10453,0.06303,-0.177243,-0.171442,0.019969,-0.498121,-0.805253,0.532746,-0.633353,-0.30854,0.478209,-0.267451,-0.200853,-0.693431,-0.579137,0.013475,-0.037478,0.45853,0.701686,0.843964,0.483637,-0.497136,1.404484,0.894695,0.291566,0.302074,3
1.515891,0.405392,0.024887,-1.329038,-1.053728,1.422447,1.772418,1.957794,-0.834154,-1.592565,-0.087694,-1.257988,-0.625196,0.093428,-0.16492,-0.097668,2.858952,1.9529,5.297667,2.958555,1.733203,0.110198,2.199099,1.065439,2.027903,-0.656204,-1.036289,1.148399,1.77134,2.45468,0.80631,0.47182,2.089515,2.149271,1.101813,-1.339287,-0.742149,-1.60661,-0.476845,-0.185906,2.03003,1.490411,0.375928,1
0.059672,0.784142,0.277275,-0.812033,0.549357,-0.62502,0.196502,0.144056,-0.488111,-0.961102,0.083898,-1.063007,-0.2923,0.103404,0.38234,0.207765,0.775941,1.447974,-0.172902,-0.132193,-0.05124,1.307609,-0.333782,-0.151664,0.15617,-0.225006,0.03278,1.260845,-0.180999,-0.114467,-0.039676,-0.24175,-0.551749,-0.44743,-0.652749,-0.164166,-0.022112,0.042769,-0.523623,0.329213,0.737173,-0.549263,0.05792,2
-0.91114,-1.450978,-1.137201,-1.335852,-0.880169,-1.030752,-1.462186,-1.315095,-0.951767,-0.407987,-0.339168,-1.53093,-0.189603,0.100513,-0.526398,-0.490204,-0.930652,-0.864506,-0.377485,-0.400464,-0.365569,-0.651107,-0.585991,-0.565119,-0.364953,0.526552,0.502215,-0.749906,-0.402074,-0.385333,-0.693431,-0.579137,-0.448374,-0.598701,-0.856501,-0.624239,0.856747,-0.584106,2.015069,-1.898879,-1.071529,0.039459,-1.562232,2
