@relation 'train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48-weka.filters.unsupervised.attribute.RemoveType-Tnominal'

@attribute numberOfAnalystOpinions numeric
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute _debtToEquity numeric
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
-0.667575,-2.216832,-0.572266,-0.5838,-1.553424,0.045349,-1.020394,-1.45566,-0.561553,0.163715,-3.095151,-0.549593,-1.94212,-0.010881,-1.322958,-2.061989,-1.444533,-1.805749,-0.38397,-0.434996,-0.452225,-0.828762,-0.125983,-0.510832,-0.500798,1.392591,1.344276,-1.911056,-0.419034,-0.352409,-0.690137,-0.584779,0.171537,-0.115424,0.789975,0.992268,1.976781,0.789328,0.438658,-0.070406,-1.10836,0.548224,-1.592794,2
0.800029,0.85543,0.302145,-1.356331,-0.466317,1.054858,2.028634,1.937559,1.807396,-0.00759,0.125645,-0.547825,-0.213922,0.103515,1.315907,1.639546,1.781179,0.57834,1.665303,1.442652,1.994931,0.262818,1.539688,0.13649,1.166344,-0.87265,-0.543533,-0.623355,1.309206,1.077797,-0.163059,0.013553,1.965466,2.021172,0.874375,-1.509731,-0.340746,-1.780473,-0.571276,0.115212,2.312582,1.589061,0.575824,1
-0.422974,0.892322,0.836871,0.71346,0.158309,-1.046881,-0.114783,-0.2024,0.544524,-0.252628,0.219321,1.155203,0.696701,0.120067,-0.073938,0.426223,-0.015302,0.790459,-0.174467,-0.201506,-0.215863,0.927999,1.57351,3.793091,0.754817,-0.156082,-0.69556,0.496786,-0.289664,0.149301,-0.690137,-0.584779,-1.094967,-1.095558,-0.937479,0.193249,0.480678,0.369115,-0.479464,1.358485,0.186513,0.519956,0.254723,3
-0.056073,0.168645,0.224254,-1.530504,0.561829,0.462222,0.274944,0.148178,0.48879,0.874293,0.050133,0.92916,0.379255,0.136621,0.401752,-0.171701,-0.452955,-0.833921,-0.297553,-0.339755,-0.32629,-0.481958,-0.424271,-0.882489,-0.416851,0.660817,0.833751,-0.236214,-0.329458,-0.207971,-0.446192,0.460122,0.236057,0.320061,0.044955,-0.247508,-0.964452,-0.42857,-0.555606,0.76629,-0.204544,-0.308688,1.431934,1
-0.300674,0.246505,-0.483669,-0.065243,-1.16833,0.237468,0.647469,0.814776,-0.243309,0.730544,0.457565,0.13166,1.085781,0.119318,-0.103093,0.095073,0.25486,-0.304673,-0.165036,0.020885,0.033044,0.044881,-0.010037,-0.761981,1.096773,-1.249381,-1.460011,0.474063,-0.094589,-0.95598,0.681828,0.357016,0.676919,0.759626,0.839736,0.328839,1.475617,0.119847,-0.55892,-0.435005,-0.222215,0.895459,0.312114,2
-0.178373,0.508502,0.165216,1.832377,0.620791,0.100464,0.474239,0.365692,0.676831,-0.181435,0.132353,0.184481,-0.174209,0.104074,0.983732,0.578554,0.45747,0.415798,-0.06121,-0.217846,-0.115458,0.124475,-0.33706,-0.73628,-0.076825,0.04251,0.098631,-0.03045,-0.296073,-0.281374,-0.690137,-0.584779,0.149755,-0.26851,0.136997,0.020693,0.39386,0.81508,3.952131,-2.168693,-0.125566,-0.06428,0.430265,0
-0.300674,0.053966,0.189622,2.063623,-0.409197,-0.644477,-0.46675,-0.644251,-0.176685,-0.265288,-0.62208,1.050218,0.024992,0.108933,0.235168,-0.867724,-0.411889,-0.005617,-0.286145,-0.360348,-0.461131,-1.304432,0.335616,1.049658,-0.37776,-0.118811,-0.424421,0.209364,-0.35005,0.040367,-0.690137,-0.584779,-0.685272,-0.573192,-0.759255,-0.133452,-0.093428,-0.30287,-0.546364,0.79278,-0.239769,-0.51889,-1.592794,1
-0.545274,-0.188652,3.285698,0.83806,0.548931,-0.841528,-1.476772,-0.421183,-0.510544,-0.682975,-0.235265,-0.137216,0.483496,0.100296,-0.028647,-0.316797,0.073784,1.900239,-0.248979,-0.202025,-0.425941,-3.326508,0.085589,1.974937,0.424812,0.229986,-0.007333,0.233241,-0.258507,-0.409503,-0.690137,-0.584779,-1.846523,-1.889859,-0.694535,1.668486,0.369457,1.460172,-0.169673,-0.216873,0.527655,0.318811,-1.592794,4
1.656132,0.378042,1.759349,2.602863,-0.731644,0.691248,0.843223,0.459666,-0.149312,0.129413,0.596793,1.335084,0.214744,0.123583,0.308341,0.148628,0.334284,-0.330979,0.029964,-0.150949,0.201718,0.151007,1.842398,1.951394,-1.399776,1.388973,1.154281,0.53555,0.142177,0.529366,-0.690137,-0.584779,0.708499,0.785658,-0.033924,-1.210157,-1.544067,-1.357876,-0.555706,-1.081043,0.25586,-1.787041,0.313401,2
-1.156776,-0.380897,-0.739905,1.17225,0.552616,-0.069568,-0.640762,-0.445708,-0.627339,-0.666289,-0.147555,-0.4042,-0.154757,0.099814,-0.003313,-0.316055,0.040113,0.390291,-0.278622,-0.318713,-0.370749,-0.62409,-0.422058,-0.352692,0.23067,-0.438844,-0.464601,0.125768,-0.36792,-0.190444,0.656702,0.522488,-0.460701,-0.358307,-0.621324,-0.25124,0.28998,0.02395,-0.483482,0.13488,0.437288,0.17361,-1.592794,4
-0.422974,0.017408,-0.702107,0.174149,-0.105176,0.595537,-0.36169,-0.580846,0.534856,0.744563,0.021466,0.105639,0.685591,0.12128,0.310605,-0.002832,-1.033858,-0.434501,-0.36764,-0.38298,-0.350917,-0.457321,-0.709667,-0.378196,-0.318308,0.779681,0.699827,-0.438771,-0.391563,-0.568549,-0.273954,0.593121,-0.828306,-0.931485,0.609803,2.232522,-0.229864,1.813053,-0.007143,1.440047,-1.335886,-0.089772,1.166541,0
-1.034476,0.49116,-0.124213,-1.128477,0.384944,-1.969673,-0.9409,-1.007401,-0.482962,-0.331116,0.020934,-0.741477,-0.236013,0.100264,0.033485,-0.101188,-0.700562,0.605108,-0.367882,-0.395777,-0.342099,-0.06693,-1.239425,-0.229803,-0.673824,0.644011,0.751564,0.943005,-0.396778,-0.32757,-0.690137,-0.584779,-1.825773,-1.758345,-2.502074,-1.141269,-1.122821,-1.185566,0.238961,0.002058,-0.390501,-1.247245,0.610057,0
-0.422974,-0.246147,-0.217412,-0.884091,0.775565,-0.834263,-0.755481,-0.926092,0.25421,0.178346,-0.348439,1.266519,-0.896143,0.082635,-0.989792,-0.5441,-0.969045,-0.614198,-0.348381,-0.423768,-0.37826,-0.715055,-0.611553,-0.332968,-1.234579,0.908434,0.999705,-0.483003,-0.402324,-0.351985,-0.690137,-0.584779,-0.767941,-0.682219,-0.703265,0.074056,0.57828,-0.245902,-0.25817,0.592779,-0.663544,-1.036563,-1.592794,1
-0.667575,-0.871216,-0.414102,1.223708,-0.282061,-1.68562,-1.66157,-1.778797,-0.961594,-0.279757,-0.7092,1.136007,-1.032264,0.072014,-1.110377,-0.661772,-1.442161,-0.690697,-0.373425,-0.423574,-0.380819,-0.910251,-0.915111,-0.201694,-1.087352,1.096701,1.669748,-0.117229,-0.421276,-0.360949,-0.690137,-0.584779,-1.369553,-1.580356,-1.286079,0.059453,1.342751,0.175455,2.703526,-1.304523,-1.106477,-1.087006,-1.592794,1
0.433128,0.707402,0.238313,-1.462043,-0.180721,-0.107619,0.602288,0.439336,0.889421,-0.640618,0.095663,-1.247987,-0.332506,0.100994,1.572363,0.970366,0.834003,0.929975,-0.214459,-0.134233,0.042906,0.592566,0.726,0.807127,-0.286725,0.310923,-0.053054,0.002253,-0.162916,-0.054805,-0.094458,-0.15167,0.115328,0.205593,0.150487,0.091364,0.541349,0.071823,-0.509298,0.486755,0.771244,-0.305365,0.270226,4
1.411531,0.176502,-0.349802,1.615284,-1.321262,1.376284,1.602186,1.613409,-0.00602,-0.065926,0.161511,-0.466682,-0.104063,0.10583,0.066321,0.146948,1.523427,0.113484,1.011013,1.006046,1.363547,-0.051769,0.880037,-0.820328,1.397356,-1.310789,-1.314846,0.195554,0.795332,1.255296,0.743039,0.45182,2.097965,2.150092,1.560844,-0.646075,0.31966,-0.829891,-0.560729,-0.169485,1.574547,1.37155,0.362358,2
1.04463,0.142984,-0.301662,0.615732,-0.713219,1.084275,1.359807,1.491486,-0.817111,1.411966,0.361583,2.003881,3.035868,0.145468,-0.183766,-0.214436,0.416275,-0.988002,0.197663,0.77353,0.069102,-0.373937,0.517068,-0.970865,1.53643,-0.061851,-0.2278,0.853256,0.649561,0.771493,1.83406,2.204228,1.792607,1.851863,1.69243,0.002403,1.143901,0.002533,-0.57208,-0.725049,-1.20315,1.14758,0.921741,3
-0.667575,0.761298,1.476281,-0.873251,-0.235997,-0.71469,-0.056462,-0.027314,-0.865997,-0.149849,0.05877,0.492818,0.504054,0.120584,0.27593,-0.149704,0.075832,0.772216,-0.194328,-0.197676,-0.270123,0.243867,-0.143801,0.457651,0.309618,-0.020158,0.371584,1.562094,-0.263671,-0.186584,-0.1746,-0.039953,-0.87123,-0.755264,-0.853806,-0.006841,-0.544004,0.216007,-0.549277,0.738324,0.595513,-0.553893,0.520525,4
1.533831,2.516095,2.46491,-1.114802,0.594995,-0.263399,1.970016,1.853831,2.366717,1.220053,0.831394,0.699171,1.117279,0.144926,2.326022,2.964533,0.877644,1.019688,0.468265,0.895876,1.562787,5.17682,1.521172,2.238613,0.807322,0.431673,0.479174,0.689636,0.771511,0.916931,-0.401663,-0.187602,0.088797,0.186721,-0.343522,-0.630935,-0.011119,-0.817108,-0.571577,0.162969,0.628194,0.46672,0.640454,3
0.555429,-0.47563,0.149947,1.06024,-1.358113,2.094526,1.132605,1.244596,-0.729811,0.167817,0.159583,0.453521,0.344778,0.117158,0.08104,-0.090949,1.027861,-0.545732,0.61377,0.589884,0.366498,-0.354986,0.245531,-1.317242,1.331382,-1.307464,-1.320826,0.111234,0.201374,0.270547,0.8684,0.593776,2.140731,2.094833,1.338042,-1.054795,-2.235941,-1.208737,-0.083285,0.254241,0.983623,1.349203,0.410159,2
-1.034476,1.001042,0.507928,0.286742,0.029331,-1.679461,-0.006862,0.384213,-0.308937,0.924935,0.430446,1.2428,1.676575,0.131047,-0.124889,0.121269,-0.270739,0.498559,-0.247876,-0.185979,-0.212216,1.087188,0.476122,1.735495,0.991009,0.962856,0.573424,1.344177,-0.223798,-0.736443,-0.049402,-0.108275,-1.060334,-0.94215,-1.34663,-0.488575,0.496033,-0.149146,-0.47203,0.747851,-0.39782,0.291852,0.273786,1
1.533831,0.511011,1.568535,1.339144,1.755804,0.785519,0.502956,0.279478,0.560597,-0.048408,-0.170638,0.005546,-0.637948,0.086309,-0.765746,-0.370353,0.288886,0.164428,-0.166969,-0.385554,-0.390171,-0.648727,1.116788,1.397287,-0.302445,0.881885,0.586912,0.071691,-0.297869,-0.063109,-0.690137,-0.584779,0.079177,0.171375,0.281241,0.185282,-1.007098,0.1717,-0.517635,-0.361619,-0.16516,-0.361255,-1.592794,2
-0.545274,-1.11041,-0.132085,-0.931806,-0.088593,0.226228,-0.618555,-0.21528,-1.487268,-1.640711,-0.040329,-0.788666,-0.122323,0.093625,0.087126,0.094071,0.907239,0.820115,-0.024491,0.058121,-0.181523,-0.180636,0.982644,0.966995,0.69606,-0.02492,-0.496636,0.074433,-0.022339,0.15819,-0.690137,-0.584779,0.358706,0.444227,0.507244,0.28274,0.511262,0.288153,-0.452242,0.121542,1.726492,0.696183,-0.370581,4
-0.667575,-0.771795,-1.11055,0.1501,0.578412,0.072998,-0.505788,-0.306265,-1.041592,1.23137,0.026992,1.075827,1.716968,0.108996,-0.330252,-0.315344,-1.110026,-1.39772,-0.359873,-0.364481,-0.351935,-0.536916,-1.053506,-1.279568,0.254566,-1.027304,-0.588842,0.058459,-0.36266,-0.303099,1.203779,2.819749,0.084303,0.177927,1.022643,1.477987,1.860009,1.767331,-0.533908,1.190446,-1.883779,0.236969,1.334098,1
-0.545274,-0.496809,-0.238767,-0.813008,-0.503168,-0.659312,-0.774421,-1.062355,-0.508745,-0.372095,-0.072316,1.109658,-0.541838,0.093833,-0.300813,-0.247286,-0.723303,-0.545857,-0.328816,-0.410093,-0.355007,-0.533126,0.060501,0.414474,-1.603332,0.914199,0.584225,-0.100728,-0.369615,-0.28312,-0.690137,-0.584779,-0.523834,-0.444212,-0.927894,-0.630935,-0.55073,-0.495024,-0.244107,0.253934,-0.663544,-1.643559,1.472667,1
-0.667575,-0.626754,1.021185,-0.197613,0.788463,-2.167965,-1.89357,-2.000844,-1.039574,-1.164654,-0.11943,-0.485796,-0.558693,0.101135,-0.275196,-0.273902,-1.050098,0.262716,-0.37557,-0.414934,-0.360404,-0.550181,-1.009667,0.237112,-1.158398,0.137254,-0.115131,0.213198,-0.411235,-0.356914,-0.690137,-0.584779,-1.960595,-1.908102,-1.674215,0.328839,0.852969,-0.008319,0.331075,-0.946992,-0.846157,-1.348979,1.768157,0
-0.056073,-0.296749,-0.681602,0.814299,0.644744,-0.203798,-0.362691,-0.521238,0.963574,0.206192,0.286679,1.765794,0.196441,0.121062,1.90921,0.654042,-0.616685,-0.729409,-0.299042,-0.369222,-0.299568,-0.332245,-0.216554,-0.346078,-0.801133,0.957725,0.726158,-1.144427,-0.333701,-0.278902,-0.690137,-0.584779,-0.295655,-0.20748,-0.141782,0.044683,0.077295,0.344898,-0.395889,0.719578,-0.670908,-0.203292,0.480716,2
-0.178373,-0.055472,-0.280082,1.470995,-1.245717,0.881558,0.920896,1.215265,-0.395688,0.238059,0.150465,1.050629,0.576754,0.114886,-0.043225,0.055343,0.95372,-0.005742,0.726787,0.652308,0.258505,-0.138944,0.310791,-0.91411,1.482821,-0.958836,-1.369698,0.278656,0.613692,-0.910985,1.03609,0.531175,1.388474,1.411656,1.351431,0.071148,1.100323,0.059515,-0.56545,0.090074,0.52312,1.415256,0.303157,3
-0.545274,0.420069,-0.229578,-0.905225,0.254122,0.369674,0.654046,0.718366,0.714462,0.282167,0.004338,-0.024174,-0.265552,0.102104,0.084012,0.240912,0.4684,0.208102,-0.090245,-0.245289,-0.234193,-0.292447,-0.718706,-1.246132,0.862031,-1.438262,-0.993196,-0.158041,-0.216108,-0.109333,-0.380794,0.057657,0.498682,0.421849,0.358469,-0.150621,0.170809,-0.462926,0.482153,1.178461,0.510336,1.003507,0.916633,1
-0.912175,1.047122,0.531341,-0.490439,-0.453419,-1.006412,0.329054,0.272171,0.52326,-0.100424,0.078908,-1.127135,-0.324291,0.099832,0.26022,0.276023,0.317137,0.925642,-0.303423,-0.301048,-0.20814,0.476964,0.130798,0.657198,0.296023,0.182715,-0.308254,0.68197,-0.278584,-0.338905,-0.625247,-0.498065,-0.636731,-0.560304,-0.697022,-0.109792,0.983723,-0.073241,-0.235267,0.333282,1.136913,-0.07122,0.579696,1
-1.401377,0.285149,-0.02682,-0.704318,-0.035159,-1.687072,-0.737622,-1.030386,-0.533936,-1.224587,0.033431,-0.721581,-0.422572,0.097305,0.272108,0.078276,-0.119401,0.937249,-0.325345,-0.376433,-0.308504,0.223021,0.211393,1.578163,-0.993331,0.487119,0.1601,0.764373,-0.382123,-0.260463,-0.525691,-0.584779,-1.316747,-1.214111,-1.520795,-0.380881,0.246734,-0.498281,-0.356713,0.43107,-0.390017,-1.485214,0.19082,0
0.555429,0.156984,-0.255439,1.025421,-0.213887,-0.540785,0.010044,-0.078434,-0.686366,1.469691,1.534174,1.241691,1.724162,0.140138,-0.180794,-0.068241,-1.061675,-1.23431,-0.355097,-0.359438,-0.241177,-0.089671,-0.561219,-0.779945,-0.174175,0.396785,0.219338,0.756511,-0.342274,-0.297545,0.847201,0.55022,-0.124651,-0.039364,0.035941,0.267833,1.298727,0.603884,-0.383332,1.224865,-2.395043,-0.612,0.393151,3
-0.178373,0.396646,0.01605,-0.985052,-1.092785,-0.660723,-0.153392,-0.243412,0.049924,0.202731,0.117644,0.166394,0.060108,0.104897,0.103261,-0.012845,-0.359732,0.004818,-0.311966,-0.351814,-0.304617,-0.195797,0.012348,0.433279,-0.129752,0.844431,1.047953,0.385181,-0.343269,-0.264789,-0.690137,-0.584779,-0.613884,-0.521332,-0.273192,0.508741,0.461302,0.541697,-0.349078,1.038878,0.255005,-0.35516,0.71836,1
1.16693,0.89712,0.5206,-0.948342,-1.492619,1.353796,2.524398,2.455108,0.823233,0.374597,0.425506,0.305703,0.458595,0.121885,1.053932,0.718547,1.998217,0.297424,4.634172,5.531266,7.067325,0.66458,1.962915,0.117633,1.645045,-0.954115,-1.195354,0.263536,4.756891,4.895617,0.589318,0.377317,2.619075,2.661456,1.006422,-2.271611,-0.865948,-2.499234,-0.575093,-1.292721,1.675712,1.595846,0.372021,2
-0.178373,0.985374,0.494327,0.778415,-0.057269,0.519214,1.036465,1.092941,1.914989,-0.573596,-0.075565,-1.09536,-0.449005,0.089489,-0.077334,0.279899,1.38808,1.389363,0.196781,0.129428,-0.145525,-0.131364,-0.363239,-0.944393,1.089102,-1.019746,-0.836393,-0.575218,0.251282,0.624738,-0.212612,0.500432,0.426886,0.512969,-0.071008,-0.708479,-1.159938,-0.825615,-0.384739,0.276122,0.65016,1.479952,1.059696,2
-0.056073,1.177931,0.767276,-0.19897,1.138548,-0.635571,0.323048,0.455553,-0.360294,-1.201767,-0.039794,-0.927277,-0.509957,0.095893,0.207004,0.155669,1.227015,2.273544,0.15938,-0.081647,-0.060645,1.845229,0.403855,1.284776,0.829755,0.026289,0.189147,1.578932,-0.205576,-0.073798,-0.31773,-0.332653,-0.786512,-0.684725,-0.854143,-0.130045,-0.598517,-0.459762,-0.390565,0.695423,0.780139,-0.01176,0.180635,1
0.433128,0.822639,0.451503,-1.324725,1.19014,0.872293,0.7897,0.642892,0.93977,0.825084,0.357877,0.626208,0.220192,0.107514,0.799598,0.253735,0.033674,-0.245364,-0.197541,-0.259215,-0.138813,-0.025238,0.055394,-0.351697,-1.251779,0.073336,0.338322,0.083495,-0.182927,-0.157474,-0.528325,-0.279717,0.254942,0.346015,0.5903,0.563532,-0.712623,0.325171,-0.554199,0.742196,0.186513,-1.37476,0.807031,2
-0.178373,0.251154,-0.188292,1.310888,-0.650572,-0.107003,0.551047,0.691096,-0.544477,1.360781,0.470234,2.013253,2.778439,0.16096,-0.062898,-0.161979,-0.28295,-0.86305,-0.215261,-0.087797,-0.202001,-0.281077,-0.182783,-0.842386,0.971209,0.281578,-0.056013,0.736718,-0.049117,-0.093291,1.751504,1.796754,0.536014,0.615928,0.132869,-0.553059,0.592848,-0.495024,-0.455556,-1.094749,-1.64431,0.613942,0.76688,3
-1.156776,-0.694147,-1.331852,-1.066483,0.408897,-2.21371,-1.527172,-1.405834,-0.902814,-1.180694,-0.033882,-0.846256,-0.244823,0.094131,-0.014636,-0.01362,-0.49334,0.439881,-0.360964,-0.385773,-0.344055,-0.320874,-4.54348,-1.660323,-0.586667,-0.250268,-0.634654,0.023504,-0.376472,-0.34808,-0.148881,-0.239262,-1.554401,-1.708859,-2.063691,-1.133837,0.264154,-0.621745,2.255213,-1.260085,-0.204544,-0.635478,0.165854,1
-1.156776,-2.056202,-1.958798,-0.033451,-0.744542,-0.869656,-1.632033,-0.635513,-0.605512,-1.822634,-0.12323,-1.186739,-0.658081,0.091695,-0.277178,-0.16101,0.644985,0.818204,-0.249789,-0.365328,-0.356747,-0.553972,-0.064736,-0.242931,0.41104,-0.26222,-0.192694,-1.700169,-0.346022,-0.322599,0.722176,1.228213,-0.047757,-0.694946,-0.542476,-0.735399,0.548794,-0.171376,2.496295,-1.738882,0.500204,1.396186,0.832945,1
3.979838,1.248279,0.824612,-0.605615,1.326489,3.131957,2.565128,2.444489,0.732712,1.259331,0.154528,0.291234,0.015926,0.086961,-0.180087,-0.138819,1.392653,-0.213438,1.361214,0.920623,0.932045,-0.250755,1.677223,0.012229,0.59739,0.062871,0.415306,0.719793,1.002217,0.723202,-0.690137,-0.584779,2.297105,2.341239,1.681811,-0.751825,-2.66908,-1.060272,-0.531497,-1.364142,0.957853,0.22704,1.45101,1
1.778432,-0.653768,0.321767,-0.26996,-0.016733,1.348567,0.16362,0.348949,-0.840423,-0.643708,0.19689,0.921145,1.763832,0.138273,0.500966,0.369502,0.753197,0.076234,0.363344,1.003612,0.150984,-0.021448,-0.667848,-1.379671,0.682718,-0.6843,-1.024476,0.01369,0.936931,0.593262,1.351576,0.003143,0.967651,1.041971,1.585191,1.048036,0.344726,0.791589,-0.535616,0.31134,-0.361053,0.71634,-0.253281,4
0.92233,0.768508,0.483078,1.940058,-0.147555,0.455331,1.329931,1.411475,-0.503289,-1.437586,-0.090059,-1.394037,-0.65425,0.094488,-0.305484,-0.090884,2.262047,2.007137,1.150861,0.508355,0.447967,0.228706,0.670708,-0.259565,1.384796,-0.579323,-0.660571,1.259587,0.562624,-0.407686,1.011025,0.887469,1.074734,1.148446,0.336146,-1.027213,-0.661832,-1.197096,-0.556208,-0.813986,0.560676,0.757267,0.537037,2
0.310828,1.700867,1.4807,2.384531,0.760825,-0.25008,0.684541,0.638,1.609912,1.062622,0.131533,-0.620501,0.285699,0.107861,-0.305059,0.00211,-0.130832,0.459318,-0.320565,-0.291115,-0.272465,0.162377,-0.581494,-0.22625,0.487488,-0.365848,0.026433,0.457616,-0.400999,-0.019655,-0.690137,-0.584779,-0.842025,-0.882868,-0.334363,0.750035,0.441721,0.689128,-0.5097,0.595238,-0.46478,0.258556,1.282469,1
-1.034476,0.199118,-0.392783,-0.65066,1.280425,-0.654132,-0.377075,-0.527692,-0.084464,-1.217315,-0.212025,-1.550323,-0.774665,0.096039,-0.586001,-0.482631,0.336369,1.014882,-0.357489,-0.419864,-0.423714,-1.050489,0.264872,0.9634,-0.380916,0.026289,-0.395097,0.287058,-0.227945,-0.060368,-0.690137,-0.584779,-0.715711,-0.73879,-0.734763,-0.050874,0.091627,-0.01707,1.055226,-0.832917,0.262094,-0.566119,-1.592794,0
0.555429,0.923096,0.418051,-1.496937,0.016433,0.549742,1.31292,1.19577,1.078674,-0.16532,0.155171,-0.462612,-0.172251,0.103904,1.074454,0.936159,1.207569,0.767926,0.423428,0.322257,0.616038,0.624783,1.430055,1.134778,0.721559,-0.183555,-0.167389,0.073038,0.304968,0.204822,-0.222691,-0.150875,0.883755,0.944451,0.291181,-0.819705,-0.504149,-1.102405,-0.357014,0.194192,1.665931,0.724014,0.410298,1
0.310828,2.10849,2.187138,-1.355049,0.443905,-0.645396,1.334811,1.200782,1.87422,1.728298,0.272886,0.685524,-0.621901,0.088679,-0.455367,0.161645,-0.063254,0.190072,-0.223486,-0.399219,-0.206482,0.205965,1.110917,2.045897,0.298694,0.865541,0.631731,0.671239,-0.332934,-0.231693,-0.690137,-0.584779,-0.366008,-0.299151,-0.831363,-0.713818,-0.264166,-0.838487,-0.161436,-0.471883,-0.056876,-0.062326,1.553331,1
1.900732,0.565878,0.122255,2.275589,-1.319419,0.761939,0.844633,0.81452,-0.866397,0.076989,-0.059303,-0.032888,0.785362,0.149347,-0.152205,-0.243603,0.694803,0.423739,0.051938,0.371094,-0.263465,-0.574818,0.457514,-0.12575,0.732593,-0.599145,-1.0696,1.351623,0.522001,0.698701,0.405376,1.156489,0.609741,0.693111,0.534182,-0.044491,-0.633424,-0.251214,-0.56103,0.053319,-0.587963,0.013577,-1.592794,1
0.188528,0.409078,2.828889,-0.212645,-0.097806,0.97075,0.509671,0.345394,0.856466,1.14729,-0.092954,-0.83413,-0.543072,0.090038,-0.396914,-0.262112,-0.456064,-0.818516,-0.3585,-0.404161,-0.354171,-0.550181,0.498207,0.232839,-0.6172,1.234959,1.149687,-0.291377,-0.409761,-0.367834,-0.690137,-0.584779,0.307096,0.38292,0.790859,0.795638,-0.683429,0.420753,-0.395185,0.719209,-0.069918,-0.490017,2.550467,1
-0.300674,-0.412788,-0.384898,1.196865,2.089306,0.599283,-0.584959,-0.265487,0.141673,-1.094914,-0.056743,-0.31126,-0.393245,0.093084,0.094061,0.567895,0.494048,0.899793,-0.127402,-0.283084,-0.289517,-0.212853,-0.337772,-0.341143,0.456336,-1.476665,-0.576527,-0.566498,-0.287546,-0.314008,-0.690137,-0.584779,-0.347609,-0.373218,0.639806,1.523133,0.115271,1.698575,0.858041,0.055838,0.994293,0.803933,0.156829,4
-0.300674,0.742665,0.848988,0.202297,1.177242,-0.833138,-0.248512,0.366461,-0.364414,0.199489,-0.110458,-0.315452,0.20687,0.109752,0.105667,-0.245218,0.201503,1.300217,-0.232753,-0.207883,-0.350145,-0.411839,-1.079284,-0.619893,1.033978,-0.085877,-0.566538,1.112906,-0.099812,-0.210298,0.300966,2.296291,-1.121744,-1.115986,-0.613193,0.730983,0.653512,0.459948,-0.387149,0.706978,0.26909,0.468043,1.502349,2
-0.300674,1.082939,0.725115,0.692812,-0.982232,-1.126005,-0.073961,-0.304715,0.547065,1.308206,1.034778,2.033354,1.03845,0.142742,0.816158,0.213714,-1.160368,-0.493994,-0.352811,-0.38307,-0.291541,0.365153,0.416868,1.847938,-2.20567,2.173799,2.145681,0.700243,-0.356198,-0.297435,-0.690137,-0.584779,-1.243367,-1.314613,-0.339645,1.330019,1.719652,1.526765,0.609023,0.389521,-1.483976,-2.734768,0.673825,0
-0.545274,-0.632015,-0.708094,0.729242,0.399684,-0.378343,-0.826004,-0.480093,-0.176194,-0.136023,-0.16514,-0.655976,-0.235672,0.097712,-0.29218,-0.381787,-0.348441,-0.065743,-0.344346,-0.375171,-0.369453,-0.625986,-0.675035,-0.668776,0.210211,-0.165888,-0.48414,-0.531069,-0.412866,-0.46009,-0.690137,-0.584779,-0.450461,-0.349305,0.16999,0.951744,1.388111,0.704998,-0.492924,1.120439,-0.069918,0.52289,-1.592794,3
0.677729,0.867059,0.335225,1.690236,-0.084908,-0.135468,1.089161,0.97517,0.033827,0.308526,0.188703,-0.250299,0.092414,0.107603,0.159024,-0.012005,0.686053,0.298319,-0.008345,0.01334,0.083252,0.158587,0.732968,0.264488,0.314942,0.17567,0.069435,0.906417,-0.057739,0.075753,-0.197295,0.075027,0.628965,0.709591,-0.551318,-1.736911,-1.033167,-1.699044,-0.56103,0.287677,0.853957,-0.177922,0.66459,2
0.066227,-0.063657,1.358265,1.068362,2.0414,1.364395,-0.203424,-0.210548,0.708483,0.661827,-0.150194,1.531777,-0.74985,0.094787,-0.559251,-0.321772,-0.638682,-0.6892,-0.30835,-0.419002,-0.364048,-0.578608,0.105215,0.135427,0.163839,1.267281,2.765055,-0.674753,-0.431823,-0.455809,-0.690137,-0.584779,-0.187113,-0.198575,1.346359,2.374189,-0.241227,2.04302,0.665476,-1.218905,-0.70891,0.554861,-1.592794,3
