@relation 'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute earningsQuarterlyGrowth numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
6,1,0,204.56,243.25,0.375,-0.12439,0.071767,0.121635,1.305,786257,13017929728,18003365888,1.851758,1.094,0.07661,0.42871,0.14651,0.11678,0.07808,0.18789,0.222,0.096,16460284928,251.821,7056722944,2411603968,1261009024,18.96,137595008,2.162,5007996928,1.053,1.29,110.468,1900440064,742977728,0.003917,0.0422,56388014,53793785,2196728,0.0345,3.15,0.0556,0.05469,0.97344,99300,0,45334367.672086,0,10.78903,2
0,0,0,90.66,141.33,1.958333,-0.313806,-0.069675,-0.124575,1.455,357564,5309607424,4839334912,1.68808,0.74,0.05309,0.17102,0.08821,0.06915,0.06415,0.11147,-0.2,-0.035,6542277120,112.681,1118850944,577118016,334208000,5.76,873950976,14.922,375344992,3.05,4.543,53.706,516631008,150662624,0.014996,0.2361,58566148,57434650,1158814,0.0198,3.07,0.0277,0.02013,0.8821,15000,0,6988883.774625,0,15.739583,3
9,0,0,206.36,491.072,4.467,3.713568,-0.008082,0.290649,3.893,492492,2785596928,2758126848,12.830939,6.369,0.12729,0.6695,0.2314,0.3118,0.20421,0.30724,0.422,0.645,433064992,33.352,289939008,100212000,55124000,3.78,102853000,7.619,75383000,2.825,9.514,16.083,192230000,5340000,0,0,12084643,9077353,1721608,0.1275,4.01,0.1513,0.12559,0.85787,274,0,4687123.049182,0,54.592593,0
9,0,0,71.38,106.98,1.375,-0.267672,-0.013303,0.03101,1.155,177462,1900533376,1531291008,1.844397,0.706,0.05452,0.26347,0.08313,0.06551,0.05385,0.1142,0.379,0.19,2170451968,82.183,571843008,180432992,110913000,4.18,480177984,18.212,129415000,1.773,2.039,38.701,106051000,200102256,0.003502,0,26625574,25828014,831841,0.0312,4.22,0.0373,0.02244,0.98195,2182,0,3343970.44004,0,17.076555,0
8,1,0,59.94,82.28682,7.388566,-0.060354,0.013702,0.053281,0.787,5179815,54803505152,83158990848,1.399682,15.183,0.16721,0.9265,0.89565,0.42989,0.02164,0.02358,-0.241,0.054,5477163008,6.187,5074596864,4905596928,908126976,1.03,809246976,0.885,28954505216,1.04,1.504,42.824,3661616128,2437710336,0.053753,3.0942,914306087,912230612,38425929,0.042,6.86,0.0563,0.001,0.79385,468,0,676127994.022044,0,58.194175,3
7,0,0,45.74,48.42,6.763006,0.240575,-0.009305,0.187902,0.859,1082209,7663852032,8018252288,4.90194,4.968,0.10781,0.45471,0.22212,0.17728,0.06295,0.10808,0.098,0.079,1614000000,9.495,733900032,358500000,170700000,0.99,201900000,1.205,556300032,1.597,2.709,9.331,308000000,278287488,0.007622,0.3535,167552517,148635838,5864231,0.035,5.28,0.0424,0.1177,0.93058,2500,0,59618479.477012,0,46.20202,2
6,1,0,374.42,406.19,0.084105,0.019524,-0.012535,-0.013501,0.951,1313470,143143501824,157807493120,6.754948,6.626,0.12251,0.64951,0.2682,0.21953,0.07735,0.1425,0.072,0.111,23818000384,62.408,15470000128,6387999744,2918000128,7.56,2464000000,6.445,17127999488,0.876,1.784,55.429,4766000128,3489499904,0.008991,0.4397,382307298,344600329,4880838,0.0128,3.83,0.0134,0.05359,0.81876,53000,0,309007910.804813,0,49.526455,2
9,1,0,128.74,216,20,-0.214473,-0.088964,-0.250713,0.978,1798735,17823928320,20550725632,44.210167,4.325,0.17014,0.63974,0.24526,0.21871,0.0812,2.8803,0.366,0.083,4752099840,33.847,3040100096,1165500032,808499968,5.6,1154899968,8.342,3881700096,0.42,0.637,2.912,1480300032,1225512448,0,0,138449017,137532485,7447072,0.0538,4.78,0.0703,0.00662,0.97428,5518,0,1333001406.593407,0,22.989286,2
4,0,0,35,50.43,15.05,0.132686,0.004633,-0.048119,1.226,1827179,3033934848,5687747584,2.29433,4.421,0.06477,0.61819,0.56002,0.32937,0.06239,0.06004,5.342,0.043,1286651008,14.863,795398016,720545024,83225000,0.91,5428000,0.062,2609491968,0.751,1.103,15.255,446863008,146038368,0.050514,1.8462,86683860,67462175,6271080,0.0723,2.8,0.1213,0.00708,0.97883,1300,0,171058142.772861,0,38.461538,1
3,0,0,90.79,104.76,6.462,1.113853,-0.064503,0.213724,0.748,383401,1636467968,1837475072,7.485366,4.51,0.10717,0.56216,0.25279,0.2421,0.10126,0.27904,0.113,0.251,407440992,22.847,229046000,102996000,51141000,2.8,109925000,6.099,304684992,2.298,4.225,12.129,60215000,53338752,0.003204,0.1036,18024761,15317622,1430132,0.0793,4.6,0.0826,0.04518,0.96432,310,0,25120372.000989,0,32.425,0
2,1,0,42.9,155.98,0.65625,-0.40367,-0.210552,-0.362706,1.266,3736765,6299652608,25094965248,1.021721,0.887,0.01843,0.12448,0.03986,0.02144,0.01864,0.08418,-0.282,-0.053,28279818240,185.526,3520314880,1127292032,521065984,3.41,540374016,3.68,19335686144,0.317,2.461,41.988,1208061952,-429718112,0,0,146845043,145987468,14312235,0.0975,2.89,0.1116,0.00424,1.10939,30048,0,460505052.491188,0,12.580645,3
10,0,0,406.45,451.28,44.5,1.268389,0.014837,0.436061,1.587,1020568,18568798208,21516795904,14.89428,10.111,0.08788,0.28806,0.24953,0.14537,0.01307,0.09062,-0.841,0.099,2128000000,44.293,613000000,531000000,187000000,3.86,124000000,2.714,3072000000,0.774,1.836,27.289,41000000,722249984,0,0,45685316,37960843,3425008,0.075,4.69,0.099,0.00721,1.00866,1894,0,112572831.543846,0,105.297927,1
7,0,0,121.87,135.97,32.12,0.079546,0.069636,0.012736,1.195,466045,7397352448,8348086784,3.57411,3.049,0.09359,0.37745,0.1912,0.1544,0.06741,0.14866,-0.193,0.012,2737730048,45.208,1033361984,523452000,279471008,4.57,258223008,4.254,1166817024,1.041,1.947,34.098,309952992,197435248,0.002795,0.0744,60698710,56675600,1072187,0.0177,2.12,0.0269,0.06387,0.97089,8000,0,34219515.044871,0,26.667396,1
9,1,1,513.58,555.45,0.088542,0.226372,0.002831,0.126434,1.023,20266984,3817525739520,3835144699904,11.115489,13.613,0.36146,0.68824,0.55561,0.44901,0.14203,0.33281,0.236,0.181,281723994112,37.902,193893007360,156528001024,101831999488,13.66,94564999168,12.722,112184000512,1.223,1.353,46.204,136162000896,61070376960,0.006489,0.2375,7433166379,7422165293,54926474,0.0074,2.72,0.0074,0.00068,0.76137,228000,0,2428014901.566964,0,37.597365,0
7,0,0,136.78,142.84,3.22,1.158435,0.098885,0.58295,1.44,893567,7387868672,8069094912,4.813993,1.164,0.03477,0.11337,0.06869,0.06727,0.05632,0.17006,0.702,0.209,6929273856,128.778,785552000,476003008,240960000,4.4,390254016,7.225,1071480000,1.127,1.217,28.413,665334976,485566016,0.002161,0.0682,54012786,53528831,1542857,0.0286,1.72,0.0368,0.01169,0.97606,15716,0,37710906.9792,0,31.086364,1
2,0,0,97.63,116.78,0.065185,0.041054,-0.087701,0.040322,1.322,290309,3248997120,4694443008,2.842213,1.23,0.03304,0.2303,0.11431,0.08279,0.05472,0.11251,-0.323,0.03,3816540928,117.075,878963968,436284000,126098000,3.68,21974000,0.66,1467420032,0.635,1.955,34.35,343649984,217795248,0.01583,0.4257,33278676,31823732,2943033,0.0884,11.54,0.1287,0.04146,1.10633,10000,0,42719651.586608,0,26.529891,1
7,0,0,31.4,66.709076,0.408381,-0.332341,-0.065287,-0.017071,1.758,406123,1241673856,1623029760,1.856889,0.645,0.08526,0.34466,0.16614,0.17093,0.17177,0.34339,0.139,0.021,2518215936,61.176,867934976,418376000,214710000,5.05,222027008,5.615,603382976,3.141,5.349,16.91,227218000,1819300224,0.016041,0.099,39543750,38377605,1680795,0.0425,4.01,0.0644,0.01906,1.01464,1403,0,35682021.052632,0,6.217822,2
2,0,0,257,281.04,10.82,0.057787,-0.007187,0.294455,1.849,492620,6971483648,7658976768,10.505662,2.591,0.08454,0.33567,0.16171,0.1335,0.11516,0.37028,0.058,0.031,2955899904,106.89,992200000,478000000,249900000,8.97,305200000,11.236,983400000,2.205,2.853,24.463,358700000,288612512,0.005642,0.3497,27126395,22877662,2448479,0.0903,6.23,0.1321,0.16246,1.06339,10800,0,40199484.936435,0,28.651059,3
7,0,0,330.71,364.98,0.5,0.181276,0.155617,0.490267,0.81,256628,3991189504,3559373568,6.70893,3.291,0.16218,0.28786,0.20135,0.21002,0.13783,0.34,0.044,-0.007,1081398016,89.791,311288992,217743008,175379008,14.39,433040000,35.882,1224000,1.82,2.06,49.294,100871000,46796876,0.003148,0.074,12068548,9460173,1923317,0.1594,9.41,0.2394,0.21525,1.06675,2748,0,24830.608188,0,22.981932,1
2,0,0,22.6,190.29,13.35,-0.417376,-0.155525,-0.130564,1.372,564170,944692608,1664399616,0.985394,1.154,-0.17499,0.30559,0.10452,0.05307,0.02016,-0.23427,-0.493,0.076,1441852032,34.556,440609984,150703008,-252311008,-6.04,81451000,1.949,801275008,1.085,3.035,22.935,133263000,105507872,0,0,41800557,41590718,1404133,0.0336,2.98,0.0464,0.0051,1.00604,4100,0,34936778.199259,1,0,2
9,0,0,31.25,65.58,15.25,-0.118477,-0.007533,0.108882,1.147,1497801,4551219200,7090022912,1.580118,1.893,0.02973,0.29634,0.1917,0.15269,0.03548,0.0378,-0.154,-0.089,3745158912,25.178,1109842048,717942976,111340000,0.75,661777024,4.544,3200581120,1.749,2.708,19.777,561707008,471422880,0.015085,0.64,145639006,144510304,5903686,0.0405,4.36,0.0455,0.0116,1.0824,19000,0,161833499.519644,0,41.666667,2
7,1,0,373.3,399.56,0.8677,0.075576,0.028935,0.126716,1.172,2250373,145325686784,156416688128,7.810767,6.019,0.15103,0.38162,0.22621,0.18569,0.07694,0.20733,-0.011,0.107,25988999168,66.063,9918000128,5879000064,3924999936,9.93,584000000,1.5,11633999872,0.686,1.24,47.793,4062000128,2308250112,0.010543,0.3984,389300000,388112635,6243059,0.016,2.69,0.0161,0.00185,0.87234,94443,0,243424766.639466,0,37.593152,2
7,0,0,11.58,24.94,3.16,-0.176387,-0.014837,0.115467,1.306,525759,1392718848,2541869824,0.714947,1.219,0.146,0.34057,0.29655,0.51468,0.06242,0.14715,-0.133,-0.577,2085912064,17.402,710403008,618582976,315048000,2.62,510670016,4.246,1588749056,1.461,1.676,16.197,543278016,67310752,0.040105,0.1756,120269324,47215331,1413552,0.0118,2.89,0.0322,0.63369,0.28388,2430,0,98089094.029759,0,4.419847,4
9,0,0,109.05,218.74,4.225,-0.434828,0.001157,-0.198701,0.684,451314,4133950464,4037145600,4.354684,5.738,0.1179,0.68168,0.21955,0.14125,0.06501,0.10035,0.094,0.22,703542016,18.63,479592992,154462000,82948000,2.18,107603000,2.838,10798000,1.183,1.82,25.042,166198000,135221120,0,0,37908762,37533465,1986750,0.0524,4.45,0.072,0.00955,1.033,2783,0,431195.591406,0,50.022936,2
8,1,0,30.86,35.69,9.85,-0.053084,-0.051291,-0.031343,0.74,7847800,32908173312,50933018624,1.206694,12.972,0.70199,0.99032,0.92609,1.09299,0.05013,0.10451,0.167,0.046,3926258944,3.727,3888235008,3636070912,2756177920,2.61,232983008,0.218,17838170112,60.311,60.315,25.574,2454906880,1107510016,0.056297,0.6628,1066369778,1061869698,24135989,0.0226,2.66,0.0263,0.00276,1.02391,27,0,697511930.554469,0,11.823755,1
9,1,1,52.53,111.35,0.89,-0.217605,0.055082,0.07275,1.489,8912784,21483403264,22312304640,2.720211,3.487,0.07279,0.37885,0.27882,0.16518,0.05279,0.05748,-0.496,-0.154,6398799872,15.159,2424199936,1784099968,465800000,1.05,2826700032,6.912,3635200000,3.004,5.022,19.311,1832099968,1002724992,0,0,408973992,406994558,34887933,0.0853,4.65,0.1395,0.00375,1.10713,26400,0,188245041.686086,0,50.028571,2
9,0,0,196.83,312.6,0.875,-0.333999,-0.063508,-0.019708,1.118,543618,11902032896,11661484032,42.696312,11.025,0.2091,0.56279,0.26673,0.15827,0.24439,0.85161,0.002,0.166,1057689984,17.364,595256000,282119008,221159008,3.58,263706000,4.361,23157000,1.082,1.187,4.61,316312992,284417888,0,0,60468594,59864513,1623713,0.0269,3.07,0.0363,0.01313,1.04786,4690,0,5023210.412148,0,54.980447,2
3,0,0,80.48,262.44,6.833333,-0.065598,-0.013,-0.057194,0.666,167389,1923504896,1859141760,1.14458,1.496,0.09269,0.47364,0.17137,0.151,0.04912,0.06886,0.081,0.029,1242475008,53.429,588483968,212928992,115159000,4.81,164950000,6.973,120302000,1.036,1.257,70.314,166260000,125355248,0.030307,0.499,23900408,22792252,484837,0.0203,2.68,0.0286,0.03394,0.94692,3801,0,1710925.278039,0,16.731809,0
5,1,0,473.19,579.05,0.335938,-0.095568,-0.093436,-0.077747,1.189,1409834,144464904192,159203901440,4.326586,10.83,0.27286,0.69558,0.49388,0.4269,0.06261,0.11291,0.06,0.058,14700000256,47.689,10225000448,7260000256,4011000064,13.01,1847000064,6.05,12014999552,0.807,0.982,109.368,5583000064,4932874752,0.007923,0.2875,305300000,304622234,3085150,0.0101,1.98,0.0101,0.00253,0.9052,42350,0,109858455.416575,0,36.371253,0
7,0,0,10.81,23.43,0.171193,-0.306607,-0.047745,-0.181572,0.962,641845,881235840,846881792,1.143431,0.92,0.0227,0.24648,0.14631,0.0198,0.01154,0.0272,-0.089,-0.066,920872000,11.303,226980000,134734000,20908000,0.25,35052000,0.43,698000,1.166,1.335,9.454,122639000,-64164752,0.02212,0.96,81520424,57555865,1202717,0.0148,1.73,0.0335,0.29397,0.71464,3776,0,73831.182568,0,43.24,4
5,0,0,35.77,43.2,4.19,-0.091901,-0.071784,-0.04895,0.561,387954,2774826240,2996029184,1.148683,4.408,0.55573,0.78882,0.77285,0.7522,0.09592,0.16915,0.044,0.072,679620992,8.632,536100000,525243008,377687008,4.71,204290000,2.633,425492992,0.947,2.194,31.14,393748000,221230496,0,0,77574120,76260014,1630390,0.021,4.33,0.0266,0.01939,0.98746,233,0,13663872.575466,0,7.59448,2
4,0,0,12.29,23.12,0.235,-0.113915,-0.078821,-0.093334,1.302,11906829,10348260352,13733603328,0.911248,2.7,0.22405,0.74063,0.76374,0.30937,0.07426,0.13106,-0.119,-0.039,5085699072,7.257,3766646016,3884154880,1139460992,1.56,451001984,0.646,4163057920,0.521,0.628,13.487,3762663936,-263999872,0.054591,0.4231,744304408,688318347,32572116,0.0438,2.18,0.0439,0.00633,0.91739,482,0,308671900.348484,0,7.878205,0
2,0,0,61.8,75.49,6.39,-0.086339,-0.074174,-0.006345,1.614,1187907,6108510208,8162722816,1.010052,0.971,0.10717,0.24704,0.16083,0.14543,0.08846,0.15628,-0.03,0.02,8403420160,82.373,2076012032,1351521024,900622016,8.65,130174000,1.317,2173785088,0.358,7.614,61.185,525412000,493459872,0,0,98843205,98220493,3723338,0.0377,3.39,0.0525,0.02955,1.00664,3000,0,35528072.043802,0,7.144509,1
9,0,0,38.07,48.269,1.581333,0.98799,0.163861,0.463097,1.418,1749014,2443369216,2441759232,2.474488,2.995,0.13755,0.49396,0.19295,0.14716,0.04911,0.12682,0.229,0.064,815166016,12.911,402660000,157283008,112124000,1.66,494222016,7.7,287372992,1.448,2.452,15.385,60889000,-75642872,0,0,59159154,52418520,5359403,0.0835,2.26,0.0959,0.15259,0.70424,2023,0,18678777.510562,0,22.933735,1
4,1,0,112.24,126.34,1.417969,-0.06529,0.005083,0.022825,0.484,15155710,478506844160,510512857088,1.822226,1.548,0.09404,0.3102,0.18914,0.11729,0.05277,0.11831,-0.234,-0.123,329816014848,75.052,102310002688,62381998080,31015000064,7.04,14352000000,3.366,38989000704,0.824,1.249,61.595,54300999680,20748249088,0.03543,0.5568,4263247021,4254166305,38673511,0.0091,2.31,0.0101,0.00068,0.66556,61000,0,632989702.151149,0,15.943182,2
1,0,0,47.24,74.71,10.22,0.724088,0.001527,0.307147,1.106,1054492,7890875392,14522874880,2.230933,2.591,0.16985,0.76521,0.43336,0.25,0.06179,0.28265,7.667,-0.059,5605000192,33.033,4288999936,2428999936,955000000,5.65,1283000064,7.681,7953999872,0.606,0.889,21.175,1680999936,1617250048,0.080732,0.3101,167038000,95731148,2652056,0.0159,2.3,0.0275,0.42381,0.43433,14000,0,375631635.041322,0,8.361062,3
2,0,0,26.74,75.87,0.226563,-0.246548,-0.052217,0.032915,1.277,1963687,3250322944,9085021184,0.979918,2.03,0.05427,0.24894,0.09129,0.09778,0.0124,0.06945,-0.507,-0.193,4474610176,35.674,1113901952,408480992,242820000,2.05,1067345984,8.781,6911035904,1.072,1.365,27.288,995683008,104559504,0.026306,0.3439,121552837,112487426,11510347,0.0947,6.5,0.1223,0.00944,0.92029,5900,0,253262822.632659,0,13.043902,2
9,1,0,281.28,301.04,3.824092,0.213722,0.077717,0.096316,0.724,5285245,262017728512,314368720896,9.524906,4.909,0.09108,0.5757,0.22147,0.18319,0.04813,0.22665,0.196,0.077,64040001536,69.074,36868001792,14183000064,5857999872,6.19,15447000064,16.583,67719000064,0.76,0.908,29.531,13281999872,13859999744,0.024242,1.079,931519242,929386063,16197030,0.0174,3.08,0.0193,0.00122,0.64645,270300,0,2293149573.8038,0,45.441034,3
3,1,0,18.56,41.68,0.435942,-0.371061,-0.018,-0.174816,0.037,11821921,8878205952,16459906048,0.995762,1.437,0.07424,0.25496,0.17181,0.11688,0.04667,0.09654,-0.648,-0.058,11450500096,23.941,2919399936,1967299968,850099968,1.77,698099968,1.459,8279799808,0.401,1.058,18.639,1543900032,1112912512,0.076628,0.791,478351641,474940994,22944699,0.048,2.14,0.0621,0.00642,0.93419,18300,0,444219100.166318,0,10.485876,4
4,0,0,8.25,19.65,6.83,-0.329268,-0.085609,-0.206174,1.214,4623028,2100575232,5488232448,0.468059,1.582,0.00666,0.57507,0.49102,0.30967,0.02543,-0.00176,3.081,0.375,3468318976,18.222,1994529024,1703021952,23090000,-0.34,3054000,0.012,3379760896,0.704,0.885,17.626,1588470016,-676824128,0.057075,2.2255,254615178,185599188,21470456,0.0843,3.66,0.107,0.04251,0.95314,987,0,191748604.107568,1,0,0
2,0,0,251.86,313.685,4.8,0.093237,-0.096001,-0.049118,1.111,2224873,44170420224,54032433152,4.348562,3.628,0.02458,0.46938,0.14766,0.09744,0.02325,0.03432,-0.598,0.16,14892000256,83.899,6990000128,2199000064,366000000,2.04,3519000064,19.983,10771999744,0.865,0.95,57.918,1488999936,927374976,0,0,175376882,165945658,4629866,0.0263,2.43,0.0263,0.05726,0.96712,27345,0,185987080.769364,0,123.460784,1
10,1,0,77.98,79.32,7.25,0.274183,0.059071,0.136574,0.551,2195965,17947512832,32771811328,1.802131,5.573,0.14287,0.52052,0.45431,0.23793,0.02843,0.0864,-0.172,-0.007,5880300032,25.522,3060800000,2671500032,840099968,3.64,27800000,0.121,14811700224,0.113,0.503,43.271,2122400000,-275600000,0.034129,0.7266,230155314,228956205,13121808,0.057,5.68,0.0669,0.00166,0.92161,4731,0,342300853.319775,0,21.423077,1
10,1,0,84.53,93.73,0.84375,0.00595,0.118888,0.176714,0.652,9972681,174071988224,275668008960,3.426846,10.644,0.2285,0.61975,0.56539,0.33851,0.02708,0.07592,0.25,0.104,25898999808,12.603,16051000320,14643000320,5918000128,2.87,1728000000,0.839,93188997120,0.333,0.542,24.667,12208000000,-13566249984,0.025432,0.7537,2059292588,2054926888,32506275,0.0158,3.26,0.0176,0.00109,0.8361,16800,0,3777881263.226173,0,29.452962,2
9,1,0,72.86,345.5,0.56,-0.313613,-0.041654,-0.100948,0.756,1880240,10447070208,14751560704,2.423577,3.613,0.10399,0.59134,0.28176,0.14934,0.03808,0.09208,-0.213,0.065,4083250944,27.428,2414608896,1150509056,424600992,2.83,966624000,6.741,5271114752,1.983,2.31,30.063,1446679040,491393984,0,0,143385528,140150750,10086433,0.0703,5.35,0.0938,0.01969,0.98671,10944,0,175335620.264112,0,25.745583,3
0,0,0,271.7,347.44,2.333333,-0.083086,-0.050958,-0.071966,0.865,366370,14289666048,15792465920,1.975296,1.153,0.0539,0.29422,0.09605,0.08703,0.06197,0.09956,-0.127,0.005,13691400192,255.379,4028300032,1315000064,737900032,13.8,239500000,4.554,1732300032,1.418,3.185,137.549,1230700032,642524992,0.017086,0.3331,52593543,52264307,909223,0.0173,2.85,0.0232,0.00377,0.83446,15900,0,12594057.623102,0,19.688406,2
4,0,0,5.29,14,4.52,-0.116861,-0.027287,-0.070756,0.305,542754,694300928,954531904,1.080915,2.332,0.07897,0.82984,0.79161,0.42976,0.07646,0.04943,3.917,0.219,409332000,3.141,339679008,324032000,32052000,0.25,14769000,0.113,275000000,1.108,1.321,4.894,297024992,-124096872,0.08365,1.76,131247812,63681438,3129521,0.0238,5.87,0.0507,0.08319,0.80796,3,0,56191254.597466,0,21.16,2
2,0,0,567.05,572.18,0.875,0.446113,0.06075,0.202306,0.683,313507,21083635712,23516379136,5.79107,1.433,0.03545,0.23824,0.07688,0.06685,0.07184,0.17099,0.195,0.115,16410267648,441.951,3909593088,1261665024,581676992,15.59,458072992,12.32,2890817024,0.574,1.034,97.918,1181917056,486239264,0.003688,0.1329,37181263,36947021,627509,0.0169,1.4,0.0189,0.00512,0.92185,23338,0,29522835.678833,0,36.372675,1
2,0,0,36.89,40.34,0.772908,0.319385,-0.027039,0.289986,0.615,496426,1499267072,1963507200,2.095904,2.016,0.03831,0.2259,0.13447,0.09852,0.02947,0.05364,0.528,0.142,973840000,23.981,219990000,130950000,37310000,0.91,30280000,0.745,494520000,1.287,2.591,17.601,88550000,20548750,0.004355,0.1758,40641562,31627264,2943861,0.0724,5.56,0.0962,0.22137,0.94701,3900,0,28096130.901653,0,40.538462,1
6,0,0,67.57,107.79,19.71,0.610727,-0.023143,0.091304,1.377,1489746,12655823872,11826692096,12.350575,20.058,0.39877,0.90144,0.41365,0.37478,0.13127,0.2425,0.289,0.152,589635968,3.146,531519008,243904992,235128000,1.17,840972992,4.49,11841000,6.202,6.468,5.471,294123008,231287744,0,0,136400248,133218613,5206651,0.0278,3.86,0.039,0.02288,0.91412,830,0,2164320.965089,0,57.752137,2
8,1,0,175.09,180.4,6.166667,0.346225,0.037325,0.14083,0.911,2859181,117104730112,130647515136,3.243849,14.082,0.12176,0.39642,0.37399,0.18657,0.01922,0.0345,0.185,0.396,9277824000,14.626,3677893888,3469851904,1129665024,1.79,4409739776,6.593,17306750976,2.894,3.221,53.976,2613188096,2066642688,0.015981,1.4972,668825942,667896274,11396513,0.017,3.1,0.0196,0.00057,0.99051,685,0,320637894.175189,0,97.815642,1
1,0,0,47.76,71.12,0.429807,0.038261,-0.199088,-0.141266,0.741,195942,1205033344,978472256,3.949065,0.795,0.06179,0.36232,0.09297,0.0857,0.11337,0.27184,-0.541,0.025,1231495040,48.892,446195008,114490000,76094000,3.01,253791008,10.059,1945000,1.014,1.776,12.094,127061000,47673248,0.004593,0.0731,23656689,20601376,510906,0.0202,2.22,0.0271,0.13637,0.57319,1915,0,160823.548867,0,15.86711,0
9,0,0,80.01,588.84,55.06,0.108632,-0.004181,0.019543,0.777,3210123,23946143744,16221751296,2.682919,3.413,0.24994,0.7638,0.23286,0.26432,0.05641,0.13598,0.637,0.047,4753620992,15.576,3630818048,1106940032,1188109952,3.8,7778649088,25.99,54258000,4.259,4.448,29.822,1912984064,1912703488,0,0,266453609,264104906,4901189,0.0164,1.6,0.0184,0.00263,0.73593,7412,0,1819395.07746,0,21.055263,2
6,1,1,66.6,164.8625,0.34,-0.082771,-0.092856,-0.154887,1.476,4838625,26117539840,25767540736,10.150891,5.991,0.13288,0.58766,0.21468,0.18374,0.06081,0.22826,0.253,0.152,4300800000,10.971,2527399936,923299968,571500032,1.42,2929299968,7.47,2579300096,1.302,1.52,6.561,987699968,425124992,0,0,392155265,389519982,13081852,0.0334,2.06,0.0428,0.00405,0.97,10200,0,393126062.490474,0,46.901408,1
10,1,0,101.19,114.87,1.5,-0.047713,0.016509,-0.001292,0.309,2237676,36494344192,62079340544,1.537702,3.843,0.11985,0.53399,0.35613,0.1491,0.03146,0.08544,0.218,0.116,16154000384,46.102,8625999872,5752999936,1936000000,5.5,1506000000,4.176,27090999296,0.884,1.097,65.806,4518000128,-612000000,0.033244,0.6109,360651665,360211670,9060438,0.0251,4.33,0.0327,0.00214,0.71774,15097,0,411679775.339635,0,18.398182,4
9,0,0,39.44,56.76,6.3,0.020968,-0.074904,-0.139108,0.895,1795060,6873211904,7736920576,2.657144,1.57,0.10921,0.35631,0.16651,0.14853,0.08725,0.21863,0.088,0.066,4929034240,28.021,1756272000,820750016,538302016,3.01,667865984,3.832,1531575040,1.389,1.533,14.843,649512000,528882752,0.01656,0.2143,174270076,159873625,7160212,0.0411,3.7,0.0469,0.00852,1.04809,146000,0,103185005.726605,0,13.10299,2
5,0,0,92.52,107.19,17.27,0.128293,-0.041933,-0.038092,0.74,683590,7232656896,8367738880,1.285929,1.342,0.14297,0.3037,0.20262,0.23991,0.02282,0.15072,0.054,0.126,6237556224,76.342,1894365952,1263836032,861537984,10.4,903777984,11.561,1488860032,0.205,0.726,71.948,-402564992,-690687360,0.019106,0.1692,78173983,77494651,958252,0.0123,1.43,0.0139,0.00648,1.01773,1876,0,20693556.902207,0,8.896154,1
9,1,1,252.29,260.1,0.049107,0.066856,0.046541,0.136052,1.094,54379123,3744081903616,3790407991296,56.93748,9.276,0.24296,0.46678,0.34676,0.29991,0.24546,1.49814,0.093,0.096,408624988160,27.173,190739005440,141696008192,99280003072,6.58,55372001280,3.731,101698002944,0.724,0.868,4.431,108564996096,94873747456,0.004082,0.1533,14840390000,14814270914,110777598,0.0075,1.84,0.0075,0.0197,0.63611,150000,0,22951478886.030243,0,38.341945,2
9,0,0,7.62,26.5,6.75,0.049587,-0.042425,-0.086676,0.779,1882467,1860172800,1434393856,3.437077,1.748,0.14643,0.69936,0.06407,0.0721,0.02848,0.23742,5.852,0.075,820768000,3.22,574012992,52590000,120181000,0.44,473991008,1.942,48212000,1.385,1.553,2.217,133123000,117666496,0,0,142422232,127512164,12835631,0.0526,5.25,0.1311,0.06405,0.93727,3589,0,21746504.28507,0,17.318182,3
