@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,49,51'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute 52WeekChange numeric
@attribute fiftyDayAverageChangePercent numeric
@attribute twoHundredDayAverageChangePercent numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute earningsQuarterlyGrowth numeric
@attribute revenueGrowth numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
5,1,0,-0.15362,-0.107679,0.432273,-0.610638,-0.368109,-0.50048,-0.136116,-0.223438,-0.067485,-0.024731,-0.391066,-0.619433,-0.802377,-0.886352,-1.148928,-0.976767,-1.31955,-0.449972,-0.179583,-1.102086,0.822522,0.803801,0.399356,-0.079882,-0.032968,-0.057794,2.266514,3.156305,2.619335,-0.233254,-0.382038,0.893361,-0.07128,-2.092151,1.70651,0.040001,0.011566,0.031756,-0.283171,-0.761758,-0.251794,-0.738199,-0.477645,-1.865815,0.078294,0,0.123923,0,-0.09914,3
10,1,0,-0.182597,-0.141852,-0.316143,0.924085,0.750817,0.438709,-0.824708,-0.05523,-0.038755,0.061333,-0.272157,0.24453,0.173585,0.19226,1.08606,0.501289,-0.639754,-0.285435,0.682522,0.307802,-0.075098,-0.303026,-0.007297,0.191355,-0.01522,-0.119835,-0.091541,-0.202214,1.429877,-0.33319,-0.404631,0.014896,0.176576,-0.692016,0.374261,-0.038832,0.114116,0.134703,0.160033,-0.557357,0.023973,-0.597872,-0.468862,0.286752,-0.165384,0,0.329841,0,-0.092542,2
2,1,0,2.443113,0.367139,-0.290107,0.987717,0.171345,0.806094,-0.048386,-0.37219,-0.112446,-0.121623,0.254438,-0.382978,-0.163936,-0.089907,-0.509954,-0.464754,2.227055,0.850889,-0.124,0.073967,-0.087587,1.501523,-0.055057,-0.124918,-0.082184,2.55767,-0.152889,-0.111189,-0.314073,-0.399814,-0.245686,0.391912,-0.144674,-0.086621,-0.792872,-0.118506,-0.321819,-0.30359,-0.610624,-0.125561,-0.604613,-0.187803,-0.469677,0.407061,-0.090221,0,-0.2864,0,-0.10606,2
9,1,0,-0.305703,-0.029168,-0.685458,-0.669483,0.114824,-0.012106,0.151901,-0.087686,-0.162227,-0.180412,-0.325287,-0.291663,-0.200452,-0.150245,-0.207754,-0.519801,-0.319824,-0.425218,-0.139597,-0.111726,-0.233858,-0.326895,-0.206908,-0.208368,-0.178689,-0.304742,-0.082185,0.002264,-0.38106,-0.039926,0.017982,0.045657,-0.118494,-0.039025,0.977569,0.032954,-0.209365,-0.190811,0.119917,0.58984,-0.146354,0.40625,-0.454466,0.489885,-0.183235,0,-0.292363,0,-0.066986,4
5,1,0,0.496943,-0.000789,0.641674,0.070431,-0.13698,-0.059703,-0.917403,-0.419574,-0.16468,-0.181345,-0.329761,-0.614789,-0.542706,-1.564884,-0.832523,-0.638777,-0.95946,-0.210717,-0.103771,-0.015441,-0.075141,1.377818,-0.225256,-0.178343,-0.140239,1.066247,-0.050284,0.881505,-0.32669,-0.422418,-0.508291,1.274076,-0.153916,-0.039228,-0.08554,-0.087779,-0.315717,-0.297606,-0.711404,-0.825633,-0.864159,-0.700779,-0.437716,0.361723,-0.144714,0,-0.30206,0,-0.127868,1
7,1,0,0.407193,-0.016234,-0.312681,-0.063311,0.155992,-0.191309,-0.010315,-0.299647,-0.076234,-0.078654,-0.237367,-0.166127,-0.112542,-0.508831,-0.242433,-0.000008,-0.099059,-0.294386,-0.111711,-0.407459,-0.108497,-0.038054,-0.121006,-0.095323,-0.088342,0.207402,-0.07113,-0.003859,-0.139218,-0.175553,-0.14814,0.481815,-0.110275,-0.00027,-0.573985,-0.100298,-0.184912,-0.16748,-0.522576,-0.743873,-0.628946,-0.724166,-0.394346,0.22356,-0.000965,0,-0.254437,0,-0.071569,1
3,0,0,-0.368455,-0.14074,-0.740301,2.361896,1.470795,2.718322,0.441573,0.476577,-0.140582,-0.153707,0.575894,1.074443,-0.366972,0.259438,-0.879209,-0.108929,-0.672286,-0.385637,-0.103298,5.204584,-0.278741,-0.475668,-0.244448,-0.268416,-0.214682,-0.563856,-0.128394,-0.210367,-0.400341,0.035621,-0.055909,-0.530566,-0.243615,-0.206521,-0.792872,-0.118506,-0.090652,-0.135814,0.78287,0.597505,-0.389677,0.85062,2.781341,-1.504764,-0.268047,0,-0.175892,0,0.510411,1
3,0,0,-0.736992,-0.210165,-0.444111,-1.407253,-1.779676,-1.707641,0.756074,-0.409414,-0.205163,-0.222139,-0.328024,-0.365093,-0.679811,1.323237,0.421572,0.474426,-0.372772,-0.26948,-0.138179,-1.019556,-0.306568,-0.49276,-0.275713,-0.275169,-0.225105,-0.585752,-0.164651,-0.240228,-0.432316,0.243523,0.283244,-0.585278,-0.260072,-0.222312,-0.792872,-0.118506,-0.323423,-0.32254,-0.604108,-0.046356,-0.044969,0.07726,-0.192255,-0.182094,-0.276963,0,-0.149935,0,-0.119761,3
6,0,0,-0.576031,-0.141937,-0.641602,0.110654,0.605563,-0.186054,-1.011753,-0.16568,-0.186388,-0.208103,-0.237181,-0.303185,0.921406,1.826553,0.069952,0.374386,0.994448,0.102342,-0.131562,-0.710069,-0.281826,-0.457417,-0.224392,-0.247275,-0.184455,-0.358268,-0.102056,-0.086992,-0.451464,0.343756,0.242578,-0.44497,-0.216998,-0.172296,-0.792872,-0.118506,-0.19129,-0.174567,0.556471,1.187712,0.993213,1.06423,-0.359125,0.820875,-0.261217,0,-0.311154,0,-0.130152,1
2,0,0,-0.654561,-0.214409,-0.682319,-1.172398,-1.824625,-1.536225,-0.583038,0.114401,-0.186031,-0.181323,-0.356811,-0.550302,-0.51253,-1.068046,-0.401359,-0.653162,-0.082008,-0.087345,-0.169941,-0.668804,-0.145376,-0.301962,-0.199211,-0.150709,-0.162173,-0.394763,-0.160961,-0.275197,-0.091832,-0.321293,-0.235852,-0.427775,-0.193863,-0.271335,0.357606,-0.086286,-0.048895,-0.032966,1.317259,0.896441,0.741778,0.601149,-0.409195,1.280518,-0.062035,0,0.101789,0,-0.150337,3
9,0,1,-0.550054,-0.162257,2.552877,-0.454539,0.44186,-0.554108,0.636895,-0.005235,-0.130906,-0.1537,-0.349045,-0.317802,-1.177344,-0.953122,0.329272,-0.520242,-0.738695,-0.656405,-0.082596,-0.331806,-0.179691,-0.432124,-0.208661,-0.099519,-0.239959,-0.635629,0.034681,-0.105852,-0.351524,0.095701,0.083367,-0.258668,-0.116899,-0.033388,-0.792872,-0.118506,0.231969,-0.237994,0.463367,-0.516477,-0.044969,1.560053,-0.493852,0.633079,-0.155988,0,-0.253614,1,-0.190152,2
10,1,0,-0.532956,-0.192238,-0.371394,0.239548,0.404302,0.147485,-0.725391,0.401745,-0.097734,-0.045545,-0.328495,0.117446,-0.086846,-0.156678,0.620752,0.186125,-0.71267,-0.414227,-0.130617,-0.036074,-0.142103,-0.435708,-0.116669,-0.007209,-0.107998,-0.448289,-0.149387,-0.275361,0.651394,-0.353415,-0.460448,-0.280293,-0.041054,-0.386316,0.544911,-0.010291,0.432304,0.455865,2.197929,0.007299,1.455528,-0.197159,-0.484255,-0.464555,-0.215621,0,0.396854,0,-0.074611,2
2,0,0,-0.448366,-0.166276,0.589601,-0.261505,0.226724,0.139389,0.294254,-0.220922,-0.192488,-0.204463,-0.351207,-0.622872,-0.510248,-0.487812,-0.825502,-0.581601,-0.03063,-0.065636,-0.138463,-0.338684,-0.196351,0.168427,-0.190101,-0.230583,-0.18172,0.037093,-0.149067,-0.140592,-0.341747,-0.384348,-0.180832,-0.074937,-0.221466,-0.213793,-0.346207,-0.106259,-0.298168,-0.280524,-0.170756,1.468762,-0.162575,2.112009,-0.371258,1.368679,-0.062035,0,-0.271183,0,-0.150389,2
9,0,0,-0.206534,-0.145529,0.133128,1.362084,2.274036,2.333093,0.186662,0.005093,-0.087975,-0.110153,1.340311,0.715892,-0.684038,1.104126,-1.04162,-1.330904,-1.084875,-0.320662,-0.096775,0.307802,-0.246514,-0.449167,-0.177077,-0.2641,-0.209492,-0.560206,-0.067743,-0.135288,-0.441979,-0.061936,-0.179237,-0.545694,-0.190822,-0.173927,-0.792872,-0.118506,-0.013735,-0.010459,-0.26623,-0.718322,-0.908768,-0.680509,-0.003927,-0.246881,-0.221756,0,-0.273766,0,0.729342,2
7,0,0,0.652385,0.031899,-0.243435,0.316906,-0.076229,0.41778,0.17673,-0.430136,-0.155232,-0.168926,0.271041,-0.179541,0.001824,-0.375834,-0.328838,-0.148856,1.385948,0.510853,-0.088362,-0.111726,-0.23219,0.0533,-0.214575,-0.214561,-0.165904,0.473814,-0.149158,-0.110763,-0.374741,-0.186558,-0.169137,-0.181723,-0.207341,-0.154291,-0.208009,-0.073346,-0.310586,-0.293289,-0.673061,-0.651892,-0.203129,-0.661799,-0.346811,-0.616828,-0.165384,0,-0.276388,0,-0.081889,2
5,0,0,-0.49366,-0.195756,-0.302294,0.37878,-0.244761,0.009221,-1.461986,-0.444403,-0.198909,-0.215636,-0.378055,-0.542563,-0.317185,-0.409626,-0.596734,-0.56839,-1.155995,-0.294356,0.509723,-0.146114,-0.279072,-0.211608,-0.255967,-0.261253,-0.209384,-0.198907,-0.156075,-0.132144,-0.422014,-0.405465,0.17985,-0.037315,-0.208742,-0.201409,0.698878,-0.063068,-0.326316,-0.308203,-0.728897,-0.871623,-0.835771,-0.769383,-0.35505,0.727314,-0.261686,0,-0.304162,0,-0.136734,2
7,0,0,-0.618266,-0.210988,0.95633,-0.514522,0.026089,-0.503486,-0.174187,-0.329985,-0.190004,-0.20677,-0.375629,-0.628203,-0.841852,-1.266862,-0.791948,-1.088256,-0.813629,-0.498505,-0.125229,-0.022318,-0.205813,-0.281126,-0.240788,-0.231891,-0.211158,-0.524928,-0.155365,-0.250149,-0.423372,0.010339,-0.108802,-0.317341,-0.202809,-0.222031,-0.035006,-0.044792,-0.270368,-0.278628,-0.375408,-0.508812,0.368682,0.423401,4.052286,-1.625932,-0.095858,0,-0.29324,0,-0.054002,3
9,1,0,-0.203835,-0.138207,0.773519,0.247621,-0.236901,0.326563,0.621997,2.261815,0.546094,0.559186,0.200532,-0.044891,1.219622,-0.492705,-0.773723,-0.531178,-0.061816,1.428292,-0.095452,0.686064,0.595198,-0.350596,0.450259,0.157773,1.287124,0.104,0.315814,-0.172745,0.309521,-0.186855,-0.320906,-0.427844,0.55432,0.729028,-0.792872,-0.118506,1.893383,1.92051,3.771574,-0.529252,-0.503228,-0.616582,-0.453017,-0.425781,0.0291,0,0.563545,0,-0.125614,1
4,0,0,-0.480942,-0.176741,0.251678,-0.288127,0.317407,0.711998,-1.807937,-0.394468,-0.19701,-0.213488,-0.38788,-0.187623,1.490789,0.59918,1.106106,0.808672,-0.020759,-0.242595,-0.181379,-2.216242,-0.295347,-0.401574,-0.26173,-0.250199,-0.197574,-0.026165,-0.158966,-0.188757,-0.421131,-0.191317,-0.36423,0.052483,-0.230294,-0.197787,-0.287348,-0.005362,-0.316904,-0.30845,-0.501439,0.42632,0.668781,0.40625,1.175208,-0.817385,-0.250891,0,-0.305582,0,-0.150724,0
7,0,0,-0.594148,-0.160141,-0.564877,-1.33911,-1.231211,-1.960623,-0.732013,-0.435217,-0.203924,-0.221863,-0.196218,-0.694754,-0.762902,-0.79811,-1.115052,-1.045613,0.95743,0.260851,-0.151886,-0.992046,-0.284579,0.067871,-0.265996,-0.275767,-0.220918,-0.320557,-0.16869,-0.283874,-0.450612,0.114736,-0.07478,-0.483929,-0.258943,-0.219288,1.832567,-0.030644,-0.350304,-0.334423,-0.699245,-0.051466,-0.418065,-0.073982,-0.073916,0.276935,-0.263096,0,-0.308074,0,-0.143175,3
6,1,1,2.710322,1.047431,-0.413088,-1.119589,0.199739,-0.389142,-1.317978,-0.315159,0.033451,-0.006373,-0.322649,-0.098716,1.616144,0.115297,0.318391,0.803094,0.134495,-0.159505,-0.129766,-0.318051,-0.0386,0.533315,0.024379,0.093727,0.308213,4.213319,0.322364,2.070327,-0.288192,0.598057,0.605652,4.378575,0.176917,0.256766,-0.647267,-0.112477,-0.25741,-0.24528,-0.529491,-0.503702,-0.596503,-0.591635,-0.318652,-0.073809,-0.135488,0,-0.30959,0,-0.130314,1
7,0,0,0.94587,0.094825,-0.719504,2.85339,1.884104,2.277484,-0.77836,-0.418855,-0.190582,-0.210867,0.317082,-0.14016,0.040538,-1.185687,-0.669524,-0.44457,0.687082,0.391317,-0.038451,-0.242399,-0.293011,0.00978,-0.275061,-0.271075,-0.212128,0.405691,-0.131224,1.068007,-0.455824,0.033836,-0.161695,-0.121486,-0.251954,-0.217107,-0.554567,-0.094079,-0.355501,-0.337996,-0.709569,0.117164,-0.997987,-0.200277,-0.109318,-0.16056,-0.263143,0,-0.316793,0,-0.050582,2
2,1,0,-0.619945,-0.178526,0.033413,-0.198663,-0.703554,-0.029817,1.851862,1.784497,-0.165103,-0.126336,0.04041,-0.320554,-0.399431,-0.156451,0.052906,-0.136746,-0.329696,1.308999,-0.204255,-0.146114,-0.127654,-0.357973,-0.102393,-0.068724,-0.13998,-0.432474,-0.156751,-0.275132,0.448897,-0.442049,-0.567563,-0.554917,-0.082211,-0.352293,-0.792872,-0.118506,0.123714,0.138746,2.255411,0.778911,-0.783051,0.530985,-0.457635,-0.731126,0.113659,0,2.891156,0,-0.125662,1
7,1,0,0.241313,-0.009596,-0.592291,-0.456218,-0.299029,-0.586829,0.257838,-0.312195,-0.1167,-0.126871,-0.237653,-0.22494,1.44041,-0.232553,-0.193067,-0.052046,0.198661,-0.117305,-0.128065,-0.208011,-0.1608,-0.074669,-0.141094,-0.137345,-0.097852,0.331484,-0.085671,0.013561,-0.265613,-0.08573,-0.098436,0.326569,-0.195851,-0.094433,-0.208991,-0.082416,-0.221625,-0.203059,-0.57678,-0.754093,-0.738441,-0.733522,-0.372797,-0.18645,-0.052639,0,-0.273166,0,-0.101859,2
4,0,0,1.523242,7.285018,-0.634677,7.394852,5.322622,7.152599,0.684898,-0.243909,-0.178859,-0.198369,1.064331,1.7998,0.992326,-0.396671,-0.146542,0.171519,-0.108706,0.838253,-0.132413,-1.824224,-0.302273,-0.324982,-0.275704,-0.272775,-0.213615,0.139278,-0.114073,1.209521,-0.429314,0.070122,0.073001,-0.27338,-0.254967,-0.211126,-0.792872,-0.118506,-0.351509,-0.334086,-0.417782,4.504109,-0.474841,2.617188,-0.085505,-0.410075,-0.275103,0,-0.300023,0,0.063164,1
2,1,0,-0.010957,-0.087455,-0.729891,-0.459149,-0.445754,0.349871,0.322394,-0.142128,-0.109977,-0.123142,-0.327043,-0.517456,0.27485,-0.769753,-0.266071,-0.026211,1.545689,0.075305,-0.150562,-0.861374,0.028008,0.166043,-0.058214,0.023594,0.102521,1.016371,-0.087429,-0.082965,-0.315397,-0.307314,1.087005,0.489423,-0.130774,-0.094457,-0.465981,-0.109762,-0.156313,-0.138349,-0.333652,-0.519032,-0.665444,-0.499642,-0.434547,0.305709,-0.214306,0,-0.289346,0,-0.151947,2
5,0,0,0.826724,0.081902,1.316412,-0.233347,-0.145873,-0.349022,-0.220534,-0.452209,-0.172485,-0.184952,-0.184943,-0.236462,0.746264,1.141316,0.352213,0.945116,-0.391842,0.349422,14.175227,-0.551886,-0.248992,0.241297,-0.17996,-0.194471,-0.141383,1.962804,-0.127806,0.342494,-0.332596,-0.165143,0.336403,0.615575,-0.18743,-0.040954,-0.06032,-0.093604,-0.335332,-0.317258,-0.670835,-0.268641,0.534953,-0.307861,-0.441337,0.210615,-0.256622,0,-0.295185,0,-0.138904,3
3,0,0,-0.086968,-0.052684,0.694855,-0.237314,-1.369093,-1.455698,-0.546622,-0.160431,-0.163226,-0.175089,0.163004,-0.511781,-0.547186,-0.265984,-0.866506,-0.779624,1.116722,0.498187,-0.089024,0.624167,-0.149893,0.147167,-0.133603,-0.215436,-0.168053,-0.020082,-0.151662,-0.200871,-0.347069,-0.329621,-0.354927,-0.374938,-0.196171,-0.137473,-0.792872,-0.118506,-0.264406,-0.246009,-0.019761,1.082956,-0.057135,0.819436,-0.458359,0.505591,0.05071,0,-0.219103,0,-0.095555,2
9,0,0,0.063254,-0.084216,0.36358,0.37726,0.908377,0.316021,0.617032,-0.332505,-0.166096,-0.184543,0.163659,1.134632,-1.686965,0.450826,-0.312811,-0.275905,-0.467225,-0.808063,-0.048471,1.655792,-0.29328,-0.4323,-0.260225,-0.266165,-0.234556,-0.726866,-0.120503,0.034811,-0.420698,0.410082,0.400459,-0.321249,-0.244326,-0.212166,-0.792872,-0.118506,-0.289651,-0.280781,-0.48469,-0.043801,-0.503228,-0.201836,0.742143,0.088587,-0.262156,0,-0.290964,1,-0.190152,1
3,1,0,-0.226752,-0.12274,-0.727006,-0.486906,-0.195586,-0.721787,-1.122656,-0.141186,-0.121694,-0.133169,-0.090151,-0.112989,-0.303407,0.007531,-0.184062,0.151188,0.447246,-0.258793,-0.147538,-0.586274,-0.194542,-0.333056,-0.158351,-0.168868,-0.163228,-0.352186,-0.108141,-0.164363,-0.306514,-0.085433,-0.126079,-0.302595,-0.165521,-0.091893,-0.169537,-0.044371,-0.106039,-0.086322,-0.098881,-0.360622,-0.203129,-0.455985,-0.476468,0.027911,-0.224105,0,-0.213674,0,-0.01885,3
7,0,0,-0.701656,-0.232837,-0.078489,-0.442442,-0.255274,0.113485,0.888496,-0.269469,-0.198707,-0.213892,-0.361579,-0.470681,-0.913194,0.1355,-0.533163,-0.715109,-0.784912,-0.570878,-0.102258,-0.139236,-0.281832,-0.469987,-0.250053,-0.261493,-0.223572,-0.596701,-0.166604,-0.282794,-0.40775,-0.27192,-0.009927,-0.509827,-0.251151,-0.218973,-0.792872,-0.118506,-0.155943,-0.13814,-0.322069,-0.503702,0.498454,-0.611904,-0.404487,0.772591,-0.241618,0,-0.218546,0,0.157606,1
5,0,0,-0.49846,-0.170413,1.214481,-0.239439,-0.444171,-0.159059,0.979536,-0.407503,-0.194012,-0.21127,0.156205,-0.274467,0.983197,0.036658,0.424466,0.698284,2.155037,1.148389,-0.110766,-0.263031,-0.288884,-0.39194,-0.259226,-0.249258,-0.196576,-0.150247,-0.148361,-0.14367,-0.437663,0.369335,0.159118,-0.521829,-0.232134,-0.191325,2.5151,-0.008947,-0.293993,-0.283298,-0.461227,0.117164,1.816458,0.214469,-0.249478,-0.025342,-0.272641,0,-0.274772,0,-0.143255,4
7,1,0,2.212981,0.414373,-0.714318,-0.600877,0.72685,0.145622,-1.372602,-0.220108,0.245724,0.312377,1.245849,-0.440759,-0.540593,-1.655753,-0.829307,-1.087448,0.092092,1.597913,-0.201986,-0.551886,1.064334,1.910956,-0.012167,0.322587,0.277698,1.558928,-0.083822,-0.107129,0.886091,-0.224926,-0.354662,-0.2166,0.207469,0.423004,0.452928,-0.019076,-0.117051,-0.134994,-0.585323,-0.935498,-0.997987,-0.85202,-0.486428,-0.97696,0.858711,0,0.410158,0,-0.076169,3
9,0,0,0.133446,-0.062421,-0.690074,0.106158,0.918895,0.291408,-0.49862,-0.449348,-0.190244,-0.208495,-0.257266,-0.597249,-0.693674,-1.568644,-0.985446,-0.985061,-0.43088,-0.257575,-0.051969,-0.152991,-0.2336,0.656788,-0.264192,-0.257133,-0.206678,0.104,-0.15323,-0.000224,-0.444649,-0.257643,-0.19678,0.297476,-0.234132,-0.187447,-0.792872,-0.118506,-0.341199,-0.323443,-0.70241,-0.432162,-0.028747,-0.36867,-0.342556,0.460498,-0.090221,0,-0.314176,0,-0.086304,2
0,1,0,-0.213013,-0.141852,0.070714,1.314787,1.891361,2.628357,-1.23687,1.243964,0.183629,0.173825,-0.234135,0.076346,1.542435,0.493225,1.482222,1.964004,0.67564,-0.008821,0.006734,0.864879,0.083307,-0.385178,0.24048,0.636775,0.520286,0.061423,0.268662,-0.090136,0.015841,0.001416,-0.024545,-0.109345,0.534262,1.337908,-0.313708,-0.093903,0.821955,0.848258,1.279936,-0.621232,-0.876325,-0.58228,-0.47022,-0.706463,-0.069551,0,-0.115383,0,-0.122659,2
9,1,0,0.159903,-0.019954,-0.738547,-0.548331,-0.160966,-0.72714,-0.536691,-0.333671,-0.162488,-0.180317,-0.064219,0.036966,0.58659,-0.094844,0.043741,0.484554,1.313481,0.072047,-0.102353,0.115232,-0.265176,-0.270324,-0.236576,-0.228691,-0.171552,0.14901,-0.162148,-0.242651,-0.452797,-0.209757,-0.278379,-0.107799,-0.205757,-0.1705,-0.097059,-0.069327,-0.291611,-0.273251,-0.534122,-0.214986,-0.487007,-0.356196,-0.439345,0.555224,-0.210106,0,-0.315506,0,-0.089561,3
8,1,0,-0.143242,-0.054426,1.06934,-0.447711,-0.377627,-0.682298,-0.488688,-0.336349,-0.163156,-0.165653,-0.288887,0.855873,-0.195549,0.752652,1.661945,-0.050432,-0.905391,-0.522497,-0.043934,-0.428091,-0.280585,-0.415336,-0.238866,-0.206684,-0.20752,-0.436124,-0.166676,-0.278308,-0.218523,-0.454541,-0.606634,0.115829,-0.191643,-0.111324,1.130384,0.276484,-0.254498,-0.23746,-0.509993,-0.455157,-0.239628,-0.415446,-0.372525,0.350005,-0.262532,0,-0.246662,0,0.10376,3
2,0,0,-0.592469,-0.1682,-0.699307,-0.457761,0.537008,-0.008992,0.79249,-0.391735,-0.201364,-0.219533,-0.429505,-0.702493,-0.54203,-0.201025,-0.854124,-1.177359,0.052381,-0.281903,-0.178921,-0.902639,-0.250863,0.04249,-0.225335,-0.256086,-0.204332,-0.127134,-0.149007,-0.054381,-0.437626,-0.119339,-0.02933,0.087013,-0.229177,-0.178267,-0.792872,-0.118506,-0.324667,-0.312294,-0.238878,2.51887,1.767794,2.324059,0.849979,0.898852,-0.245244,0,-0.311212,0,-0.1617,3
9,1,0,-0.250689,-0.126082,-0.623598,1.860932,1.589858,2.34708,0.045964,0.689149,0.076854,0.090865,0.009819,0.199991,-0.547947,-0.425707,-0.165034,-0.273997,-0.432001,-0.374432,0.204678,0.727329,-0.038757,-0.398021,-0.053256,-0.014007,-0.128014,-0.495732,-0.070801,-0.231453,0.071165,-0.257048,-0.218575,-0.377282,-0.062138,-0.044884,-0.184732,0.043273,0.559429,0.50798,0.43883,-0.754093,-1.08315,-0.735081,0.252127,-1.019476,0.250831,0,0.160964,0,0.178767,1
3,0,0,-0.192496,-0.11778,1.341895,0.102895,-0.249016,-0.722663,-1.230248,-0.117075,-0.15742,-0.164903,-0.009264,-0.64282,-0.801278,-1.184781,-1.081766,-1.075632,0.292217,0.312581,-0.123433,-0.331806,0.089577,0.738564,-0.104838,-0.188062,-0.156793,-0.079691,-0.165744,-0.276704,-0.292425,-0.423906,-0.40596,-0.339192,-0.178224,-0.201517,-0.792872,-0.118506,-0.227467,-0.209178,0.039541,0.633276,0.101026,0.387539,-0.426217,0.957136,0.031919,0,-0.189016,0,-0.101483,2
7,1,0,3.643452,0.586274,-0.419928,0.248722,-0.139061,0.201773,0.403502,-0.382206,0.156771,0.178266,0.061125,0.117274,0.468335,-0.353229,0.01544,0.268696,0.648941,0.208116,-0.110482,-0.489989,0.069259,0.706846,0.052478,0.148206,0.197035,2.691484,-0.138142,-0.167769,0.132383,-0.27073,-0.299111,1.261205,0.086659,0.286572,-0.359063,-0.085009,-0.233122,-0.214197,-0.642285,-0.871623,-0.531616,-0.839547,-0.479727,-0.081049,0.266333,0,-0.249054,0,-0.07921,1
4,0,0,-0.446446,-0.158206,-0.737032,0.33184,0.478585,1.302235,-0.207292,-0.121856,-0.167999,-0.176388,-0.400165,-0.688735,-1.061963,-1.797584,-1.237691,-1.074898,-1.336601,-0.651046,-0.092333,-1.494104,0.203438,0.608082,-0.220074,-0.227158,-0.236483,-0.658742,-0.111377,-0.135484,-0.257807,-0.223737,-0.132458,0.245837,-0.166062,-0.050777,1.067188,0.179906,-0.167405,-0.163816,-0.017989,0.009854,-0.150409,-0.298506,0.220437,-0.562042,-0.228361,0,-0.267113,1,-0.190152,2
3,1,0,-0.346978,-0.167719,-0.725275,-0.154109,0.222088,-0.220821,-1.124311,1.961295,0.944818,1.086275,0.343696,0.447279,1.152929,0.752833,0.432506,1.171691,0.647147,0.663608,-0.072292,-0.469356,0.590049,-0.443678,1.036864,1.044027,1.234028,-0.267031,0.771348,-0.179687,2.658409,-0.212732,-0.29406,-0.500586,-0.144232,0.06087,0.593487,-0.022688,4.301458,3.8887,2.282287,-0.961048,-0.868214,-0.892559,0.400617,-1.59133,0.376729,0,5.52387,0,-0.090539,1
8,0,0,-0.501039,-0.183881,0.030089,-0.401579,0.261005,-0.063211,-0.245363,-0.280657,-0.174366,-0.173934,-0.335942,1.677016,2.67562,2.314829,3.505809,3.103922,-0.489436,-0.346938,-0.132602,-0.249276,-0.293512,-0.492648,-0.243719,-0.212875,-0.179183,-0.354619,-0.16846,-0.28741,-0.167898,-0.031896,-0.14495,-0.213335,-0.205243,-0.141826,1.790922,0.031501,-0.165558,-0.148052,-0.364611,-0.539472,-0.239628,-0.498083,-0.410191,0.041776,-0.277348,0,-0.162069,0,-0.106578,4
2,0,0,-0.435287,0.014176,0.620623,0.654401,-0.912778,0.393882,0.007893,-0.172583,-0.193314,-0.201927,-0.366602,-0.655546,-1.40464,-0.123292,-1.215661,-1.164294,-1.41019,-1.380959,-0.19017,-1.095209,-0.143418,0.638032,-0.115023,-0.260548,-0.297604,-1.826577,-0.059885,0.616027,-0.204653,-0.327836,-0.278644,0.021809,-0.275805,-0.072116,0.086117,0.053361,-0.305377,-0.287337,-0.084598,2.181609,0.311906,2.150988,-0.407565,2.320175,0.033798,0,-0.231609,1,-0.190152,4
1,1,1,0.762052,0.027441,-0.47941,1.233207,1.265228,1.500694,-0.170876,5.026946,11.772628,11.653784,0.194485,0.627501,1.595096,0.640402,0.666634,1.007723,2.408558,0.434004,-0.108781,0.383454,6.797293,-0.287655,9.711258,11.537934,13.62592,0.529773,6.088276,-0.030871,2.128419,0.048707,-0.110397,-0.095155,12.207956,8.295047,-0.603743,-0.106775,5.944294,11.521097,4.421164,-1.042808,-1.022319,-0.861376,-0.470311,-0.652842,1.479774,0,0.756667,0,-0.079197,1
