@relation 'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,47,49,45'

@attribute numberOfAnalystOpinions numeric
@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
2.235817,3,1,1,3.160986,0.990817,-0.087989,-0.31316,-0.149899,1.86797,1.858404,0.463512,-0.089745,-0.035554,-0.868811,-0.220156,0.053799,0.653421,0.451159,7.878834,3.559259,2.558076,1.372744,1.267634,0.936695,3.032277,1.12818,0.295324,-0.40256,-0.421437,0.573613,1.768718,1.189109,-0.432239,-0.091899,0.145108,0.16599,-0.228082,-0.865708,-0.594427,-0.908631,-0.533686,-0.966027,6.249251,0,-0.196132,0,0.039749,2
-0.917367,9,0,0,-0.219723,-0.196937,-0.554667,-0.193727,-0.299569,-0.144526,-0.160086,-0.185107,-0.08539,0.147691,0.230197,0.05288,0.054136,0.422512,0.226888,-0.277716,-0.263171,-0.247075,-0.220118,-0.136606,-0.061044,-0.269131,-0.223243,-0.333919,-0.334386,-0.314653,-0.260006,-0.213507,-0.146751,-0.656452,-0.13082,-0.199481,-0.180141,-0.399653,-0.603797,-0.479373,-0.542695,-0.446127,0.584072,-0.318641,0,-0.25762,0,-0.104258,0
0.780501,6,0,0,0.286633,-0.048101,-0.020423,0.760349,-0.258822,-0.0468,-0.068513,0.812452,-0.065282,-0.281044,0.599684,-0.49218,0.052464,-1.54625,-0.61264,-0.269855,-0.271351,-0.216192,-0.30325,-0.226839,-0.330686,-0.088404,0.007106,-0.387154,0.366942,0.22456,-0.329518,-0.232043,-0.179023,-0.656452,-0.13082,-0.164964,-0.148709,-0.284879,-0.391957,0.259198,-0.553458,-0.26899,0.338655,-0.292964,0,-0.295564,1,-0.200518,1
0.901778,7,0,0,0.762556,0.466174,-0.248088,1.125592,-0.330887,-0.129125,-0.146221,-0.201908,-0.087113,0.05779,-0.520169,0.004293,0.054259,0.540929,0.103051,-0.23194,0.401105,-0.251563,-0.188741,-0.129628,0.473189,-0.306502,-0.269975,-0.36976,-0.195426,-0.311767,0.986734,-0.165153,-0.279639,-0.656452,-0.13082,-0.277073,-0.258499,-0.463555,-0.0222,-0.457104,-0.092001,-0.529387,1.296303,-0.081562,0,-0.308375,0,-0.068454,2
0.416672,9,1,0,0.084951,-0.014679,1.391657,-0.293717,-0.204787,-0.081719,-0.086338,2.295822,-0.083313,0.182588,0.632361,0.080258,0.054797,0.575171,5.428292,-0.186724,-0.151538,-0.069376,-0.120208,-0.036862,0.143556,-0.058023,0.045974,-0.128878,-0.422933,-0.516917,-0.428297,-0.035197,0.077009,-0.656452,-0.13082,-0.163747,-0.144025,-0.193043,-0.120417,0.155278,-0.165995,-0.48938,0.395102,-0.2717,0,0.711654,0,-0.093389,2
0.901778,9,0,0,-0.294835,-0.192389,1.001973,-0.633963,-0.246856,-0.151964,-0.171326,0.205803,-0.084644,-0.154648,1.044155,-0.236892,0.053464,-0.281848,-0.385932,-0.300121,-0.315762,-0.256393,-0.265333,-0.189576,-0.233438,-0.226084,-0.167197,-0.371524,-0.324721,-0.443323,-0.428504,-0.220037,-0.150433,-0.656452,-0.13082,-0.181336,-0.161957,-0.309708,-0.374625,-0.219574,-0.397396,-0.378308,0.209168,-0.342569,0,-0.201046,1,-0.200518,2
0.052843,1,0,0,-0.280742,-0.095213,-0.691506,0.125687,-0.257177,-0.156343,-0.173984,-0.373678,-0.091273,-0.26861,0.933793,-0.142861,0.053588,-0.221048,-0.293678,-0.217918,-0.080776,-0.092859,-0.223237,-0.267394,-0.562439,-0.071372,0.26552,-0.300334,0.154585,0.019409,0.504627,-0.23002,-0.193756,-0.656452,-0.13082,-0.228695,-0.215889,-0.253062,0.31867,0.066204,0.524172,-0.311892,0.814253,-0.217624,0,-0.294165,1,-0.200518,1
1.508159,2,1,0,-0.183043,-0.188191,0.797703,0.203457,0.449557,0.10365,0.679626,-0.354767,-0.091019,-0.041724,-0.923831,-0.156421,0.053845,-0.066523,-0.007808,5.265637,0.786816,1.356856,1.86409,0.985818,0.203547,4.269132,0.611023,9.203188,-0.280578,-0.377184,0.630125,3.387033,0.120879,-0.28127,-0.119599,0.660895,0.682427,0.427959,-0.732827,-0.572158,-0.775441,-0.531581,-0.215622,2.769928,0,1.205737,0,-0.158984,2
-0.310986,6,0,0,0.319161,-0.010784,0.137755,-0.761728,-0.352889,-0.142193,-0.164901,-0.083038,-0.062611,0.552071,1.49532,0.354066,0.055855,0.696881,0.159641,-0.317716,-0.286877,-0.289332,-0.250012,-0.155274,0.101247,-0.161458,0.676009,-0.40022,1.852398,1.658451,0.098468,-0.230719,-0.186066,-0.656452,-0.13082,-0.274735,-0.260688,-0.379128,1.108255,1.858815,1.539915,0.492901,0.400036,-0.373611,0,-0.311888,0,-0.020708,0
3.206028,9,1,0,3.036321,1.130592,1.666112,-0.370099,-0.22702,0.75135,0.729626,0.642115,-0.058557,0.13239,1.059393,-0.002888,0.054254,0.251086,0.185519,0.031102,0.003587,0.453278,0.024491,0.115677,0.291954,1.030562,0.923784,-0.232081,-0.292071,-0.407488,0.364615,0.454589,0.730692,-0.656452,-0.13082,-0.093742,-0.073334,-0.403332,-0.888818,-0.857937,-0.924776,-0.530616,0.054033,0.132116,0,-0.276975,0,0.329133,1
-0.796091,7,0,0,1.014744,0.218938,0.572483,0.729796,-0.36908,-0.111449,-0.126245,-0.176393,-0.076017,0.154528,0.058562,0.160925,0.054907,0.230563,0.023175,-0.278748,-0.02243,-0.256411,-0.20586,-0.137403,0.293848,-0.281554,-0.124315,-0.332138,-0.203262,0.129801,1.105015,-0.212337,-0.161461,-0.656452,-0.13082,-0.27208,-0.255207,-0.519065,-0.935037,-0.883916,-0.954374,-0.403049,0.685905,-0.275276,0,-0.304495,0,0.017209,1
3.084752,1,0,0,-0.282037,-0.161731,0.354595,-0.53675,0.668959,-0.061105,-0.091585,-0.126693,-0.081798,0.683195,1.098705,-0.184479,0.05356,0.059577,0.787624,-0.211962,-0.329299,-0.062957,-0.234525,0.163041,-0.035785,0.271034,-0.137436,-0.391269,1.690192,1.435984,-0.36186,-0.097111,0.001495,-0.656452,-0.13082,0.303306,0.322128,0.838654,-0.311073,-0.527621,-0.362417,-0.492626,0.183574,-0.282118,0,-0.297194,0,-0.145831,1
-0.553538,6,0,0,-0.384649,-0.241228,-0.587141,2.053281,0.004531,-0.164453,-0.1854,0.310109,0.241637,-0.081179,-1.245873,-0.290513,-0.212009,-5.516587,-3.136348,-0.328279,-0.365598,-0.32876,-0.294959,-0.217184,-0.308584,-0.288367,-0.267202,-0.392508,0.247573,0.185117,-0.467283,-0.275659,-0.239203,-0.656452,-0.13082,-0.123383,-0.208,0.385216,1.006186,0.552399,1.371746,1.04879,-2.481532,-0.374797,0,-0.114337,1,-0.200518,2
-1.281196,7,0,0,0.282215,-0.016241,0.056047,-0.41315,-0.37928,-0.163387,-0.182098,-0.038714,-0.088689,0.04179,-0.306521,-0.082814,0.05417,0.694686,0.42033,-0.307169,0.303079,-0.298056,-0.257092,-0.171431,0.312161,-0.306368,-0.177049,-0.385209,-0.323154,-0.447892,0.00364,-0.254842,-0.19774,-0.217924,-0.097862,-0.297397,-0.277646,-0.525545,-0.507506,-0.724326,-0.635524,-0.207838,0.094647,-0.360743,0,-0.306368,0,-0.098793,3
-0.432262,10,1,0,-0.108389,-0.174069,0.056047,-0.886716,-0.164141,-0.081112,-0.02525,-0.296078,-0.080483,0.140312,0.282339,0.396289,0.054904,-0.003967,0.024781,-0.153082,-0.204249,-0.067693,0.072894,-0.031207,0.019786,-0.304541,-0.294314,0.637072,-0.503122,-0.549145,0.214709,0.062511,-0.280185,0.783187,-0.026156,-0.070799,-0.050916,0.068108,-0.058791,0.489305,-0.211737,-0.532897,0.109505,-0.286997,0,-0.049207,0,-0.100687,1
0.901778,6,0,0,-0.177521,-0.159375,0.302218,1.500556,-0.314069,-0.148222,-0.170577,-0.140647,0.0944,-0.081179,-1.245873,-0.290513,0.012705,-2.502041,-0.785524,-0.327094,-0.362274,-0.336624,-0.308765,-0.230811,-0.43046,-0.165076,0.085918,-0.394892,1.57239,1.330883,-0.255322,-0.298648,-0.251212,-0.656452,-0.13082,-0.231604,-0.236257,-0.163667,1.021593,1.595305,0.766336,-0.327158,1.160961,-0.374719,0,-0.307314,1,-0.200518,0
0.780501,8,1,0,0.323198,0.087617,-0.640565,-0.449258,-0.101106,0.270516,0.50811,1.06809,-0.062296,0.114174,0.93761,0.685758,0.056117,0.182055,0.327284,-0.022495,-0.226916,0.303904,0.579884,0.266033,0.1284,0.143439,-0.115788,2.767541,-0.393156,-0.522449,-0.348349,0.537658,0.846674,0.806389,0.047956,0.17052,0.1914,-0.323569,-0.967776,-1.106601,-0.959755,-0.533949,0.278032,-0.287775,0,4.066705,0,-0.034212,1
-0.796091,8,0,0,-0.350178,-0.200657,0.367166,0.236788,-0.325186,-0.161345,-0.172714,-0.330047,-0.067163,-0.200211,0.558669,0.433931,0.054681,-0.20283,-0.185585,-0.319909,-0.346413,-0.302327,-0.252097,-0.185648,-0.22586,-0.30812,-0.294231,-0.275418,-0.491368,0.161547,-0.289337,-0.250901,-0.25022,0.239812,-0.13082,-0.209384,-0.195754,-0.410032,-0.594168,-0.323494,-0.396051,0.78462,0.600015,-0.375302,0,-0.193891,1,-0.200518,3
1.14433,7,1,1,0.120374,0.005449,-0.668931,0.006254,-0.180394,-0.026795,-0.043316,0.013747,-0.081395,0.219889,-0.089409,0.18862,0.054995,1.487063,0.365384,-0.160288,-0.198,-0.135984,-0.040504,0.014404,0.113245,-0.30536,-0.294603,-0.388986,-0.218412,-0.338944,-0.15463,-0.036779,-0.082528,-0.326569,-0.100441,-0.091057,-0.087412,-0.03321,-0.155081,0.314869,-0.231918,0.345682,-0.627019,0.043208,0,-0.305596,0,-0.074881,3
-0.310986,8,0,0,-0.290988,-0.200996,0.831225,0.093746,-0.277637,-0.152967,-0.155784,-0.321769,-0.074595,0.164248,0.732124,0.5754,0.055027,-0.078266,-0.038907,-0.304129,-0.317667,-0.271962,-0.209805,-0.158884,-0.13619,-0.305986,-0.291209,-0.167232,-0.175836,-0.324513,-0.128326,-0.205052,-0.136733,2.182192,0.115413,-0.194534,-0.176209,-0.313232,-0.295666,0.036513,0.089622,-0.381291,1.099579,-0.372153,0,-0.194302,0,-0.080873,3
0.659225,8,1,0,-0.334752,-0.207029,-0.250248,-0.171507,0.453361,-0.105937,-0.075041,-0.306849,-0.07462,0.010273,0.5183,0.529247,0.054577,-0.148614,-0.10097,-0.245064,-0.340499,-0.179994,-0.075273,-0.152183,-0.194918,-0.28889,-0.293403,0.255055,-0.130387,0.293585,-0.292921,-0.071056,-0.05963,2.125306,0.595419,0.40026,0.4207,0.170369,-0.730901,-0.791131,-0.717591,-0.522017,0.33589,-0.371434,0,0.318003,0,0.159657,1
-0.796091,7,0,0,-0.309233,-0.23324,-0.548382,-0.021521,-0.268991,-0.149848,-0.1688,-0.146636,-0.086541,0.084269,-0.221203,0.024913,0.054674,0.694466,0.192868,-0.286767,-0.309265,-0.276953,-0.232274,-0.154849,-0.150714,-0.229258,-0.200808,-0.367324,0.093463,0.258711,-0.379975,-0.226199,-0.17694,-0.209141,-0.090213,-0.145661,-0.126753,-0.39091,-0.769417,-0.650098,-0.806384,-0.40647,0.724838,-0.312868,0,-0.250203,0,-0.075344,3
-0.310986,7,0,0,0.489762,0.03795,-0.228752,0.028474,-0.356763,-0.105549,-0.119182,0.168361,-0.085385,0.109027,-0.173993,0.00201,0.054509,1.026672,0.580101,-0.206203,0.096611,-0.194909,-0.167956,-0.091549,0.352576,-0.245119,-0.074685,-0.30912,-0.289981,-0.265349,-0.076403,-0.16542,-0.107337,-0.132515,-0.08291,-0.248137,-0.229025,-0.484504,-0.767491,-0.308648,-0.802348,-0.404979,-0.471179,-0.145705,0,-0.27186,0,-0.077602,2
0.052843,5,1,0,0.00485,-0.131878,-0.694159,-0.472867,-0.144647,0.113589,0.126985,-0.276784,-0.084109,0.15628,-0.030719,0.036916,0.05475,-0.125787,0.034722,0.145995,-0.182006,0.218905,0.172202,0.254527,0.070304,1.735275,0.424632,0.648516,-0.242443,-0.376943,0.335603,0.133817,0.747498,0.197232,-0.060741,0.238001,0.255867,-0.189723,-0.884966,-0.531333,-0.92074,0.377354,-1.656244,-0.132216,0,-0.085963,0,-0.087472,4
0.780501,2,1,0,0.039549,-0.128309,-0.49391,0.549258,-0.000745,-0.050503,-0.053638,1.325904,-0.084358,-0.04067,0.968995,0.048284,0.054558,0.651116,0.046403,-0.119374,-0.161099,0.113503,-0.068188,-0.148747,-0.158292,-0.065744,-0.076672,-0.127651,-0.258115,-0.221337,-0.409019,-0.075324,-0.011863,-0.149585,0.11511,-0.094262,-0.073161,0.07245,0.072165,-0.178749,-0.112181,-0.513156,0.509515,-0.135987,0,0.414397,0,0.463354,1
-0.310986,6,0,0,-0.380688,-0.191503,-0.51748,0.779791,-0.192615,-0.163729,-0.18658,-0.303911,0.041576,-0.081179,-1.245873,-0.290513,-0.557329,-3.429627,-1.036697,-0.328178,-0.365515,-0.338398,-0.312714,-0.237273,-0.330686,-0.166973,-0.141658,-0.398503,4.741816,4.361006,-0.412923,-0.300233,-0.251067,-0.656452,-0.13082,-0.129325,-0.179576,0.506293,1.372092,3.410184,1.031371,-0.422965,0.554032,-0.375127,0,-0.305324,1,-0.200518,1
-0.068433,3,1,0,-0.205516,-0.149113,-0.534648,-0.874218,-0.110513,-0.077561,-0.057511,-0.343994,-0.092017,-0.058731,-1.022801,-0.197768,0.053786,0.058589,-0.056565,1.286158,0.600558,0.017956,0.156303,-0.041245,-0.071148,0.027955,-0.119223,0.234356,-0.349013,-0.253324,0.346532,0.079949,0.12653,0.952879,-0.00053,-0.014441,-0.0003,-0.076389,-0.615352,-0.249265,-0.565566,-0.329878,-0.138841,2.303427,0,-0.17703,0,-0.089357,3
0.659225,3,1,0,0.057146,-0.079797,-0.466454,-1.226962,-0.149727,0.028582,0.046207,1.532192,-0.087707,0.10988,-0.188849,0.002902,0.054484,0.901121,3.420237,0.259546,0.009013,0.260705,0.221055,0.256853,0.251539,-0.171954,-0.220221,0.109127,-0.436516,-0.483728,-0.413687,0.176576,0.24973,1.091451,-0.033085,0.032201,0.052532,-0.150531,-0.6712,-0.401433,-0.731045,-0.530966,-0.448405,0.359671,0,1.147693,0,-0.123103,3
-1.038644,0,0,0,-0.347169,-0.22854,-0.34935,0.722852,-0.263184,-0.158748,-0.16822,-0.239048,-0.091876,-0.074652,-0.883373,-0.178206,0.053808,0.008325,-0.068807,-0.101653,-0.029787,-0.240244,-0.197205,-0.175802,-0.195549,-0.281532,-0.259875,-0.250231,-0.401776,-0.373336,-0.385631,-0.215106,-0.20782,-0.656452,-0.13082,-0.162642,-0.16538,-0.358702,-0.624981,-0.412567,-0.604581,-0.391292,-0.148059,-0.145705,0,-0.016709,0,0.109267,1
0.780501,2,1,0,0.142466,-0.095773,-0.674774,-0.372876,0.122533,0.616691,0.653528,0.697234,-0.086521,0.051945,-0.348241,-0.090736,0.054208,1.084399,1.013365,1.398845,-0.038525,1.123622,0.711888,0.708475,0.067147,0.704015,-0.126798,0.518592,-0.40909,-0.387766,-0.34776,0.642669,0.523495,-0.182993,-0.079957,0.823934,0.847055,0.130719,-0.90615,-0.479373,-0.936884,-0.537985,0.158035,6.696315,0,0.952744,0,-0.047833,1
-0.674815,8,0,0,-0.33121,-0.222243,-0.24512,0.414548,-0.23409,-0.155694,-0.16496,-0.337481,-0.06522,-0.000037,0.811424,0.595053,0.054438,-0.192075,-0.157135,-0.316742,-0.345153,-0.294276,-0.240218,-0.178088,-0.199338,-0.298508,-0.281813,-0.270084,-0.426329,-0.397627,-0.198746,-0.234107,-0.188989,1.044797,0.530094,-0.171283,-0.151394,0.259657,1.383647,2.133459,2.119763,-0.505348,1.106629,-0.376449,0,-0.229322,0,0.333457,1
1.023054,6,1,1,-0.123358,-0.156017,4.84853,0.120132,-0.030643,-0.003245,0.016021,-0.193463,-0.08846,0.092749,-0.025581,-0.012352,0.054395,0.316825,0.356623,0.266971,-0.088906,0.358293,0.201437,0.219278,0.098089,0.506731,0.039475,0.350055,-0.315318,-0.391133,-0.135782,0.043124,0.162074,-0.578848,-0.126988,0.158672,0.179526,-0.170266,-0.821414,-0.828245,-0.802348,-0.523421,-0.124363,0.651234,0,0.074795,0,-0.129807,1
-1.281196,8,0,0,-0.327668,-0.216179,0.619622,0.179849,-0.279906,-0.162798,-0.167652,-0.347805,-0.074201,-0.539773,0.228436,0.266127,0.05368,-0.311151,-0.301975,-0.313121,-0.325139,-0.295644,-0.245416,-0.209011,-0.329423,-0.297185,-0.258137,-0.222784,-0.325244,-0.339184,-0.134476,-0.245185,-0.214381,0.797392,0.014796,-0.24151,-0.225409,-0.051612,2.125087,1.446849,4.105508,-0.526667,1.194254,-0.366419,0,-0.220683,1,-0.200518,4
1.508159,9,1,1,-0.157314,-0.149288,-0.670942,0.47982,0.459082,0.003351,0.01128,-0.09291,-0.071666,-0.135486,0.353653,0.045185,0.053864,-0.223353,-0.185604,-0.202119,-0.315989,-0.128937,-0.149045,-0.213449,-0.231544,-0.186717,-0.25586,-0.015856,-0.240353,-0.113831,-0.272257,-0.139235,0.021685,0.51768,0.326844,0.242915,0.253545,0.590548,-0.282185,-0.319782,-0.400087,-0.363129,0.843154,-0.001868,0,0.020015,1,-0.200518,1
-0.796091,6,0,0,-0.298263,0.091115,-0.526646,-1.279735,-0.250835,-0.159846,-0.166272,-0.364543,-0.089348,-0.344916,0.142648,0.028979,0.053543,-0.166613,-0.444707,-0.246675,-0.108679,-0.211163,-0.195359,-0.264981,-0.642006,-0.277245,-0.206313,-0.204555,-0.407,-0.400272,0.182526,-0.229958,-0.116955,-0.656452,-0.13082,-0.23525,-0.220302,-0.135558,1.310466,0.986634,1.751136,-0.465253,1.485057,-0.250668,0,-0.259932,1,-0.200518,3
-1.038644,7,0,0,-0.055217,-0.152892,-0.642311,0.268729,-0.375967,-0.162487,-0.181123,-0.287755,-0.088591,-0.003215,-0.486552,-0.098582,0.054072,0.089977,-0.028908,-0.304719,-0.02697,-0.299883,-0.256707,-0.174373,-0.042731,-0.301803,-0.18748,-0.382937,0.006744,0.109839,0.281019,-0.252,-0.201615,-0.656452,-0.13082,-0.288944,-0.27012,-0.523881,-0.82334,-0.872782,-0.826565,0.169685,0.058209,-0.336582,0,-0.307945,0,-0.038844,0
-0.310986,4,0,0,-0.221323,-0.168378,1.417846,-0.049296,-0.264772,-0.152326,-0.168509,-0.316074,-0.089335,0.092206,-0.321847,0.123902,0.055071,0.516346,0.087424,-0.254971,-0.147549,-0.253556,-0.183062,-0.132232,0.031152,-0.200519,-0.006719,-0.318922,-0.125685,-0.235286,0.047358,-0.17014,-0.180034,-0.656452,-0.13082,-0.231892,-0.224626,-0.030662,1.811178,1.76603,1.55875,0.45035,0.28698,-0.298679,0,-0.284677,0,-0.141561,3
-0.674815,2,0,0,-0.333457,-0.225438,-0.683514,1.236692,-0.191678,-0.15706,-0.160832,-0.28047,-0.091831,-0.084915,-0.979114,-0.170193,0.053684,0.00141,-0.084434,-0.032085,0.067815,-0.243171,-0.168227,-0.176517,-0.197444,-0.204324,-0.145922,-0.162564,-0.377484,-0.34207,-0.328418,-0.209932,-0.162136,0.22973,0.157273,-0.171141,-0.152129,-0.393027,-0.702013,-0.880205,-0.647632,-0.501663,0.702443,0.165295,0,-0.027597,0,0.239614,2
0.780501,3,1,1,-0.308204,-0.152553,1.39061,-1.475549,1.068125,-0.020934,0.055799,-0.361569,-0.088732,-0.404044,-0.238642,0.084173,0.054733,0.112585,-0.367384,0.426294,-0.232133,0.389521,0.534686,-1.124672,-0.491714,0.250174,-0.209666,1.085521,-0.384014,-0.412298,0.081835,0.40909,0.438694,2.029247,-0.02558,0.895551,0.583285,2.030221,-0.249446,-0.475661,-0.234608,1.896048,-1.663944,0.320796,0,0.154256,1,-0.200518,4
0.052843,1,0,0,-0.337304,-0.19148,-0.548382,2.540735,-0.080947,-0.156723,-0.175369,-0.20374,-0.084052,0.016412,0.584036,-0.020288,0.054287,-0.12897,-0.02972,-0.307999,-0.335181,-0.281882,-0.253949,-0.173811,-0.191129,-0.217446,-0.175476,-0.357506,-0.27666,-0.430817,-0.388706,-0.22589,-0.176946,-0.656452,-0.13082,-0.159743,-0.141013,0.137469,0.821308,0.125587,0.292771,-0.426035,1.264258,-0.361365,0,-0.223981,0,0.077215,0
-0.068433,2,0,0,-0.169598,-0.161964,-0.421892,0.290949,-0.245138,-0.149538,-0.160853,-0.343423,-0.091162,0.041542,-0.644447,-0.125914,0.054102,0.354578,0.11158,-0.133358,0.224111,-0.207625,-0.178324,-0.089473,0.238909,-0.238316,-0.088055,-0.263241,-0.38741,0.506191,0.485285,-0.200425,-0.152992,0.031451,-0.110567,-0.238429,-0.221009,-0.25849,0.634504,-0.134212,0.750192,-0.216612,0.973996,-0.332617,0,-0.287057,0,-0.159941,4
0.537949,7,0,0,-0.392457,1.558467,-0.690847,1.456116,9.894963,-0.149781,-0.164766,-0.264377,-0.07674,-4.621056,-3.198592,-2.256555,0.048687,-1.908965,-1.74763,-0.308363,-0.3614,-0.352999,-0.38185,-0.534083,-0.354051,-0.27984,-0.294272,-0.331383,-0.414836,-0.287476,-0.451351,-0.352294,-0.326348,-0.656452,-0.13082,0.876432,0.828966,17.12505,5.189062,-0.178749,3.346727,-0.083518,-2.860666,-0.316289,0,0.20793,1,-0.200518,3
-0.674815,7,0,0,-0.313346,-0.236785,-0.137747,-0.42426,0.101427,-0.139508,-0.160557,-0.198512,-0.078527,-0.063676,0.131286,0.032305,0.05384,-0.191965,-0.128743,-0.302007,-0.340012,-0.282808,-0.245391,-0.179738,-0.206916,-0.251852,-0.246133,-0.340274,-0.037399,-0.058034,-0.361382,-0.241294,-0.187559,-0.656452,-0.13082,-0.076592,-0.083774,0.736265,1.152549,-0.375453,0.638527,-0.209593,-0.158036,-0.324531,0,-0.218676,0,2.0521,0
1.14433,5,1,0,1.396929,0.408695,-0.668227,-0.00069,-0.244581,0.540006,0.606725,-0.141788,-0.068565,0.341835,0.796304,0.456109,0.055952,0.37115,0.076052,0.109914,-0.063896,0.51492,0.661241,0.536165,0.611483,0.093352,-0.048898,0.441086,-0.321848,-0.433943,1.267778,0.589106,0.959187,-0.322247,-0.089407,0.005363,0.026144,-0.393778,-0.961999,-0.883916,-0.975899,-0.525264,0.020523,0.444224,0,-0.227723,0,-0.03103,0
0.295396,8,0,0,-0.256022,-0.150068,-0.659293,0.552035,-0.223756,-0.129029,-0.107813,-0.312462,-0.073618,0.636485,0.266544,0.366628,0.054592,-0.159918,0.116783,-0.272075,-0.30325,-0.237438,-0.16432,-0.036108,0.045676,-0.039167,-0.031803,0.149873,1.14663,0.988644,-0.06737,-0.048861,-0.115,0.133798,-0.104503,-0.10943,-0.120961,-0.199354,-0.42277,-0.197306,-0.35569,0.021062,0.447754,-0.320721,0,-0.075998,0,-0.155391,3
0.052843,7,0,0,0.096911,-0.098292,-0.58557,0.386773,-0.321496,-0.127786,-0.140341,-0.29025,-0.09099,0.015916,-0.714998,-0.118083,0.054191,0.357761,0.15792,-0.018774,0.646083,-0.163906,-0.117784,-0.065151,0.418881,-0.268693,-0.175352,-0.295901,-0.301997,-0.228071,0.632626,-0.137013,-0.092764,-0.055354,-0.10276,-0.239203,-0.219342,-0.42608,-0.440102,-0.264111,-0.323402,-0.494732,0.338817,-0.019361,0,-0.295539,0,-0.138816,2
0.659225,7,1,0,1.178412,0.288744,-0.549797,-0.097903,-0.25765,0.285021,0.292738,0.316223,-0.082587,0.132204,-0.181421,0.006243,0.054704,0.923839,0.613463,0.290322,0.219115,0.295202,0.252636,0.332792,0.590644,-0.141289,-0.155318,-0.07749,-0.346401,-0.404602,0.08577,0.231677,0.345447,-0.2954,-0.090372,-0.078542,-0.058092,-0.385326,-0.873411,-0.78742,-0.891142,-0.525176,0.03538,0.495734,0,-0.211341,0,-0.047702,3
0.537949,7,1,1,0.479554,0.110007,2.030655,-0.463146,-0.266663,-0.009859,-0.012812,5.958721,-0.066349,0.394375,0.791342,0.442095,0.05614,1.581226,4.559463,-0.239372,-0.231431,-0.14808,-0.084075,-0.018825,0.1966,-0.172851,-0.112725,-0.160686,-0.163298,-0.301906,-0.439147,-0.071641,-0.013282,-0.347074,-0.093238,-0.162464,-0.14227,-0.403895,-0.761714,-0.798554,-0.798312,-0.525702,0.305687,-0.227343,0,0.867897,0,-0.032398,3
1.265607,6,0,0,-0.311137,-0.030154,-0.085371,1.647764,0.198416,-0.156179,-0.177566,-0.183474,0.005527,-0.081179,-1.245873,-0.290513,0.010744,-3.67612,-1.243794,-0.326851,-0.362584,-0.348098,-0.334002,-0.267449,-0.506238,-0.210087,-0.12208,-0.393709,0.755611,0.578824,-0.366496,-0.324148,-0.256903,-0.656452,-0.13082,-0.19527,-0.180289,0.832832,4.178008,0.099607,3.109945,-0.118612,-0.115199,-0.371123,0,-0.300493,1,-0.200518,1
1.265607,6,1,0,0.808072,0.145668,-0.4342,0.290949,-0.324815,-0.059124,-0.075294,0.53068,-0.071249,0.073944,0.814448,0.017475,0.054619,0.534893,0.228725,-0.258069,-0.15314,-0.181951,-0.208014,-0.139282,-0.002948,-0.065307,0.360226,-0.298907,-0.127775,-0.127299,-0.143573,-0.181903,-0.187797,-0.656452,-0.13082,-0.232724,-0.212717,-0.4686,-0.757862,-0.794843,-0.687993,-0.522719,0.6499,-0.30315,0,-0.258313,0,0.252108,1
0.17412,6,0,0,1.266322,0.274097,-0.15346,-3.082341,-0.351457,-0.121196,-0.143527,0.450225,-0.053057,-0.928882,1.580873,-1.194825,0.052353,-2.325347,-0.844415,-0.313054,-0.21745,-0.276239,-0.309194,-0.231968,-1.008265,-0.136297,1.180831,-0.392213,0.632062,0.5579,0.02432,-0.307231,-0.266903,-0.656452,-0.13082,-0.281479,-0.272914,-0.364418,2.059609,2.486043,1.491482,0.126257,0.950355,-0.368693,0,-0.309056,1,-0.200518,1
