@relation 'test_processed_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.NumericToNominal-R1-3,44,46'

@attribute sector {0,1,2,3,4,5,6,7,8,9,10}
@attribute In_SP500 {0,1}
@attribute In_NASDAQ {0,1}
@attribute currentPrice numeric
@attribute allTimeHigh numeric
@attribute allTimeLow numeric
@attribute beta numeric
@attribute averageVolume numeric
@attribute marketCap numeric
@attribute enterpriseValue numeric
@attribute priceToBook numeric
@attribute enterpriseToRevenue numeric
@attribute profitMargins numeric
@attribute grossMargins numeric
@attribute ebitdaMargins numeric
@attribute operatingMargins numeric
@attribute returnOnAssets numeric
@attribute returnOnEquity numeric
@attribute totalRevenue numeric
@attribute revenuePerShare numeric
@attribute grossProfits numeric
@attribute ebitda numeric
@attribute netIncomeToCommon numeric
@attribute trailingEps numeric
@attribute totalCash numeric
@attribute totalCashPerShare numeric
@attribute totalDebt numeric
@attribute quickRatio numeric
@attribute currentRatio numeric
@attribute bookValue numeric
@attribute operatingCashflow numeric
@attribute freeCashflow numeric
@attribute trailingAnnualDividendYield numeric
@attribute payoutRatio numeric
@attribute sharesOutstanding numeric
@attribute floatShares numeric
@attribute sharesShort numeric
@attribute sharesPercentSharesOut numeric
@attribute shortRatio numeric
@attribute shortPercentOfFloat numeric
@attribute heldPercentInsiders numeric
@attribute heldPercentInstitutions numeric
@attribute fullTimeEmployees numeric
@attribute is_Insolvent {0}
@attribute _debtToEquity numeric
@attribute has_benefits {0,1}
@attribute _PER numeric
@attribute target {0,1,2,3,4}

@data
7,1,0,1.203474,0.88174,0.388572,-1.068788,-0.097883,1.516807,0.985478,0.625347,0.302832,0.246907,-0.042891,0.556535,0.117121,0.409889,0.286176,1.056402,0.589718,0.513609,0.86381,0.660107,0.687863,-0.577112,-1.301582,1.176347,-0.618579,-1.267417,0.76486,0.840309,0.498889,-0.185918,0.007053,0.865353,0.947042,-0.413724,-1.857496,-0.647347,-1.582851,-0.561597,0.236182,1.194275,0,0.813747,0,0.561324,2
9,0,0,1.15203,1.546928,0.142225,4.995095,-0.853758,-0.494072,-0.40646,1.474254,0.539648,0.239553,0.924289,0.199066,0.131671,2.38967,0.673209,-1.033861,0.24796,-0.40724,-0.408165,-0.351722,0.133228,-0.676793,0.699835,-1.247361,0.947143,2.122469,0.002885,-0.365845,-0.356476,-0.696466,-0.591185,-2.022354,-2.127055,-0.920221,1.434593,0.137206,1.195868,0.691605,-0.348354,-1.474414,0,-1.330548,0,0.873606,0
7,1,0,0.268439,-0.186743,-1.183613,0.2243,-0.145755,0.293323,-0.10798,0.549307,0.340352,0.268398,-0.255557,0.07493,0.116857,1.387981,0.575083,0.214566,0.069843,-0.250662,-0.239666,-0.124939,0.097984,-0.356868,-1.124236,-0.550609,-0.127451,-0.108167,-0.170717,-0.243042,-0.169861,0.231343,0.051988,-0.027329,0.668108,-0.750624,-1.333116,-1.131258,-1.35981,-0.496578,0.463753,0.559985,0,-0.488505,0,0.257151,3
0,1,0,1.536078,1.335061,-1.409836,0.0401,0.302982,1.632039,1.227567,1.865824,0.128785,0.187891,0.182088,0.006105,0.112904,0.823762,1.670093,1.254234,1.029263,1.078566,0.653706,0.866546,1.303711,-0.104895,-0.848022,1.189089,-0.961209,-1.052287,0.087046,0.506355,0.457944,-0.260354,-0.061413,0.665628,0.682806,-0.208775,-1.257757,-1.01531,-1.543994,0.144942,-0.472422,1.416737,0,1.216794,0,0.566985,2
7,0,0,-1.145245,-1.089474,0.279696,-0.617496,-1.212387,-1.661231,-0.445401,-2.313694,-1.358437,-0.156268,-0.978756,-0.688583,0.092026,-0.248437,-0.308081,0.312831,1.276691,-0.321341,-0.404157,-0.381777,-0.601338,-1.694472,-1.210782,-0.977501,0.276041,-0.213581,0.703495,-0.389632,-0.29119,0.478685,-0.124848,-1.158802,-1.075035,-1.726408,-1.027398,-1.187288,-1.15463,-0.146887,-0.101892,0.122898,0,-1.44562,1,-1.599279,2
3,0,0,-0.581244,0.132546,-1.21231,-1.514553,-1.569757,-1.544066,-0.440752,-1.688352,-0.704084,-0.18613,-0.193547,0.247641,0.115644,0.286108,-0.317325,-0.837273,0.120589,-0.413721,-0.396141,-0.381915,-0.618033,-1.716958,-1.010841,-0.58571,-0.380628,0.617095,0.785204,-0.385055,-0.291761,0.254907,0.773243,-1.519339,-1.744658,-0.952847,0.795744,1.447488,1.1084,2.903258,-1.633566,-1.008211,0,-1.075171,1,-1.599279,0
7,0,0,1.942967,1.710857,-0.47547,-0.072263,-1.332936,0.759766,-0.078952,0.923736,0.553235,0.267613,-0.29081,0.1767,0.114849,0.62707,0.256245,0.135811,0.984839,-0.279543,-0.244801,-0.157816,1.626475,0.006838,0.841078,0.022456,0.134713,0.105315,1.306353,-0.249035,-0.159227,-0.620508,-0.447382,-1.01252,-0.894538,-2.170161,-1.782138,-1.671199,-1.896403,-0.51936,-0.31565,0.377358,0,-0.726706,0,0.771366,1
8,0,0,-0.49719,-1.332246,0.605702,0.262982,0.346858,0.19351,-0.219289,-0.10744,1.019385,0.613441,1.250676,2.011758,0.138856,-0.016136,0.070054,-0.3898,-1.204712,-0.312132,-0.215574,-0.214994,-0.365757,-0.664881,-1.340116,0.734208,-0.122283,-0.744052,-0.441671,-0.234501,-0.107115,1.335892,0.855648,0.847784,0.923608,0.684935,-0.168954,0.810377,-0.124211,-0.500207,0.643381,-1.207793,0,1.035982,0,0.405245,1
7,0,0,-1.414692,-0.969429,-1.21231,0.88558,-0.760846,-1.776257,-0.441403,-1.254459,-1.144758,-0.353111,-1.44316,-0.951968,0.08761,-1.277539,-1.023888,-0.239947,0.387962,-0.424895,-0.448718,-0.432442,-0.979751,-1.017117,-0.701693,-0.387999,-0.424207,-0.086726,-0.466547,-0.391592,-0.368678,1.030258,-0.401259,-0.938825,-0.885751,-0.956186,-0.054964,0.374322,0.108964,-0.141746,0.686058,0.162334,0,-0.145282,1,-1.599279,2
9,0,0,0.185263,-0.278373,-0.174591,2.617066,2.479073,0.799028,-0.134767,1.609617,5.293366,-0.151955,0.415111,-0.800069,-0.972459,-3.97245,-2.071046,-2.249638,-2.350511,-0.442583,-0.519058,-0.60553,-0.950071,0.298814,-0.517577,-1.887364,1.869643,1.863611,-1.142659,-0.468153,-0.367766,-0.696466,-0.591185,0.960252,0.884167,2.13109,1.955248,-1.12208,1.492534,-0.293659,-3.267567,-1.264578,0,-1.354155,1,-1.599279,1
