@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.rules.OneR -- -B 6','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.lazy.KStar -- -B 40 -M a','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-1151805453487947577,20251029.222,1198,300,95,205,0,31.666667,68.333333,0,0.062214,0.301949,0.388612,98.187052,99.092503,660.580234,641.32786,19.252374,2.201934,2.13776,0.064175,52.466066,0.174887,7.942421,0.097561,4,0.046332,12,0.953668,247,0.902439,37,0.25,0.097561,0.140351,0.078314,0.677747,0.251809,0.316667,0.255243,0.744757,0.683333,0.283485,0.316667,0.270004,0.066162,0.607151,0.301549,0.212464,0.316667,0.617,0,0,0,0,0,23740,499121,128247,99.666667,95.266667,?,15,16,617,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-1151805453487947577,20251029.222,1198,300,94,206,0,31.333333,68.666667,0,0.043344,0.303214,0.389242,98.598435,99.253136,660.580234,642.258447,18.321787,2.201934,2.140861,0.061073,45.270424,0.150901,6.85313,0.02439,1,0.003861,1,0.996139,258,0.97561,40,0.5,0.02439,0.046512,0.086655,0.68255,0.266519,0.313333,0.271949,0.728051,0.686667,?,0.313333,?,?,0.589979,0.307034,?,0.313333,0.721,0,0,0,0,0,23737,499121,128247,100,99.666667,?,15,15,721,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-1151805453487947577,20251029.222,1199,299,94,205,0,31.438127,68.561873,0,0.05075,0.301981,0.386997,98.241879,98.740283,657.4377,633.035997,24.401703,2.198788,2.117177,0.081611,49.830506,0.166657,7.579502,0.1,4,0.027027,7,0.972973,252,0.9,36,0.363636,0.1,0.156863,0.131962,0.653668,0.226816,0.314381,0.266716,0.733284,0.685619,?,0.314381,?,?,0.61996,0.324032,?,0.314381,1.261,0,0.03125,0,31.25,0,23728,499534,127834,99.665552,97.725753,?,15,6,1261,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1',-1151805453487947577,20251029.222,1199,299,109,190,0,36.454849,63.545151,0,0.120983,0.302088,0.387768,98.276512,98.936858,657.4377,639.079364,18.358336,2.198788,2.137389,0.061399,50.297873,0.16822,7.650592,0.05,2,0.034749,9,0.965251,250,0.95,38,0.181818,0.05,0.078431,0.027579,0.686004,0.252199,0.364548,0.245018,0.754982,0.635452,0.405898,0.364548,0.306842,0.137615,0.604094,0.310509,0.242886,0.364548,0.819,0,0.015625,0,15.625,0,23726,499534,127834,99.331104,97.926421,?,15,27,819,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,96,204,0,32,68,0,0.050648,0.2976,0.396888,96.786375,101.22184,660.315921,27395.582851,-26735.26693,2.201053,91.31861,-89.117556,61.032975,0.203443,9.242996,0,0,0,0,1,259,1,41,?,0,?,?,0.551794,0.150553,0.32,0.269705,0.730295,0.68,?,0.32,?,?,0.54277,0.253437,?,0.32,0.22,0,0,0,0,0,26002,499121,128247,91.666667,80.266667,?,15,25,220,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,96,204,0,32,68,0,0.053686,0.294267,0.392751,95.702298,100.166767,660.315921,17747.215541,-17086.89962,2.201053,59.157385,-56.956332,63.889266,0.212964,9.67556,0,0,0,0,1,259,1,41,?,0,?,?,0.645776,0.1879,0.32,0.267007,0.732993,0.68,?,0.32,?,?,0.571661,0.261426,?,0.32,0.275,0,0.015625,0,15.625,0,26011,499121,128247,94.666667,80.066667,?,15,21,275,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,88,212,0,29.333333,70.666667,0,0.02457,0.2952,0.393785,95.992345,100.411688,660.580234,17747.875691,-17087.295457,2.201934,59.159586,-56.957652,70.426225,0.234754,10.661267,0,0,0,0,1,259,1,41,?,0,?,?,0.691873,0.207571,0.293333,0.267918,0.732082,0.706667,?,0.293333,?,?,0.566801,0.260236,?,0.293333,0.425,0,0.125,0,125,0,26014,499121,128247,94.666667,80.2,?,15,25,425,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,104,195,0,34.782609,65.217391,0,0.087102,0.292441,0.390249,95.12489,99.551235,657.702014,23085.37871,-22427.676697,2.199672,77.208624,-75.008952,77.280685,0.258464,11.750106,0,0,0,0,1,259,1,40,?,0,?,?,0.663851,0.19363,0.347826,0.262948,0.737052,0.652174,?,0.347826,?,?,0.594464,0.279319,?,0.347826,0.348,0,0.15625,0,156.25,0,26042,499534,127834,92.976589,80.334448,?,15,16,348,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,88,211,0,29.431438,70.568562,0,0.01634,0.293913,0.392062,95.631212,100.052194,657.203496,20949.983466,-20292.779971,2.198005,70.066834,-67.868829,76.812691,0.256899,11.687809,0,0,0,0,1,259,1,40,?,0,?,?,0.721429,0.243008,0.294314,0.280867,0.719133,0.705686,?,0.294314,?,?,0.565647,0.267636,?,0.294314,0.315,0,0.046875,0,46.875,0,26025,499534,127834,93.645485,80.133779,?,15,15,315,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,108,192,0,36,64,0,0.106034,0.292,0.389769,94.951778,99.387672,660.580234,19874.931085,-19214.350851,2.201934,66.24977,-64.047836,79.528279,0.265094,12.039155,0,0,0.011583,3,0.988417,256,1,41,0,0,0,-0.039988,0.70986,0.233402,0.36,0.254074,0.745926,0.64,?,0.36,?,?,0.60525,0.286362,?,0.36,0.236,0,0.015625,0,15.625,0,26006,499121,128247,94,80.2,?,15,16,236,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,88,212,0,29.333333,70.666667,0,0.012852,0.295867,0.394614,96.20913,100.622995,660.580234,20964.230207,-20303.649973,2.201934,69.880767,-67.678833,65.288023,0.217627,9.883436,0,0,0,0,1,259,1,41,?,0,?,?,0.540211,0.146952,0.293333,0.281896,0.718104,0.706667,?,0.293333,?,?,0.55056,0.256115,?,0.293333,0.158,0.016,0.109375,0.015625,109.375,15.625,26023,499121,128247,93.666667,80.133333,?,15,24,158,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,95,205,0,31.666667,68.333333,0,0.040262,0.296533,0.395508,96.49199,100.943241,659.159136,24180.868935,-23521.709799,2.197197,80.602896,-78.405699,63.90483,0.213016,9.694902,0,0,0,0,1,260,1,40,?,0,?,?,0.643269,0.178165,0.316667,0.277259,0.722741,0.683333,?,0.316667,?,?,0.547037,0.256239,?,0.316667,0.205,0,0.09375,0,93.75,0,26018,499121,128247,92.666667,80.2,?,15,15,205,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,90,209,0,30.100334,69.899666,0,0.040077,0.29699,0.396186,96.618036,101.084663,657.4377,27389.071448,-26731.633748,2.198788,91.602246,-89.403457,57.962958,0.193856,8.816494,0,0,0,0,1,259,1,40,?,0,?,?,0.536486,0.142752,0.301003,0.261763,0.738237,0.698997,?,0.301003,?,?,0.542209,0.251004,?,0.301003,0.3,0,0.125,0,125,0,26035,499534,127834,91.638796,80,?,15,16,300,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,86,213,0,28.762542,71.237458,0,0.022531,0.296321,0.394697,96.362112,100.651554,658.360281,22029.341238,-21370.980958,2.201874,73.676727,-71.474853,73.151829,0.244655,11.111215,0,0,0,0,1,258,1,41,?,0,?,?,0.634808,0.181351,0.287625,0.265704,0.734296,0.712375,?,0.287625,?,?,0.560962,0.259671,?,0.287625,0.283,0,0.109375,0,109.375,0,26037,499534,127834,93.311037,80.200669,?,15,15,283,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,100,200,0,33.333333,66.666667,0,0.06165,0.2908,0.388021,94.588837,98.979864,660.081717,15587.10451,-14927.022794,2.200272,51.957015,-49.756743,82.637687,0.275459,12.519312,0,0,0,0,1,259,1,41,?,0,?,?,0.773755,0.277841,0.333333,0.272693,0.727307,0.666667,?,0.333333,?,?,0.609078,0.285239,?,0.333333,0.141,0,0.015625,0,15.625,0,26037,499121,128247,95.333333,80.866667,?,15,10,141,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,91,209,0,30.333333,69.666667,0,0.032676,0.296133,0.394833,96.295844,100.678981,660.580234,26315.545379,-25654.965145,2.201934,87.718485,-85.51655,70.261454,0.234205,10.636324,0,0,0.003861,1,0.996139,258,1,41,0,0,0,-0.023009,0.615783,0.177003,0.303333,0.27101,0.72899,0.696667,?,0.303333,?,?,0.557834,0.257159,?,0.303333,0.173,0,0.046875,0,46.875,0,26040,499121,128247,92,80.4,?,15,26,173,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1198,300,94,206,0,31.333333,68.666667,0,0.036933,0.295067,0.393667,95.948988,100.381464,660.580234,24170.944123,-23510.363889,2.201934,80.569814,-78.36788,70.336685,0.234456,10.647713,0,0,0,0,1,259,1,41,?,0,?,?,0.608626,0.169069,0.313333,0.277352,0.722648,0.686667,?,0.313333,?,?,0.561389,0.262523,?,0.313333,0.195,0,0.078125,0,78.125,0,26023,499121,128247,92.666667,80.066667,?,15,6,195,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,88,211,0,29.431438,70.568562,0,0.023284,0.297258,0.396439,96.705079,101.149258,657.4377,27388.241373,-26730.803673,2.198788,91.599469,-89.400681,60.299792,0.201672,9.17194,0,0,0.003861,1,0.996139,258,1,40,0,0,0,-0.022765,0.592326,0.166427,0.294314,0.271167,0.728833,0.705686,?,0.294314,?,?,0.538845,0.251766,?,0.294314,0.246,0,0.109375,0,109.375,0,26004,499534,127834,91.638796,80.133779,?,15,16,246,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-1151805453487947577,20251029.222,1199,299,101,198,0,33.779264,66.220736,0,0.078296,0.295385,0.394121,96.095777,100.557749,657.4377,26312.167814,-25654.730113,2.198788,88.000561,-85.801773,69.539541,0.232574,10.577358,0,0,0.003861,1,0.996139,258,1,40,0,0,0,-0.022765,0.600338,0.177135,0.337793,0.259892,0.740108,0.662207,?,0.337793,?,?,0.566318,0.264279,?,0.337793,0.246,0,0.109375,0,109.375,0,26026,499534,127834,91.973244,80,?,15,0,246,?,?,?,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20251029.222,1198,300,76,224,0,25.333333,74.666667,0,0.031728,0.30094,0.509047,97.872472,129.826842,660.315921,190236.835777,-189576.519856,2.201053,634.122786,-631.921733,75.899086,0.252997,11.49436,0.121951,5,0.108108,28,0.891892,231,0.878049,36,0.151515,0.121951,0.135135,0.015197,0.468877,0.15373,0.253333,0.220338,0.779662,0.746667,0.255246,0.253333,0.253529,0.03273,0.515281,0.244396,0.220788,0.253333,0.047,0,0.078125,0,78.125,0,149646,499125,128251,41,34.933333,?,15,16,47,559,307,307,?
'train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.InfoGainAttributeEval \" -S \"weka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-1151805453487947577,20251029.222,1198,300,88,212,0,29.333333,70.666667,0,0.080633,0.287763,0.48494,93.587259,123.678435,660.315921,164485.1085,-163824.792579,2.201053,548.283695,-546.082642,112.892178,0.376307,17.096692,0.365854,15,0.15444,40,0.84556,219,0.634146,26,0.272727,0.365854,0.3125,0.187677,0.622563,0.21477,0.293333,0.216275,0.783725,0.706667,0.293364,0.293333,0.291393,0.076708,0.553103,0.257373,0.280824,0.293333,0.031,0,0.015625,0,15.625,0,139252,499125,128251,49,36.6,?,15,0,31,516,281,281,?
