@relation InstanceResultListener

@attribute Key_Dataset {'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48','train_proc_std_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48'}
@attribute Key_Run {1,2,3}
@attribute Key_Fold {1,2,3,4,5}
@attribute Key_Scheme {weka.classifiers.meta.AttributeSelectedClassifier}
@attribute Key_Scheme_options {'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.JRip -- -F 3 -N 2.0 -O 2 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.OneR -- -B 6','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.RBFClassifier -- -N 2 -R 0.01 -L 1.0E-6 -C 2 -P 1 -E 1 -S 1','-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.functions.SMO -- -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"'}
@attribute Key_Scheme_version_ID {-1151805453487947577}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.rules.DecisionTable -- -X 1 -S \"weka.attributeSelection.BestFirst -D 1 -N 5\"',-1151805453487947577,20251029.2223,1199,299,100,199,0,33.444816,66.555184,0,0.123258,0.294636,0.386573,95.852142,98.63202,657.4377,625.024274,32.413426,2.198788,2.090382,0.108406,81.851082,0.273749,12.450014,0.375,15,0.084942,22,0.915058,237,0.625,25,0.405405,0.375,0.38961,0.299856,0.745608,0.296823,0.334448,0.217436,0.782564,0.665552,0.334785,0.334448,0.325705,0.120872,0.611429,0.300054,0.308913,0.334448,0.158,0,0.046875,0,46.875,0,39297,499534,127834,99.331104,90.167224,?,16,32,158,?,?,36,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,90,210,0,30,70,0,0.07958,0.280166,0.528052,91.116518,134.673808,660.315921,2149.240843,-1488.924922,2.201053,7.164136,-4.963083,109.257086,0.36419,16.546184,0.219512,9,0.104247,27,0.895753,232,0.780488,32,0.25,0.219512,0.233766,0.121839,0.557633,0.161545,0.3,0.223602,0.776398,0.7,0.296887,0.3,0.297115,0.078837,0.538199,0.249058,0.276115,0.3,0.015,0.016,0.015625,0.015625,15.625,15.625,256095,499121,128247,30,20,?,19,15,15,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,92,208,0,30.666667,69.333333,0,0.089211,0.277511,0.525532,90.252861,134.030977,660.315921,2128.785611,-1468.46969,2.201053,7.095952,-4.894899,116.417778,0.388059,17.630618,0.243902,10,0.104247,27,0.895753,232,0.756098,31,0.27027,0.243902,0.25641,0.145888,0.569828,0.169253,0.306667,0.222556,0.777444,0.693333,0.307504,0.306667,0.304637,0.087765,0.542055,0.251801,0.290775,0.306667,0.031,0.016,0.03125,0,31.25,0,236634,499121,128247,30.666667,20,?,17,31,31,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,95,205,0,31.666667,68.333333,0,0.11131,0.273527,0.521728,88.944872,133.035988,660.580234,2098.102764,-1437.522529,2.201934,6.993676,-4.791742,127.271278,0.424238,19.266589,0.317073,13,0.123552,32,0.876448,227,0.682927,28,0.288889,0.317073,0.302326,0.186163,0.596761,0.184932,0.316667,0.20938,0.79062,0.683333,0.315943,0.316667,0.316061,0.106967,0.553643,0.258977,0.307583,0.316667,0.016,0.015,0,0,0,0,197802,499121,128247,31.666667,20,?,13,16,16,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,90,209,0,30.100334,69.899666,0,0.088375,0.279766,0.527674,91.001977,134.607993,657.702014,2139.258601,-1481.556588,2.199672,7.154711,-4.955039,108.2921,0.362181,16.465223,0.25,10,0.108108,28,0.891892,231,0.75,30,0.263158,0.25,0.25641,0.145019,0.570946,0.166124,0.301003,0.212029,0.787971,0.698997,0.300286,0.301003,0.300466,0.089381,0.544487,0.252846,0.268399,0.301003,0.026,0.021,0.03125,0.015625,31.25,15.625,246425,499534,127834,30.100334,20,?,18,26,26,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,99,200,0,33.110368,66.889632,0,0.119397,0.267776,0.516188,87.127038,131.728636,657.203496,2047.199233,-1389.995737,2.198005,6.84682,-4.648815,129.966801,0.434672,19.775732,0.15,6,0.111969,29,0.888031,230,0.85,34,0.171429,0.15,0.16,0.04027,0.519015,0.139427,0.331104,0.212564,0.787436,0.668896,0.328814,0.331104,0.326458,0.121402,0.55927,0.263017,0.296963,0.331104,0.028,0.02,0,0,0,0,236962,499534,127834,33.110368,20,?,17,28,28,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,80,220,0,26.666667,73.333333,0,0.042034,0.293444,0.540478,95.421388,137.817193,660.580234,2251.517003,-1590.936768,2.201934,7.505057,-5.303123,82.464564,0.274882,12.483656,0.195122,8,0.135135,35,0.864865,224,0.804878,33,0.186047,0.195122,0.190476,0.058803,0.529993,0.146302,0.266667,0.224974,0.775026,0.733333,0.262427,0.266667,0.263786,0.041432,0.520846,0.239351,0.234528,0.266667,0.016,0.015,0,0,0,0,207464,499121,128247,26.666667,20,?,14,16,16,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,82,218,0,27.333333,72.666667,0,0.043524,0.290789,0.538016,94.557853,137.189327,660.580234,2231.061771,-1570.481537,2.201934,7.436873,-5.234938,88.869208,0.296231,13.453204,0.170732,7,0.096525,25,0.903475,234,0.829268,34,0.21875,0.170732,0.191781,0.082574,0.537103,0.150681,0.273333,0.233293,0.766707,0.726667,0.267106,0.273333,0.268749,0.041481,0.52002,0.239837,0.249624,0.273333,0.032,0.015,0.015625,0,15.625,0,227232,499121,128247,27.333333,20,?,16,32,32,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,86,214,0,28.666667,71.333333,0,0.065366,0.285477,0.533057,92.894393,136.049143,659.159136,2190.151307,-1530.992171,2.197197,7.300504,-5.103307,98.605509,0.328685,14.959287,0.25,10,0.119231,31,0.880769,229,0.75,30,0.243902,0.25,0.246914,0.129414,0.565385,0.160976,0.286667,0.223961,0.776039,0.713333,0.281833,0.286667,0.283663,0.062567,0.531353,0.2469,0.257702,0.286667,0.013,0.031,0.015625,0,15.625,0,256131,499121,128247,28.666667,20,?,19,13,13,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,91,208,0,30.434783,69.565217,0,0.09267,0.278434,0.526411,90.581397,134.310792,657.4377,2129.029783,-1471.592082,2.198788,7.120501,-4.921713,114.554207,0.383124,17.424344,0.225,9,0.084942,22,0.915058,237,0.775,31,0.290323,0.225,0.253521,0.156401,0.570029,0.169002,0.304348,0.21395,0.78605,0.695652,0.307577,0.304348,0.304353,0.092539,0.545199,0.254797,0.287781,0.304348,0.017,0.015,0.015625,0.015625,15.625,15.625,217329,499534,127834,30.434783,20,?,15,17,17,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,88,211,0,29.431438,70.568562,0,0.078199,0.282431,0.530193,91.845104,135.204282,658.360281,2159.716239,-1501.355958,2.201874,7.223131,-5.021257,107.227624,0.358621,16.287074,0.219512,9,0.108527,28,0.891473,230,0.780488,32,0.243243,0.219512,0.230769,0.115935,0.555493,0.160418,0.294314,0.220499,0.779501,0.705686,0.292118,0.294314,0.292886,0.074386,0.536908,0.24844,0.276792,0.294314,0.026,0.006,0.015625,0.015625,15.625,15.625,217638,499534,127834,29.431438,20,?,15,26,26,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,79,221,0,26.333333,73.666667,0,0.042862,0.294772,0.541705,95.880801,138.183184,660.081717,2261.744619,-1601.662902,2.200272,7.539149,-5.338876,83.992806,0.279976,12.724607,0.219512,9,0.11583,30,0.88417,229,0.780488,32,0.230769,0.219512,0.225,0.105899,0.551841,0.157323,0.263333,0.223503,0.776497,0.736667,0.263866,0.263333,0.263399,0.039474,0.519915,0.239351,0.246185,0.263333,0.031,0.016,0.015625,0.015625,15.625,15.625,207836,499121,128247,26.333333,20,?,14,31,31,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,83,217,0,27.666667,72.333333,0,0.053848,0.289461,0.536781,94.126085,136.874313,660.580234,2220.834155,-1560.253921,2.201934,7.402781,-5.200846,91.86564,0.306219,13.90681,0.219512,9,0.123552,32,0.876448,227,0.780488,32,0.219512,0.219512,0.219512,0.09596,0.54798,0.154852,0.276667,0.225208,0.774792,0.723333,0.270976,0.276667,0.272028,0.050939,0.525729,0.241988,0.250629,0.276667,0.032,0.015,0,0,0,0,226997,499121,128247,27.666667,20,?,16,32,32,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1198,300,99,201,0,33,67,0,0.123177,0.268216,0.516613,87.217801,131.731695,660.580234,2057.1923,-1396.612066,2.201934,6.857308,-4.655374,133.392089,0.44464,20.19317,0.195122,8,0.104247,27,0.895753,232,0.804878,33,0.228571,0.195122,0.210526,0.097236,0.545437,0.154599,0.33,0.20858,0.79142,0.67,0.32483,0.33,0.326261,0.121465,0.56071,0.261605,0.307514,0.33,0.016,0.026,0,0.015625,0,15.625,246251,499121,128247,33,20,?,18,16,16,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,87,212,0,29.09699,70.90301,0,0.065432,0.283763,0.531448,92.315033,135.596079,657.4377,2169.945057,-1512.507357,2.198788,7.257341,-5.058553,102.634305,0.343259,15.611259,0.225,9,0.11583,30,0.88417,229,0.775,31,0.230769,0.225,0.227848,0.110348,0.554585,0.155602,0.29097,0.230305,0.769695,0.70903,0.29167,0.29097,0.287892,0.064722,0.530333,0.246228,0.271243,0.29097,0.016,0.016,0.015625,0,15.625,0,246667,499534,127834,29.09699,20,?,18,16,16,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',3,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,20251029.2223,1199,299,96,203,0,32.107023,67.892977,0,0.110784,0.271773,0.520045,88.414352,132.686676,657.4377,2077.885689,-1420.447989,2.198788,6.94945,-4.750662,120.782535,0.403955,18.371708,0.2,8,0.07722,20,0.92278,239,0.8,32,0.285714,0.2,0.235294,0.143464,0.56139,0.164166,0.32107,0.208111,0.791889,0.67893,0.318865,0.32107,0.318326,0.114086,0.556479,0.261397,0.278815,0.32107,0.031,0.032,0.03125,0.015625,31.25,15.625,227013,499534,127834,32.107023,20,?,16,31,31,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1198,300,41,259,0,13.666667,86.333333,0,0,0.32,0.4,104.071371,102.015549,660.315921,696.578428,-36.262507,2.201053,2.321928,-0.120875,25.602011,0.08534,3.877237,1,41,1,259,0,0,0,0,0.136667,1,0.240469,?,0.5,0.136667,0.136667,0.136667,0.863333,0.863333,?,0.136667,?,?,0.5,0.231311,?,0.136667,0.021,1.477,0.015625,0.796875,15.625,796.875,448520,499121,128247,100,100,?,19,21,21,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1198,300,41,259,0,13.666667,86.333333,0,0,0.32,0.4,104.071371,102.015549,660.315921,696.578428,-36.262507,2.201053,2.321928,-0.120875,25.602011,0.08534,3.877237,1,41,1,259,0,0,0,0,0.136667,1,0.240469,?,0.5,0.136667,0.136667,0.136667,0.863333,0.863333,?,0.136667,?,?,0.5,0.231311,?,0.136667,0.021,1.819,0,0.640625,0,640.625,405018,499121,128247,100,100,?,17,15,15,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1198,300,41,259,0,13.666667,86.333333,0,0,0.32,0.4,104.056742,101.996444,660.580234,696.578428,-35.998194,2.201934,2.321928,-0.119994,25.656955,0.085523,3.884003,1,41,1,259,0,0,0,0,0.136667,1,0.240469,?,0.5,0.136667,0.136667,0.136667,0.863333,0.863333,?,0.136667,?,?,0.5,0.231022,?,0.136667,0.019,1.484,0,0.3125,0,312.5,315512,499121,128247,100,100,?,13,19,19,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1199,299,41,258,0,13.712375,86.287625,0,0.003385,0.31893,0.399331,103.74096,101.867896,657.702014,691.934572,-34.232559,2.199672,2.314162,-0.11449,26.984476,0.090249,4.102842,1,40,0.996139,258,0.003861,1,0,0,0.134228,1,0.236686,0.022765,0.501931,0.134228,0.137124,0.133263,0.866737,0.862876,?,0.137124,?,?,0.503286,0.234702,?,0.137124,0.032,1.862,0,0.671875,0,671.875,424899,499534,127834,100,99.732441,?,18,32,32,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1199,299,41,258,0,13.712375,86.287625,0,0.003385,0.31893,0.399331,103.770964,101.907167,657.203496,691.934572,-34.731076,2.198005,2.314162,-0.116157,26.870224,0.089867,4.08857,1,40,0.996139,258,0.003861,1,0,0,0.134228,1,0.236686,0.022765,0.501931,0.134228,0.137124,0.133263,0.866737,0.862876,?,0.137124,?,?,0.503288,0.235308,?,0.137124,0.031,1.799,0,0.515625,0,515.625,402949,499534,127834,100,99.732441,?,17,31,31,?,?,?,?
'train_main_financial_metrics-weka.filters.unsupervised.attribute.Remove-R45-weka.filters.unsupervised.attribute.NumericToNominal-R2-4,46,48',2,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.KStar -- -B 40 -M a',-1151805453487947577,20251029.2223,1198,300,41,259,0,13.666667,86.333333,0,0,0.32,0.4,104.056742,101.996444,660.580234,696.578428,-35.998194,2.201934,2.321928,-0.119994,25.656955,0.085523,3.884003,1,41,1,259,0,0,0,0,0.136667,1,0.240469,?,0.5,0.136667,0.136667,0.136667,0.863333,0.863333,?,0.136667,?,?,0.5,0.231022,?,0.136667,0.031,1.575,0,0.59375,0,593.75,344330,499121,128247,100,100,?,14,31,31,?,?,?,?
